CH4,CO,NO,NO2,OZ,PM10,PM2.5,SO2,datetime
1.64,0.67,0.102,0.043,0.0028,0.019,0.015,0.0038,2023-10-23 15:00:00
,0.67,0.102,0.043,0.0028,,,0.0038,2023-10-23 15:00:00
1.67,0.8,0.127,0.047,0.0027,0.022,0.018,0.0043,2023-10-23 16:00:00
,0.8,0.127,0.047,0.0027,,,0.0043,2023-10-23 16:00:00
,0.8,0.117,0.045,0.0027,,,0.0043,2023-10-23 17:00:00
1.63,0.8,0.117,0.045,0.0027,0.023,0.019,0.0043,2023-10-23 17:00:00
1.7,0.7,0.105,0.041,0.0025,0.018,0.014,0.0038,2023-10-23 18:00:00
,0.7,0.105,0.041,0.0025,,,0.0038,2023-10-23 18:00:00
,0.67,0.083,0.036,0.0023,,,0.0033,2023-10-23 19:00:00
1.6,0.67,0.083,0.036,0.0023,0.014,0.011,0.0033,2023-10-23 19:00:00
,0.37,0.038,0.022,0.0015,,,0.0026,2023-10-23 20:00:00
1.51,0.37,0.038,0.022,0.0015,0.005,0.005,0.0026,2023-10-23 20:00:00
1.54,0.27,0.026,0.02,0.0014,0.003,0.003,0.0021,2023-10-23 21:00:00
,0.27,0.026,0.02,0.0014,,,0.0021,2023-10-23 21:00:00
,0.3,0.022,0.019,0.0015,,,0.002,2023-10-23 22:00:00
1.48,0.3,0.022,0.019,0.0015,0.004,0.004,0.002,2023-10-23 22:00:00
1.46,0.2,0.011,0.017,0.0015,0.004,0.003,0.0018,2023-10-23 23:00:00
,0.2,0.011,0.017,0.0015,,,0.0018,2023-10-23 23:00:00
,0.2,0.009,0.016,0.0015,,,0.0013,2023-10-24 00:00:00
1.46,0.2,0.009,0.016,0.0015,0.002,0.003,0.0013,2023-10-24 00:00:00
,0.2,0.008,0.016,0.0014,,,0.0012,2023-10-24 01:00:00
1.46,0.2,0.008,0.016,0.0014,0.005,0.004,0.0012,2023-10-24 01:00:00
,0.2,0.006,0.016,0.0019,,,0.0015,2023-10-24 02:00:00
1.49,0.2,0.006,0.016,0.0019,0.005,0.005,0.0015,2023-10-24 02:00:00
1.47,0.1,0.002,0.016,0.0031,0.006,0.005,0.0012,2023-10-24 03:00:00
,0.1,0.002,0.016,0.0031,,,0.0012,2023-10-24 03:00:00
1.47,0.1,0.001,0.015,0.0068,0.006,0.005,0.001,2023-10-24 04:00:00
,0.1,0.001,0.015,0.0068,,,0.001,2023-10-24 04:00:00
1.46,0.1,0.0,0.015,0.0073,0.006,0.006,0.0013,2023-10-24 05:00:00
,0.1,0.0,0.015,0.0073,,,0.0013,2023-10-24 05:00:00
,0.1,0.001,0.015,0.0053,,,0.001,2023-10-24 06:00:00
1.46,0.1,0.001,0.015,0.0053,0.008,0.007,0.001,2023-10-24 06:00:00
1.46,0.1,0.002,0.016,0.0059,0.009,0.008,0.0013,2023-10-24 07:00:00
,0.1,0.002,0.016,0.0059,,,0.0013,2023-10-24 07:00:00
1.45,0.1,0.004,0.023,0.0073,0.011,0.01,0.0014,2023-10-24 08:00:00
,0.1,0.004,0.023,0.0073,,,0.0014,2023-10-24 08:00:00
1.45,0.13,0.008,0.027,0.0049,0.015,0.012,0.0015,2023-10-24 09:00:00
,0.13,0.008,0.027,0.0049,,,0.0015,2023-10-24 09:00:00
1.45,0.2,0.013,0.03,0.0055,0.016,0.012,0.0015,2023-10-24 10:00:00
,0.2,0.013,0.03,0.0055,,,0.0015,2023-10-24 10:00:00
,0.17,0.009,0.027,0.0096,,,0.0017,2023-10-24 11:00:00
1.45,0.17,0.009,0.027,0.0096,0.015,0.011,0.0017,2023-10-24 11:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-24 11:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-24 12:00:00
,0.2,0.015,0.028,0.0046,,,0.0014,2023-10-24 12:00:00
1.47,0.2,0.015,0.028,0.0046,0.017,0.012,0.0014,2023-10-24 12:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-24 13:00:00
1.44,0.2,0.014,0.026,0.0088,0.014,0.011,0.0014,2023-10-24 13:00:00
,0.2,0.014,0.026,0.0088,,,0.0014,2023-10-24 13:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-24 14:00:00
,0.2,0.013,0.027,0.0105,,,0.0015,2023-10-24 14:00:00
1.44,0.2,0.013,0.027,0.0105,0.014,0.01,0.0015,2023-10-24 14:00:00
1.44,0.07,0.007,0.027,0.0156,0.018,0.011,0.0015,2023-10-24 15:00:00
,0.07,0.007,0.027,0.0156,,,0.0015,2023-10-24 15:00:00
,0.0,0.005,0.031,0.0148,,,0.0011,2023-10-24 16:00:00
1.45,0.0,0.005,0.031,0.0148,0.018,0.01,0.0011,2023-10-24 16:00:00
1.41,0.0,0.003,0.036,0.0217,0.013,0.006,0.0011,2023-10-24 17:00:00
,0.0,0.003,0.036,0.0217,,,0.0011,2023-10-24 17:00:00
,0.0,0.002,0.031,0.0268,,,0.0012,2023-10-24 18:00:00
1.4,0.0,0.002,0.031,0.0268,0.012,0.005,0.0012,2023-10-24 18:00:00
1.41,0.0,0.001,0.026,0.0326,0.011,0.005,0.0013,2023-10-24 19:00:00
,0.0,0.001,0.026,0.0326,,,0.0013,2023-10-24 19:00:00
1.41,0.0,0.001,0.022,0.0373,0.009,0.005,0.0012,2023-10-24 20:00:00
,0.0,0.001,0.022,0.0373,,,0.0012,2023-10-24 20:00:00
,0.0,0.001,0.019,0.0418,,,0.001,2023-10-24 21:00:00
1.4,0.0,0.001,0.019,0.0418,0.008,0.005,0.001,2023-10-24 21:00:00
,0.0,0.0,0.021,0.0384,,,0.0011,2023-10-24 22:00:00
1.41,0.0,0.0,0.021,0.0384,0.008,0.005,0.0011,2023-10-24 22:00:00
1.42,0.0,0.0,0.021,0.0371,0.008,0.005,0.0011,2023-10-24 23:00:00
,0.0,0.0,0.021,0.0371,,,0.0011,2023-10-24 23:00:00
1.42,0.0,0.0,0.024,0.031,0.009,0.006,0.001,2023-10-25 00:00:00
,0.0,0.0,0.024,0.031,,,0.001,2023-10-25 00:00:00
1.42,0.0,0.0,0.018,0.0369,0.008,0.005,0.001,2023-10-25 01:00:00
,0.0,0.0,0.018,0.0369,,,0.001,2023-10-25 01:00:00
,0.0,0.0,0.015,0.0364,,,0.0011,2023-10-25 02:00:00
1.42,0.0,0.0,0.015,0.0364,0.008,0.005,0.0011,2023-10-25 02:00:00
1.43,0.0,0.0,0.018,0.0299,0.009,0.006,0.0012,2023-10-25 03:00:00
,0.0,0.0,0.018,0.0299,,,0.0012,2023-10-25 03:00:00
1.42,0.0,0.0,0.014,0.0359,0.007,0.004,0.0009,2023-10-25 04:00:00
,0.0,0.0,0.014,0.0359,,,0.0009,2023-10-25 04:00:00
,0.0,0.0,0.014,0.0362,,,0.0012,2023-10-25 05:00:00
1.42,0.0,0.0,0.014,0.0362,0.006,0.004,0.0012,2023-10-25 05:00:00
1.41,0.0,0.0,0.014,0.0343,0.007,0.005,0.0015,2023-10-25 06:00:00
,0.0,0.0,0.014,0.0343,,,0.0015,2023-10-25 06:00:00
,0.0,0.0,0.016,0.031,,,0.0015,2023-10-25 07:00:00
1.42,0.0,0.0,0.016,0.031,0.008,0.006,0.0015,2023-10-25 07:00:00
,0.0,0.0,0.022,0.026,,,0.0018,2023-10-25 08:00:00
1.42,0.0,0.0,0.022,0.026,0.01,0.006,0.0018,2023-10-25 08:00:00
,0.0,0.002,0.03,0.0182,,,0.002,2023-10-25 09:00:00
1.43,0.0,0.002,0.03,0.0182,0.013,0.007,0.002,2023-10-25 09:00:00
1.43,0.07,0.003,0.033,0.0177,0.014,0.007,0.0023,2023-10-25 10:00:00
,0.07,0.003,0.033,0.0177,,,0.0023,2023-10-25 10:00:00
1.42,0.0,0.005,0.032,0.0217,0.016,0.007,0.0022,2023-10-25 11:00:00
,0.0,0.005,0.032,0.0217,,,0.0022,2023-10-25 11:00:00
,0.03,0.008,0.035,0.0216,,,0.0024,2023-10-25 12:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-25 12:00:00
,0.07,0.012,0.038,0.0196,,,0.0025,2023-10-25 13:00:00
,0.1,0.011,0.04,0.0191,,,0.0023,2023-10-25 14:00:00
,0.13,0.01,0.036,0.0242,,,0.0021,2023-10-25 15:00:00
,0.13,0.006,0.038,0.0213,,,0.002,2023-10-25 16:00:00
,0.1,0.002,0.041,0.0185,,,0.0019,2023-10-25 17:00:00
,0.1,0.001,0.04,0.0174,,,0.0018,2023-10-25 18:00:00
,0.1,0.001,0.041,0.0151,,,0.0018,2023-10-25 19:00:00
,0.13,0.001,0.042,0.015,,,0.0019,2023-10-25 20:00:00
,0.13,0.004,0.033,0.0216,,,0.0018,2023-10-25 21:00:00
,0.1,0.0,0.028,0.0284,,,0.0021,2023-10-25 22:00:00
,0.1,0.0,0.021,0.0356,,,0.0018,2023-10-25 23:00:00
,0.1,0.0,0.02,0.0359,,,0.0016,2023-10-26 00:00:00
,0.1,0.0,0.015,0.0431,,,0.0017,2023-10-26 01:00:00
,0.07,0.0,0.015,0.0416,,,0.0024,2023-10-26 02:00:00
,0.03,0.0,0.015,0.0418,,,0.0023,2023-10-26 03:00:00
,0.0,0.0,0.01,0.0474,,,0.0023,2023-10-26 04:00:00
,0.0,0.0,0.008,0.0479,,,0.0023,2023-10-26 05:00:00
,0.0,0.0,0.013,0.04,,,0.0024,2023-10-26 06:00:00
,0.0,0.0,0.018,0.0365,,,0.0025,2023-10-26 07:00:00
,0.0,0.0,0.016,0.039,,,0.0023,2023-10-26 08:00:00
,0.03,0.0,0.015,0.0396,,,0.0023,2023-10-26 09:00:00
,0.07,0.003,0.021,0.0353,,,0.0024,2023-10-26 10:00:00
,0.0,0.003,0.017,0.0413,,,0.0025,2023-10-26 11:00:00
,0.0,0.004,0.016,0.0395,,,0.0024,2023-10-26 12:00:00
,0.0,0.004,0.017,0.04,,,0.0025,2023-10-26 13:00:00
,0.0,0.005,0.019,0.0393,,,0.0029,2023-10-26 14:00:00
,0.0,0.004,0.022,0.035,,,0.0028,2023-10-26 15:00:00
,0.0,0.007,0.033,0.0251,,,0.0031,2023-10-26 16:00:00
,0.0,0.002,0.03,0.0253,,,0.003,2023-10-26 17:00:00
,0.0,0.001,0.034,0.0245,,,0.0031,2023-10-26 18:00:00
,0.0,0.0,0.023,0.0362,,,0.0024,2023-10-26 19:00:00
,0.0,0.0,0.017,0.0418,,,0.0023,2023-10-26 20:00:00
,0.0,0.0,0.016,0.0388,,,0.0025,2023-10-26 21:00:00
,0.0,0.0,0.02,0.0341,,,0.0024,2023-10-26 22:00:00
,0.0,0.0,0.018,0.0335,,,0.0022,2023-10-26 23:00:00
,0.0,0.001,0.033,0.0154,,,0.0023,2023-10-27 00:00:00
,0.0,0.001,0.026,0.0239,,,0.0024,2023-10-27 01:00:00
,0.0,0.0,0.023,0.0233,,,0.0023,2023-10-27 02:00:00
,0.1,0.001,0.027,0.019,,,0.0021,2023-10-27 03:00:00
,0.1,0.001,0.026,0.0209,,,0.0025,2023-10-27 04:00:00
,0.1,0.0,0.023,0.0209,,,0.0024,2023-10-27 05:00:00
,0.1,0.001,0.029,0.0163,,,0.0025,2023-10-27 06:00:00
,0.1,0.0,0.024,0.0208,,,0.0023,2023-10-27 07:00:00
,0.1,0.0,0.023,0.019,,,0.002,2023-10-27 08:00:00
,0.1,0.002,0.024,0.0182,,,0.0017,2023-10-27 09:00:00
,0.17,0.006,0.026,0.0157,,,0.002,2023-10-27 10:00:00
,0.13,0.007,0.027,0.0148,,,0.0021,2023-10-27 11:00:00
,0.13,0.005,0.025,0.0155,,,0.002,2023-10-27 12:00:00
,0.1,0.005,0.026,0.0137,,,0.0019,2023-10-27 13:00:00
,0.1,0.005,0.027,0.0131,,,0.0019,2023-10-27 14:00:00
,0.27,0.006,0.03,0.0107,,,0.002,2023-10-27 15:00:00
,0.3,0.013,0.035,0.0065,,,0.0023,2023-10-27 16:00:00
,0.3,0.009,0.036,0.0044,,,0.0024,2023-10-27 17:00:00
,0.3,0.01,0.037,0.0035,,,0.0027,2023-10-27 18:00:00
,0.3,0.018,0.038,0.0025,,,0.0026,2023-10-27 19:00:00
,0.3,0.008,0.035,0.0034,,,0.0021,2023-10-27 20:00:00
,0.3,0.014,0.036,0.0024,,,0.0023,2023-10-27 21:00:00
,0.3,0.008,0.033,0.0037,,,0.002,2023-10-27 22:00:00
,0.3,0.005,0.033,0.0027,,,0.0021,2023-10-27 23:00:00
,0.3,0.006,0.032,0.0023,,,0.0026,2023-10-28 00:00:00
,0.3,0.008,0.032,0.0023,,,0.0029,2023-10-28 01:00:00
,0.3,0.008,0.031,0.0024,,,0.0028,2023-10-28 02:00:00
,0.2,0.007,0.03,0.002,,,0.0026,2023-10-28 03:00:00
,0.2,0.007,0.029,0.0022,,,0.0024,2023-10-28 04:00:00
,0.2,0.008,0.028,0.0021,,,0.0023,2023-10-28 05:00:00
,0.13,0.007,0.027,0.0023,,,0.0022,2023-10-28 06:00:00
,0.1,0.007,0.026,0.0023,,,0.0026,2023-10-28 07:00:00
,0.2,0.01,0.026,0.0024,,,0.0027,2023-10-28 08:00:00
,0.2,0.018,0.025,0.0032,,,0.0026,2023-10-28 09:00:00
,0.2,0.02,0.025,0.0046,,,0.0022,2023-10-28 10:00:00
,0.2,0.026,0.025,0.0049,,,0.0026,2023-10-28 11:00:00
,0.2,0.024,0.025,0.0055,,,0.0026,2023-10-28 12:00:00
,0.2,0.016,0.023,0.007,,,0.0021,2023-10-28 13:00:00
,0.2,0.013,0.022,0.0069,,,0.0019,2023-10-28 14:00:00
,0.2,0.014,0.024,0.005,,,0.0019,2023-10-28 15:00:00
,0.2,0.011,0.024,0.0042,,,0.002,2023-10-28 16:00:00
,0.2,0.007,0.023,0.0039,,,0.0016,2023-10-28 17:00:00
,0.2,0.008,0.024,0.0031,,,0.0017,2023-10-28 18:00:00
,0.2,0.01,0.025,0.0025,,,0.0018,2023-10-28 19:00:00
,0.2,0.014,0.025,0.0023,,,0.0016,2023-10-28 20:00:00
,0.2,0.012,0.025,0.0021,,,0.0017,2023-10-28 21:00:00
,0.2,0.007,0.023,0.0031,,,0.0019,2023-10-28 22:00:00
,0.2,0.006,0.023,0.0029,,,0.0021,2023-10-28 23:00:00
,0.2,0.007,0.023,0.0031,,,0.0016,2023-10-29 00:00:00
,0.17,0.003,0.02,0.0038,,,0.0016,2023-10-29 01:00:00
,0.2,0.002,0.02,0.0037,,,0.0016,2023-10-29 02:00:00
,0.0,0.002,0.018,0.0055,,,0.0017,2023-10-29 03:00:00
,0.0,0.001,0.014,0.008,,,0.0016,2023-10-29 04:00:00
,0.0,0.0,0.012,0.0091,,,0.0017,2023-10-29 05:00:00
,0.0,0.002,0.015,0.0052,,,0.0016,2023-10-29 06:00:00
,0.0,0.001,0.017,0.0044,,,0.0017,2023-10-29 07:00:00
,0.0,0.002,0.017,0.006,,,0.0014,2023-10-29 08:00:00
,0.0,0.002,0.014,0.0087,,,0.0016,2023-10-29 09:00:00
,0.0,0.004,0.014,0.0104,,,0.0017,2023-10-29 10:00:00
,0.0,0.005,0.015,0.009,,,0.0016,2023-10-29 11:00:00
,0.0,0.006,0.014,0.0093,,,0.0017,2023-10-29 12:00:00
,0.0,0.006,0.015,0.0103,,,0.0017,2023-10-29 13:00:00
,0.0,0.007,0.018,0.0089,,,0.0017,2023-10-29 14:00:00
,0.23,0.013,0.021,0.0056,,,0.002,2023-10-29 15:00:00
,0.2,0.012,0.02,0.0044,,,0.0018,2023-10-29 16:00:00
,0.2,0.011,0.02,0.0032,,,0.0019,2023-10-29 17:00:00
,0.23,0.012,0.02,0.0026,,,0.0015,2023-10-29 18:00:00
,0.2,0.009,0.02,0.0039,,,0.0014,2023-10-29 19:00:00
,0.2,0.008,0.022,0.0035,,,0.0018,2023-10-29 20:00:00
,0.23,0.008,0.021,0.0029,,,0.0011,2023-10-29 21:00:00
,0.2,0.007,0.02,0.0034,,,0.0011,2023-10-29 22:00:00
,0.2,0.007,0.02,0.004,,,0.0019,2023-10-29 23:00:00
,0.2,0.003,0.017,0.0073,,,0.0017,2023-10-30 00:00:00
,0.2,0.001,0.015,0.009,,,0.0015,2023-10-30 01:00:00
,0.2,0.0,0.014,0.012,,,0.0017,2023-10-30 02:00:00
,0.23,0.0,0.013,0.0142,,,0.0015,2023-10-30 03:00:00
,0.2,0.0,0.015,0.0142,,,0.0013,2023-10-30 04:00:00
,0.2,0.0,0.014,0.0149,,,0.0013,2023-10-30 05:00:00
,0.2,0.0,0.02,0.0108,,,0.0012,2023-10-30 06:00:00
,0.0,0.002,0.025,0.0092,,,0.0011,2023-10-30 07:00:00
,0.3,0.003,0.028,0.0072,,,0.0016,2023-10-30 08:00:00
,0.3,0.008,0.028,0.0056,,,0.0016,2023-10-30 09:00:00
,0.3,0.008,0.025,0.0083,,,0.0016,2023-10-30 10:00:00
,0.3,0.007,0.025,0.0089,,,0.0013,2023-10-30 11:00:00
,0.3,0.01,0.027,0.0081,,,0.0015,2023-10-30 12:00:00
,0.37,0.018,0.029,0.0056,,,0.0014,2023-10-30 13:00:00
,0.33,0.016,0.029,0.0053,,,0.0016,2023-10-30 14:00:00
,0.23,0.013,0.03,0.0064,,,0.0016,2023-10-30 15:00:00
,0.2,0.013,0.032,0.0053,,,0.0017,2023-10-30 16:00:00
,0.27,0.012,0.035,0.0045,,,0.0016,2023-10-30 17:00:00
,0.27,0.009,0.036,0.0043,,,0.0019,2023-10-30 18:00:00
,0.3,0.01,0.038,0.0041,,,0.0018,2023-10-30 19:00:00
,0.3,0.011,0.041,0.0031,,,0.0016,2023-10-30 20:00:00
,0.3,0.013,0.043,0.0047,,,0.0015,2023-10-30 21:00:00
,0.27,0.005,0.039,0.0101,,,0.0017,2023-10-30 22:00:00
,0.23,0.004,0.041,0.0064,,,0.0014,2023-10-30 23:00:00
,0.2,0.004,0.039,0.0091,,,0.0016,2023-10-31 00:00:00
,0.13,0.001,0.028,0.0226,,,0.0015,2023-10-31 01:00:00
,0.17,0.0,0.019,0.0291,,,0.0013,2023-10-31 02:00:00
,0.17,0.0,0.011,0.039,,,0.0012,2023-10-31 03:00:00
,0.1,0.0,0.014,0.0371,,,0.0011,2023-10-31 04:00:00
,0.1,0.0,0.017,0.0322,,,0.0014,2023-10-31 05:00:00
,0.13,0.0,0.018,0.0292,,,0.0011,2023-10-31 06:00:00
,0.2,0.001,0.025,0.0208,,,0.0012,2023-10-31 07:00:00
,0.27,0.007,0.041,0.0066,,,0.0013,2023-10-31 08:00:00
,0.3,0.027,0.042,0.0045,,,0.0013,2023-10-31 09:00:00
,0.43,0.041,0.045,0.005,,,0.0018,2023-10-31 10:00:00
,0.4,0.044,0.044,0.0049,,,0.002,2023-10-31 11:00:00
,0.37,0.026,0.043,0.0097,,,0.002,2023-10-31 12:00:00
,0.3,0.013,0.037,0.0169,,,0.002,2023-10-31 13:00:00
,0.27,0.009,0.035,0.0189,,,0.0019,2023-10-31 14:00:00
,0.43,0.024,0.045,0.0098,,,0.0023,2023-10-31 15:00:00
,0.5,0.031,0.046,0.0067,,,0.0026,2023-10-31 16:00:00
,0.43,0.014,0.05,0.0044,,,0.0012,2023-10-31 17:00:00
,0.5,0.026,0.056,0.0022,,,0.0015,2023-10-31 18:00:00
,0.53,0.031,0.051,0.002,,,0.0015,2023-10-31 19:00:00
,0.43,0.017,0.047,0.0023,,,0.0014,2023-10-31 20:00:00
,0.4,0.01,0.043,0.0021,,,0.0012,2023-10-31 21:00:00
,0.5,0.017,0.043,0.0021,,,0.0014,2023-10-31 22:00:00
,0.47,0.017,0.044,0.0025,,,0.0012,2023-10-31 23:00:00
