CH4,CO,NO,NO2,OZ,PM10,PM2.5,SO2,datetime
1.42,0.2,0.001,0.011,0.0379,0.013,0.009,0.0005,2024-01-25 00:00:00
1.42,0.2,0.001,0.006,0.0409,0.014,0.01,0.0007,2024-01-25 01:00:00
1.42,0.2,0.001,0.003,0.0448,0.011,0.009,0.0006,2024-01-25 02:00:00
1.43,0.13,0.0,0.001,0.048,0.012,0.01,0.0006,2024-01-25 03:00:00
1.42,0.1,0.001,0.0,0.0514,0.014,0.011,0.0007,2024-01-25 04:00:00
1.43,0.1,0.001,0.0,0.0524,0.008,0.007,0.0008,2024-01-25 05:00:00
1.43,0.1,0.001,0.002,0.0471,0.01,0.008,0.0008,2024-01-25 06:00:00
1.43,0.1,0.001,0.008,0.0382,0.007,0.006,0.0007,2024-01-25 07:00:00
1.43,0.17,0.001,0.011,0.0348,0.006,0.005,0.0005,2024-01-25 08:00:00
1.43,0.2,0.002,0.015,0.0352,0.007,0.005,0.0007,2024-01-25 09:00:00
1.43,0.2,0.003,0.018,0.0328,0.01,0.008,0.0008,2024-01-25 10:00:00
1.44,0.2,0.006,0.02,0.0354,0.013,0.01,0.0009,2024-01-25 11:00:00
1.44,0.2,0.008,0.019,0.0267,0.015,0.01,0.001,2024-01-25 12:00:00
1.43,0.2,0.006,0.021,0.0245,0.011,0.008,0.001,2024-01-25 13:00:00
1.43,0.2,0.007,0.02,0.0267,0.013,0.009,0.0007,2024-01-25 14:00:00
1.44,0.1,0.005,0.019,0.0257,0.01,0.009,0.0007,2024-01-25 15:00:00
1.44,0.2,0.009,0.032,0.0142,0.014,0.011,0.001,2024-01-25 16:00:00
1.45,0.2,0.01,0.041,0.0067,0.017,0.013,0.0012,2024-01-25 17:00:00
1.47,0.2,0.005,0.04,0.0059,0.017,0.014,0.0008,2024-01-25 18:00:00
1.48,0.2,0.005,0.039,0.0054,0.018,0.017,0.0012,2024-01-25 19:00:00
1.48,0.2,0.008,0.04,0.0032,0.018,0.017,0.0012,2024-01-25 20:00:00
1.47,0.2,0.008,0.04,0.0029,0.019,0.017,0.001,2024-01-25 21:00:00
1.47,0.2,0.006,0.037,0.0036,0.02,0.019,0.0008,2024-01-25 22:00:00
1.47,0.2,0.005,0.035,0.0043,0.021,0.019,0.0007,2024-01-25 23:00:00
1.48,0.2,0.003,0.033,0.0081,0.024,0.019,0.0006,2024-01-26 00:00:00
1.49,0.2,0.002,0.03,0.0082,0.022,0.019,0.0008,2024-01-26 01:00:00
1.5,0.2,0.003,0.031,0.0074,0.021,0.018,0.0007,2024-01-26 02:00:00
1.5,0.3,0.001,0.023,0.0137,0.022,0.019,0.0007,2024-01-26 03:00:00
1.51,0.27,0.001,0.025,0.0099,0.021,0.017,0.0008,2024-01-26 04:00:00
1.52,0.3,0.001,0.027,0.0083,0.02,0.016,0.001,2024-01-26 05:00:00
1.53,0.3,0.004,0.03,0.0051,0.019,0.015,0.0008,2024-01-26 06:00:00
1.54,0.23,0.011,0.037,0.0022,0.019,0.015,0.0011,2024-01-26 07:00:00
1.51,0.3,0.034,0.041,0.0019,0.02,0.014,0.0016,2024-01-26 08:00:00
1.51,0.37,0.038,0.043,0.0023,0.021,0.015,0.0017,2024-01-26 09:00:00
1.51,0.4,0.049,0.045,0.0035,0.024,0.017,0.0023,2024-01-26 10:00:00
1.51,0.43,0.051,0.044,0.0056,0.026,0.018,0.0021,2024-01-26 11:00:00
1.52,0.4,0.038,0.039,0.008,0.024,0.018,0.0018,2024-01-26 12:00:00
1.56,0.4,0.049,0.043,0.0067,0.029,0.021,0.0023,2024-01-26 13:00:00
1.54,0.53,0.079,0.05,0.0041,0.038,0.025,0.003,2024-01-26 14:00:00
1.56,0.53,0.087,0.052,0.0048,0.042,0.031,0.0032,2024-01-26 15:00:00
1.55,0.53,0.105,0.057,0.0028,0.042,0.033,0.0038,2024-01-26 16:00:00
1.55,0.53,0.096,0.053,0.0024,0.042,0.033,0.0034,2024-01-26 17:00:00
1.62,0.4,0.047,0.045,0.002,0.029,0.022,0.0022,2024-01-26 18:00:00
1.55,0.3,0.033,0.044,0.002,0.021,0.017,0.0019,2024-01-26 19:00:00
1.52,0.3,0.031,0.043,0.0017,0.021,0.017,0.0019,2024-01-26 20:00:00
1.49,0.3,0.027,0.042,0.002,0.021,0.018,0.0018,2024-01-26 21:00:00
1.49,0.33,0.036,0.043,0.0021,0.02,0.017,0.0021,2024-01-26 22:00:00
1.5,0.4,0.054,0.044,0.0022,0.023,0.019,0.0024,2024-01-26 23:00:00
1.49,0.4,0.053,0.043,0.0021,0.023,0.02,0.0023,2024-01-27 00:00:00
1.49,0.33,0.047,0.044,0.002,0.02,0.017,0.0022,2024-01-27 01:00:00
1.49,0.3,0.037,0.042,0.0018,0.019,0.016,0.0019,2024-01-27 02:00:00
1.5,0.33,0.032,0.042,0.0018,0.017,0.014,0.002,2024-01-27 03:00:00
1.49,0.27,0.019,0.04,0.0019,0.013,0.012,0.0016,2024-01-27 04:00:00
1.47,0.23,0.015,0.039,0.0018,0.014,0.012,0.0014,2024-01-27 05:00:00
1.47,0.2,0.009,0.037,0.0023,0.013,0.011,0.0011,2024-01-27 06:00:00
1.48,0.2,0.008,0.036,0.0028,0.012,0.011,0.0012,2024-01-27 07:00:00
1.49,0.2,0.012,0.039,0.0021,0.011,0.01,0.0013,2024-01-27 08:00:00
1.49,0.2,0.006,0.035,0.0062,0.011,0.008,0.0011,2024-01-27 09:00:00
1.49,0.23,0.015,0.038,0.0056,0.015,0.011,0.0016,2024-01-27 10:00:00
1.48,0.3,0.027,0.041,0.0061,0.018,0.013,0.0018,2024-01-27 11:00:00
1.5,0.33,0.035,0.04,0.0078,0.024,0.015,0.0019,2024-01-27 12:00:00
1.53,0.4,0.049,0.043,0.0065,0.028,0.017,0.0025,2024-01-27 13:00:00
1.51,0.47,0.067,0.047,0.005,0.03,0.019,0.0031,2024-01-27 14:00:00
1.5,0.4,0.055,0.048,0.0046,0.029,0.018,0.0026,2024-01-27 15:00:00
1.55,0.47,0.053,0.048,0.0034,0.028,0.019,0.0025,2024-01-27 16:00:00
1.49,0.43,0.036,0.047,0.0023,0.025,0.017,0.0021,2024-01-27 17:00:00
1.49,0.37,0.028,0.045,0.0021,0.024,0.018,0.002,2024-01-27 18:00:00
1.48,0.3,0.025,0.043,0.0019,0.025,0.018,0.0018,2024-01-27 19:00:00
1.51,0.4,0.042,0.043,0.0018,0.026,0.02,0.0023,2024-01-27 20:00:00
1.49,0.33,0.036,0.042,0.002,0.023,0.018,0.0019,2024-01-27 21:00:00
1.5,0.37,0.032,0.041,0.0019,0.023,0.019,0.002,2024-01-27 22:00:00
1.52,0.37,0.035,0.039,0.002,0.023,0.019,0.0019,2024-01-27 23:00:00
1.54,0.5,0.067,0.041,0.0022,0.022,0.018,0.0029,2024-01-28 00:00:00
1.53,0.5,0.058,0.04,0.0021,0.022,0.018,0.0026,2024-01-28 01:00:00
1.53,0.43,0.048,0.038,0.0018,0.021,0.016,0.0023,2024-01-28 02:00:00
1.51,0.23,0.035,0.036,0.002,0.021,0.017,0.0021,2024-01-28 03:00:00
1.51,0.2,0.026,0.035,0.0017,0.024,0.018,0.0017,2024-01-28 04:00:00
1.52,0.2,0.022,0.036,0.002,0.02,0.017,0.0018,2024-01-28 05:00:00
1.52,0.2,0.032,0.037,0.0019,0.02,0.017,0.0021,2024-01-28 06:00:00
1.52,0.23,0.031,0.037,0.0019,0.018,0.016,0.0019,2024-01-28 07:00:00
1.53,0.23,0.032,0.036,0.0018,0.017,0.014,0.002,2024-01-28 08:00:00
1.53,0.2,0.033,0.035,0.0019,0.017,0.014,0.0019,2024-01-28 09:00:00
1.53,0.3,0.034,0.035,0.0027,0.017,0.014,0.0023,2024-01-28 10:00:00
1.52,0.3,0.049,0.035,0.003,0.018,0.015,0.0026,2024-01-28 11:00:00
1.52,0.3,0.053,0.036,0.0034,0.018,0.014,0.0028,2024-01-28 12:00:00
1.56,0.33,0.053,0.036,0.0034,0.019,0.015,0.0027,2024-01-28 13:00:00
1.57,0.3,0.044,0.035,0.0043,0.019,0.014,0.0024,2024-01-28 14:00:00
1.55,0.3,0.031,0.032,0.0051,0.018,0.014,0.0024,2024-01-28 15:00:00
1.54,0.3,0.031,0.034,0.0037,0.019,0.015,0.0026,2024-01-28 16:00:00
1.53,0.3,0.031,0.036,0.0021,0.02,0.016,0.0035,2024-01-28 17:00:00
1.52,0.3,0.026,0.035,0.0018,0.021,0.017,0.003,2024-01-28 18:00:00
1.5,0.3,0.026,0.036,0.0018,0.023,0.019,0.0027,2024-01-28 19:00:00
1.47,0.27,0.015,0.033,0.0064,0.018,0.016,0.0022,2024-01-28 20:00:00
1.44,0.1,0.003,0.02,0.0216,0.008,0.008,0.0018,2024-01-28 21:00:00
1.44,0.1,0.001,0.015,0.0312,0.009,0.008,0.0017,2024-01-28 22:00:00
1.42,0.1,0.001,0.011,0.0384,0.006,0.006,0.0017,2024-01-28 23:00:00
1.41,0.1,0.001,0.004,0.05,0.003,0.003,0.0013,2024-01-29 00:00:00
1.41,0.1,0.001,0.006,0.048,0.004,0.004,0.0012,2024-01-29 01:00:00
1.43,0.1,0.001,0.012,0.0394,0.006,0.005,0.0011,2024-01-29 02:00:00
1.44,0.13,0.001,0.014,0.0345,0.006,0.006,0.0012,2024-01-29 03:00:00
1.44,0.1,0.001,0.016,0.0315,0.007,0.006,0.0013,2024-01-29 04:00:00
1.44,0.1,0.0,0.006,0.0404,0.005,0.005,0.0014,2024-01-29 05:00:00
1.43,0.1,0.001,0.008,0.0359,0.005,0.005,0.0012,2024-01-29 06:00:00
1.44,0.1,0.002,0.017,0.0284,0.006,0.005,0.0013,2024-01-29 07:00:00
1.44,0.2,0.002,0.023,0.023,0.007,0.006,0.0014,2024-01-29 08:00:00
1.45,0.23,0.006,0.04,0.0092,0.009,0.007,0.0016,2024-01-29 09:00:00
1.45,0.27,0.014,0.045,0.011,0.01,0.008,0.0016,2024-01-29 10:00:00
1.44,0.2,0.009,0.033,0.0201,0.01,0.007,0.0014,2024-01-29 11:00:00
1.44,0.2,0.008,0.027,0.0264,0.01,0.007,0.0013,2024-01-29 12:00:00
1.43,0.13,0.004,0.016,0.0375,0.008,0.006,0.0013,2024-01-29 13:00:00
1.42,0.13,0.004,0.012,0.0373,0.007,0.006,0.0014,2024-01-29 14:00:00
1.43,0.1,0.003,0.011,0.0357,0.008,0.006,0.0012,2024-01-29 15:00:00
1.44,0.1,0.006,0.021,0.0269,0.008,0.007,0.0011,2024-01-29 16:00:00
1.44,0.17,0.006,0.032,0.0175,0.011,0.008,0.0012,2024-01-29 17:00:00
1.43,0.1,0.003,0.026,0.0236,0.01,0.008,0.0012,2024-01-29 18:00:00
1.43,0.1,0.003,0.013,0.031,0.008,0.007,0.001,2024-01-29 19:00:00
1.43,0.1,0.002,0.01,0.0319,0.006,0.005,0.0011,2024-01-29 20:00:00
1.43,0.1,0.004,0.019,0.0231,0.01,0.007,0.0014,2024-01-29 21:00:00
1.43,0.1,0.003,0.014,0.0282,0.006,0.005,0.0011,2024-01-29 22:00:00
1.42,0.1,0.003,0.015,0.0271,0.006,0.005,0.001,2024-01-29 23:00:00
1.42,0.1,0.003,0.013,0.0306,0.006,0.005,0.001,2024-01-30 00:00:00
1.42,0.07,0.002,0.007,0.0331,0.006,0.005,0.0009,2024-01-30 01:00:00
1.43,0.03,0.001,0.015,0.0268,0.008,0.007,0.001,2024-01-30 02:00:00
1.43,0.1,0.001,0.01,0.031,0.006,0.006,0.0009,2024-01-30 03:00:00
1.44,0.1,0.001,0.01,0.0323,0.006,0.005,0.001,2024-01-30 04:00:00
1.43,0.1,0.001,0.005,0.0356,0.006,0.005,0.0008,2024-01-30 05:00:00
1.42,0.1,0.001,0.004,0.038,0.006,0.005,0.0011,2024-01-30 06:00:00
1.41,0.1,0.001,0.006,0.0361,0.008,0.007,0.0009,2024-01-30 07:00:00
1.42,0.1,0.002,0.013,0.0301,0.008,0.006,0.0008,2024-01-30 08:00:00
1.41,0.13,0.003,0.019,0.0247,0.01,0.007,0.001,2024-01-30 09:00:00
1.41,0.13,0.005,0.022,0.0231,0.012,0.009,0.0009,2024-01-30 10:00:00
1.41,0.2,0.007,0.024,0.0215,0.015,0.01,0.0012,2024-01-30 11:00:00
1.42,0.2,0.011,0.028,0.0195,0.015,0.01,0.0011,2024-01-30 12:00:00
1.44,0.2,0.01,0.027,0.0202,0.016,0.01,0.0013,2024-01-30 13:00:00
1.42,0.2,0.007,0.02,0.0246,0.016,0.01,0.0011,2024-01-30 14:00:00
1.42,0.1,0.006,0.021,0.0241,0.017,0.011,0.0012,2024-01-30 15:00:00
0.94,0.0,0.003,0.015,0.0179,0.0,0.0,0.0006,2024-01-30 16:00:00
1.35,0.2,0.004,0.023,0.0218,0.0,0.0,0.0007,2024-01-30 17:00:00
1.42,0.23,0.006,0.029,0.0176,0.002,0.001,0.0011,2024-01-30 18:00:00
1.41,0.23,0.004,0.025,0.0189,0.018,0.013,0.0009,2024-01-30 19:00:00
1.41,0.2,0.004,0.028,0.0152,0.017,0.012,0.001,2024-01-30 20:00:00
1.41,0.2,0.003,0.03,0.0142,0.018,0.012,0.0008,2024-01-30 21:00:00
1.41,0.23,0.003,0.029,0.0128,0.017,0.011,0.0008,2024-01-30 22:00:00
1.43,0.2,0.003,0.027,0.0156,0.016,0.011,0.0008,2024-01-30 23:00:00
