Motorspeed(%),Actual(m3/h),Actual(Nm3/h),Actual(m3),Actual(Nm3),Filter Press.(hPa),Air Pressure(hPa),Outdoor Temp.('C),Filter Temp.('C),Chamber Temp.('C),Temperature orifice('C),Rel.Humidity(%),Magazine Position,Sample ID,Date
"40,7","2,30","2,23","34,463","33,168","69,7","965,0","-4,9","23,0","19,7","32,4","80,9",1,,2024-01-17 02:00:00
"41,0","2,30","2,24","36,760","35,410","69,1","966,0","-5,9","23,0","19,8","32,5","80,3",1,,2024-01-17 03:00:00
"41,1","2,30","2,25","39,058","37,655","70,9","966,0","-6,2","23,1","20,0","32,6","78,6",1,,2024-01-17 04:00:00
"41,1","2,30","2,26","41,356","39,910","69,4","967,0","-7,1","23,1","20,1","32,7","78,5",1,,2024-01-17 05:00:00
"41,2","2,30","2,26","43,653","42,173","70,6","968,0","-7,8","23,1","20,1","32,6","81,1",1,,2024-01-17 06:00:00
"41,4","2,30","2,27","45,951","44,446","71,1","969,0","-8,7","22,9","20,2","32,5","78,8",1,,2024-01-17 07:00:00
"41,3","2,30","2,29","48,249","46,733","72,0","971,0","-9,9","22,7","20,1","32,3","77,6",1,,2024-01-17 08:00:00
"41,4","2,30","2,29","50,547","49,026","71,7","972,0","-10,3","22,4","20,0","32,2","79,0",1,,2024-01-17 09:00:00
"41,5","2,30","2,30","52,844","51,325","72,3","973,0","-10,7","22,3","19,9","32,0","79,2",1,,2024-01-17 10:00:00
"41,4","2,30","2,31","55,142","53,725","72,0","974,0","-11,0","22,1","19,8","31,9","78,2",1,,2024-01-17 11:00:00
"41,4","2,30","2,31","55,144","53,726","71,7","976,0","-10,8","22,2","19,8","32,0","78,4",1,,2024-01-17 11:00:03
"41,4","2,30","2,24","55,144","53,726","72,3","966,0","-5,1","21,3","20,3","30,2","81,1",1,,2024-01-17 11:00:25
"0,0","0,00","0,00","0,000","0,000","0,6","976,0","-5,0","28,6","20,4","24,6","84,1",1,,2024-01-19 11:42:15
"0,0","0,00","0,00","0,000","0,000","0,6","976,0","-4,5","27,6","20,2","24,4","81,7",1,,2024-01-19 12:00:00
"39,6","2,29","2,25","2,295","2,249","65,5","976,0","-4,5","16,8","20,6","20,8","81,7",1,,2024-01-19 13:00:00
"40,0","2,30","2,26","4,592","4,502","67,3","977,0","-4,3","17,3","20,7","23,0","79,9",1,,2024-01-19 14:00:00
"40,1","2,30","2,25","6,890","6,754","66,3","977,0","-4,0","18,4","20,7","25,0","77,0",1,,2024-01-19 15:00:00
"40,3","2,30","2,26","9,188","9,014","66,5","978,0","-4,7","18,4","20,6","25,0","78,6",1,,2024-01-19 16:00:00
"40,4","2,30","2,27","11,485","11,281","65,6","979,0","-5,3","18,9","20,7","26,0","81,3",1,,2024-01-19 17:00:00
"40,5","2,30","2,27","13,783","13,555","66,7","980,0","-5,8","19,3","20,7","26,7","83,1",1,,2024-01-19 18:00:00
"40,6","2,30","2,28","16,081","15,832","68,7","981,0","-5,9","19,7","20,7","27,2","84,6",1,,2024-01-19 19:00:00
"40,7","2,30","2,28","18,378","18,113","67,5","982,0","-6,2","20,1","20,6","27,7","85,9",1,,2024-01-19 20:00:00
"40,9","2,30","2,29","20,676","20,399","68,0","983,0","-6,6","20,4","20,6","28,1","86,6",1,,2024-01-19 21:00:00
"40,8","2,30","2,28","22,974","22,682","67,7","983,0","-6,2","20,7","20,6","28,5","85,1",1,,2024-01-19 22:00:00
"40,9","2,30","2,28","25,271","24,967","67,7","983,0","-6,2","21,1","20,6","28,8","84,7",1,,2024-01-19 23:00:00
"40,9","2,30","2,29","27,569","27,259","68,8","984,0","-6,9","21,3","20,6","29,1","86,0",1,,2024-01-20 00:00:00
"40,7","2,30","2,29","29,867","29,550","67,7","984,0","-6,7","21,4","20,6","29,3","85,2",1,,2024-01-20 01:00:00
"40,8","2,30","2,29","32,164","31,843","68,5","985,0","-6,8","21,6","20,6","29,5","84,8",1,,2024-01-20 02:00:00
"40,8","2,30","2,30","34,462","34,139","68,8","985,0","-7,1","21,7","20,5","29,6","84,1",1,,2024-01-20 03:00:00
"40,9","2,30","2,29","36,759","36,433","68,5","985,0","-6,8","22,0","20,5","29,9","83,0",1,,2024-01-20 04:00:00
"40,7","2,30","2,30","39,057","38,728","69,0","985,0","-6,9","22,2","20,5","30,1","84,2",1,,2024-01-20 05:00:00
"40,8","2,30","2,29","41,355","41,022","69,0","985,0","-6,7","22,4","20,5","30,4","84,8",1,,2024-01-20 06:00:00
"40,8","2,30","2,30","43,652","43,318","68,7","986,0","-6,9","22,6","20,4","30,6","85,8",1,,2024-01-20 07:00:00
"40,9","2,30","2,30","45,950","45,615","69,8","986,0","-6,9","22,8","20,3","30,8","87,1",1,,2024-01-20 08:00:00
"41,3","2,30","2,30","48,248","47,915","69,8","987,0","-7,2","22,9","20,3","30,9","87,6",1,,2024-01-20 09:00:00
"41,2","2,30","2,30","50,545","50,216","70,4","987,0","-7,1","23,1","20,4","31,1","87,4",1,,2024-01-20 10:00:00
"41,0","2,30","2,30","52,843","52,516","69,5","987,0","-6,9","23,3","20,1","31,3","86,4",1,,2024-01-20 11:00:00
"41,1","2,30","2,30","55,141","54,812","69,2","988,0","-6,4","23,6","19,9","31,6","84,3",1,,2024-01-20 12:00:00
"41,2","2,30","2,30","55,143","54,814","69,5","988,0","-6,2","23,8","19,5","31,8","83,7",1,,2024-01-20 12:00:03
"41,2","2,30","2,29","55,143","54,814","68,9","984,0","-6,2","20,9","20,5","28,4","84,1",1,,2024-01-20 12:00:25
"0,0","0,00","0,00","0,000","0,000","0,0","1009,0","-8,9","23,8","19,5","23,8","79,4",1,,2024-01-22 09:44:42
"0,0","0,00","0,00","0,000","0,000","0,0","1010,0","-8,8","27,1","20,2","24,0","79,6",1,,2024-01-22 10:00:00
"40,0","2,29","2,36","2,295","2,361","65,5","1009,0","-8,4","14,6","20,6","19,7","78,8",1,,2024-01-22 11:00:00
"40,3","2,30","2,36","4,592","4,717","66,3","1009,0","-7,6","15,2","20,7","21,4","78,8",1,,2024-01-22 12:00:00
"40,3","2,30","2,34","6,890","7,060","66,1","1008,0","-6,3","16,6","20,6","23,1","75,3",1,,2024-01-22 13:00:00
"40,2","2,30","2,33","9,188","9,392","64,9","1008,0","-5,2","17,9","20,6","24,4","71,8",1,,2024-01-22 14:00:00
"40,6","2,30","2,33","11,485","11,724","66,8","1007,0","-5,2","18,6","20,7","25,4","72,5",1,,2024-01-22 15:00:00
"40,4","2,30","2,34","13,783","14,060","65,6","1006,0","-6,0","19,1","20,7","26,0","75,9",1,,2024-01-22 16:00:00
"40,5","2,30","2,33","16,081","16,395","66,7","1006,0","-6,1","19,6","20,6","26,5","75,6",1,,2024-01-22 17:00:00
"40,7","2,30","2,34","18,378","18,732","66,7","1005,0","-6,7","19,8","20,7","26,8","76,6",1,,2024-01-22 18:00:00
"40,8","2,30","2,34","20,676","21,071","67,0","1004,0","-7,1","20,0","20,6","26,9","77,4",1,,2024-01-22 19:00:00
"40,8","2,30","2,34","22,974","23,409","67,3","1002,0","-7,2","20,1","20,7","27,0","76,4",1,,2024-01-22 20:00:00
"40,8","2,30","2,34","25,272","25,746","67,3","1002,0","-7,4","20,3","20,7","27,2","75,3",1,,2024-01-22 21:00:00
"40,8","2,30","2,33","27,569","28,080","66,4","1001,0","-7,3","20,4","20,7","27,3","75,5",1,,2024-01-22 22:00:00
"40,8","2,30","2,33","29,867","30,411","67,5","1000,0","-7,2","20,6","20,6","27,4","76,3",1,,2024-01-22 23:00:00
"40,6","2,30","2,33","32,165","32,739","66,1","999,0","-7,1","20,6","20,6","27,4","75,3",1,,2024-01-23 00:00:00
"40,8","2,30","2,33","34,462","35,066","66,9","998,0","-7,1","20,6","20,6","27,5","76,1",1,,2024-01-23 01:00:00
"40,8","2,30","2,33","36,760","37,392","67,5","998,0","-7,1","20,8","20,6","27,6","78,1",1,,2024-01-23 02:00:00
"40,8","2,30","2,32","39,058","39,715","67,2","997,0","-7,0","20,9","20,6","27,6","79,2",1,,2024-01-23 03:00:00
"40,7","2,30","2,32","41,355","42,035","67,5","996,0","-6,8","21,0","20,7","27,7","79,5",1,,2024-01-23 04:00:00
"40,7","2,30","2,31","43,653","44,349","66,9","995,0","-6,5","21,1","20,6","27,8","78,9",1,,2024-01-23 05:00:00
"40,7","2,30","2,31","45,951","46,677","66,1","995,0","-6,2","21,3","20,6","27,9","78,8",1,,2024-01-23 06:00:00
"40,5","2,30","2,31","48,249","48,986","66,9","994,0","-6,1","21,4","20,6","28,0","79,1",1,,2024-01-23 07:00:00
"40,6","2,30","2,31","50,546","51,411","68,4","994,0","-6,1","21,6","20,6","28,2","79,6",1,,2024-01-23 08:00:00
"40,5","2,30","2,31","52,844","53,833","67,2","993,0","-6,0","21,9","20,6","28,4","80,8",1,,2024-01-23 09:00:00
"40,5","2,30","2,30","55,142","56,232","68,0","993,0","-5,8","22,0","20,6","28,6","80,3",1,,2024-01-23 10:00:00
"40,5","2,30","2,30","55,144","56,233","67,2","994,0","-5,7","22,0","21,3","28,6","80,5",1,,2024-01-23 10:00:03
"40,5","2,30","2,33","55,144","56,233","68,0","1001,0","-6,6","19,8","20,6","26,5","77,2",1,,2024-01-23 10:00:25
"0,0","0,00","0,00","0,000","0,000","0,3","990,0","-2,6","26,6","19,8","24,6","91,8",1,,2024-01-24 09:45:19
"0,0","0,00","0,00","0,000","0,000","0,3","977,0","-1,3","27,7","20,4","25,0","87,2",1,,2024-01-25 09:30:00
"0,0","0,00","0,00","0,000","0,000","212,7","977,0","-1,3","26,7","19,8","24,8","87,2",1,,2024-01-25 09:30:10
"0,0","0,00","0,00","0,000","0,000","185,4","978,0","-1,4","27,5","20,3","24,7","87,8",1,,2024-01-25 09:30:33
"0,0","0,00","0,00","0,000","0,000","0,0","994,0","-4,4","26,7","19,8","26,8","84,4",1,,2024-01-27 12:10:55
"0,0","0,00","0,00","0,000","0,000","0,0","1004,0","-4,3","26,4","19,6","24,8","84,6",1,,2024-01-28 09:30:00
"39,1","2,29","2,31","2,295","2,315","64,9","1005,0","-4,2","14,7","20,6","20,9","84,4",1,,2024-01-28 10:30:00
"39,6","2,30","2,32","4,592","4,633","65,9","1006,0","-4,0","15,2","20,7","23,0","84,6",1,,2024-01-28 11:30:00
"39,8","2,30","2,32","6,890","6,959","64,7","1006,0","-3,9","16,4","20,7","24,7","83,9",1,,2024-01-28 12:30:00
"39,9","2,30","2,32","9,188","9,277","64,9","1006,0","-4,0","17,3","20,7","25,8","84,4",1,,2024-01-28 13:30:00
"39,9","2,30","2,32","11,485","11,593","65,0","1006,0","-3,7","18,1","20,7","26,8","81,7",1,,2024-01-28 14:30:00
"40,1","2,30","2,32","13,783","13,909","67,3","1007,0","-3,5","18,9","20,6","27,7","81,5",1,,2024-01-28 15:30:00
"40,3","2,30","2,32","16,081","16,225","65,5","1007,0","-3,5","19,4","20,6","28,4","82,6",1,,2024-01-28 16:30:00
"40,3","2,30","2,32","18,378","18,544","67,4","1008,0","-3,6","19,9","20,6","29,0","84,4",1,,2024-01-28 17:30:00
"40,4","2,30","2,32","20,676","20,862","66,5","1008,0","-3,6","20,3","20,5","29,5","85,7",1,,2024-01-28 18:30:00
"40,5","2,30","2,32","22,974","23,181","66,5","1008,0","-3,4","20,8","20,5","30,1","86,4",1,,2024-01-28 19:30:00
"40,5","2,30","2,32","25,271","25,500","66,2","1009,0","-3,4","21,2","20,4","30,6","85,3",1,,2024-01-28 20:30:00
"40,5","2,30","2,32","27,569","27,821","67,0","1009,0","-3,5","21,6","20,3","31,0","84,4",1,,2024-01-28 21:30:00
"40,6","2,30","2,32","29,867","30,144","67,5","1010,0","-3,7","22,0","20,1","31,4","85,2",1,,2024-01-28 22:30:00
"40,9","2,30","2,33","32,164","32,471","68,1","1010,0","-4,1","22,3","19,5","31,7","85,7",1,,2024-01-28 23:30:00
"40,8","2,30","2,33","34,462","34,799","68,1","1010,0","-4,1","22,5","19,7","32,0","83,3",1,,2024-01-29 00:30:00
"40,8","2,30","2,33","36,760","37,125","67,2","1010,0","-3,8","22,8","20,0","32,4","82,4",1,,2024-01-29 01:30:00
"40,8","2,30","2,32","39,057","39,450","68,0","1010,0","-3,7","23,1","20,3","32,7","82,8",1,,2024-01-29 02:30:00
"40,9","2,30","2,33","41,355","41,776","68,3","1010,0","-3,8","23,4","20,6","33,0","83,5",1,,2024-01-29 03:30:00
"41,0","2,30","2,33","43,653","44,104","67,7","1010,0","-4,0","23,6","20,8","33,2","84,5",1,,2024-01-29 04:30:00
"41,0","2,30","2,33","45,950","46,434","67,4","1010,0","-4,2","23,7","21,0","33,4","85,5",1,,2024-01-29 05:30:00
"41,0","2,30","2,33","48,248","48,763","67,9","1010,0","-4,2","23,8","21,2","33,6","85,7",1,,2024-01-29 06:30:00
"41,0","2,30","2,33","50,546","51,091","67,6","1010,0","-4,2","24,0","21,4","33,7","85,2",1,,2024-01-29 07:30:00
"41,1","2,30","2,33","52,843","53,418","67,3","1010,0","-3,9","24,2","21,6","34,0","84,9",1,,2024-01-29 08:30:00
"40,9","2,30","2,33","55,141","55,745","68,2","1010,0","-3,9","24,4","21,8","34,2","86,0",1,,2024-01-29 09:30:00
"40,9","2,30","2,33","55,143","55,747","67,6","1011,0","-3,7","24,1","21,4","34,2","85,6",1,,2024-01-29 09:30:03
"40,9","2,30","2,32","55,143","55,747","68,2","1008,0","-3,8","21,0","20,6","30,1","84,3",1,,2024-01-29 09:30:25
"0,0","0,00","0,00","0,000","0,000","0,2","1004,0","0,9","30,6","20,7","27,0","86,9",1,,2024-01-30 16:36:47
