Motorspeed(%),Actual(m3/h),Actual(Nm3/h),Actual(m3),Actual(Nm3),Filter Press.(hPa),Air Pressure(hPa),Outdoor Temp.('C),Filter Temp.('C),Chamber Temp.('C),Temperature orifice('C),Rel.Humidity(%),Magazine Position,Sample ID,Date
"39,0","2,30","2,18","22,973","21,728","66,7","984,0","7,0","36,0","20,7","26,8","88,2",2,2.0,2023-11-08 07:30:00
"39,0","2,30","2,18","25,271","23,907","67,0","984,0","7,0","37,0","20,6","26,8","87,8",2,2.0,2023-11-08 08:30:00
"39,0","2,30","2,18","27,188","25,725","67,0","985,0","7,0","39,7","20,6","26,8","86,7",2,2.0,2023-11-08 09:20:03
"38,9","2,30","2,17","27,188","25,725","66,5","984,0","7,4","34,3","20,6","27,2","88,1",2,2.0,2023-11-08 09:20:03
"0,0","0,00","0,00","0,000","0,000","0,0","986,0","7,0","34,0","21,3","26,6","86,4",3,3.0,2023-11-08 09:30:00
"38,7","2,29","2,18","2,294","2,176","67,9","985,0","7,2","30,3","20,6","25,6","85,7",3,3.0,2023-11-08 10:30:00
"38,7","2,30","2,18","4,592","4,354","67,6","985,0","7,5","30,1","20,6","25,2","84,2",3,3.0,2023-11-08 11:30:00
"38,7","2,30","2,18","6,890","6,530","67,9","986,0","7,7","30,3","20,6","25,2","82,4",3,3.0,2023-11-08 12:30:00
"38,5","2,30","2,17","9,188","8,703","68,2","986,0","8,2","30,7","20,6","25,3","78,7",3,3.0,2023-11-08 13:30:00
"38,5","2,30","2,17","11,485","10,873","67,9","985,0","8,5","31,0","20,6","25,5","76,9",3,3.0,2023-11-08 14:30:00
"38,6","2,30","2,17","13,783","13,043","68,5","985,0","8,4","31,2","20,6","25,5","76,9",3,3.0,2023-11-08 15:30:00
"38,6","2,30","2,17","16,081","15,215","68,8","985,0","8,1","31,3","20,6","25,4","78,2",3,3.0,2023-11-08 16:30:00
"38,6","2,30","2,17","18,378","17,389","69,4","985,0","7,8","31,3","20,6","25,2","81,8",3,3.0,2023-11-08 17:30:00
"39,0","2,30","2,18","20,676","19,567","68,1","985,0","7,4","31,7","20,7","25,8","85,3",3,3.0,2023-11-08 18:30:00
"39,0","2,30","2,18","22,974","21,747","68,0","985,0","7,1","32,2","20,6","26,4","86,7",3,3.0,2023-11-08 19:30:00
"39,0","2,30","2,18","25,271","23,926","68,3","985,0","7,1","32,7","20,6","26,6","86,6",3,3.0,2023-11-08 20:30:00
"39,1","2,30","2,18","27,188","25,744","69,1","984,0","7,0","33,3","20,7","26,7","86,3",3,3.0,2023-11-08 21:20:03
"39,1","2,30","2,18","27,188","25,744","68,8","985,0","7,7","31,3","20,6","25,7","82,4",3,3.0,2023-11-08 21:20:03
"0,0","0,00","0,00","0,000","0,000","0,0","985,0","6,9","30,4","20,9","27,6","86,4",4,4.0,2023-11-08 21:30:00
"39,0","2,29","2,18","2,294","2,177","66,6","984,0","6,9","23,4","20,6","26,7","85,5",4,4.0,2023-11-08 22:30:00
"39,0","2,30","2,18","4,592","4,357","66,6","984,0","6,8","23,1","20,7","26,7","84,6",4,4.0,2023-11-08 23:30:00
"39,1","2,30","2,18","6,890","6,539","66,6","984,0","6,6","23,0","20,6","26,8","84,3",4,4.0,2023-11-09 00:30:00
"39,1","2,30","2,19","9,188","8,727","67,7","984,0","5,7","22,6","20,7","26,6","87,1",4,4.0,2023-11-09 01:30:00
"39,2","2,30","2,19","11,485","10,918","66,6","983,0","5,2","22,2","20,6","26,3","89,4",4,4.0,2023-11-09 02:30:00
"39,1","2,30","2,19","13,783","13,109","67,1","983,0","5,1","22,2","20,6","26,3","90,3",4,4.0,2023-11-09 03:30:00
"39,1","2,30","2,19","16,081","15,295","66,5","983,0","5,7","22,4","20,6","26,5","88,6",4,4.0,2023-11-09 04:30:00
"39,1","2,30","2,18","18,378","17,480","66,8","983,0","5,8","22,4","20,6","26,6","88,1",4,4.0,2023-11-09 05:30:00
"39,1","2,30","2,19","20,676","19,666","67,4","982,0","5,6","22,4","20,6","26,6","88,7",4,4.0,2023-11-09 06:30:00
"39,1","2,30","2,19","22,974","21,852","67,4","982,0","5,5","22,3","20,6","26,6","89,0",4,4.0,2023-11-09 07:30:00
"39,1","2,30","2,19","25,271","24,039","67,1","983,0","5,4","22,3","20,6","26,5","89,2",4,4.0,2023-11-09 08:30:00
"39,0","2,30","2,18","27,188","25,860","67,4","983,0","6,0","22,6","20,7","26,7","88,3",4,4.0,2023-11-09 09:20:03
"39,0","2,30","2,19","27,188","25,860","67,7","984,0","5,8","22,6","20,6","26,6","87,8",4,4.0,2023-11-09 09:20:25
"0,0","0,00","0,00","0,000","0,000","0,0","983,0","6,8","38,1","19,3","27,8","85,3",1,,2023-11-09 10:28:46
"0,0","0,00","0,00","0,000","0,000","0,0","983,0","6,8","32,2","21,1","27,6","85,4",1,,2023-11-09 10:30:00
"38,8","2,29","2,17","2,295","2,174","69,4","983,0","6,7","22,5","20,7","26,4","86,0",1,,2023-11-09 11:30:00
"39,0","2,30","2,17","4,592","4,349","69,4","983,0","7,1","22,2","20,7","27,1","85,1",1,,2023-11-09 12:30:00
"39,0","2,30","2,17","6,890","6,522","69,6","983,0","7,2","22,5","20,6","27,5","84,4",1,,2023-11-09 13:30:00
"39,1","2,30","2,17","9,188","8,695","69,3","983,0","7,3","22,6","20,6","27,7","82,8",1,,2023-11-09 14:30:00
"39,0","2,30","2,18","11,485","10,871","69,3","983,0","7,0","22,5","20,6","27,6","83,5",1,,2023-11-09 15:30:00
"39,0","2,30","2,18","13,783","13,048","69,3","983,0","7,0","22,4","20,6","27,6","83,7",1,,2023-11-09 16:30:00
"39,0","2,30","2,18","16,081","15,227","69,1","984,0","6,8","22,3","20,6","27,6","81,4",1,,2023-11-09 17:30:00
"39,0","2,30","2,18","18,378","17,411","69,3","984,0","6,3","22,1","20,6","27,4","83,1",1,,2023-11-09 18:30:00
"39,0","2,30","2,19","20,676","19,600","68,5","985,0","5,9","21,9","20,6","27,3","84,3",1,,2023-11-09 19:30:00
"39,2","2,30","2,20","22,974","21,795","69,6","985,0","5,2","21,7","20,6","27,2","85,1",1,,2023-11-09 20:30:00
"39,1","2,30","2,20","25,271","24,068","70,2","986,0","4,9","21,5","20,6","27,0","86,0",1,,2023-11-09 21:30:00
"39,2","2,30","2,20","27,569","26,268","69,0","986,0","4,7","21,4","20,6","26,9","86,6",1,,2023-11-09 22:30:00
"39,2","2,30","2,20","29,867","28,525","69,3","986,0","4,5","21,2","20,6","26,8","87,9",1,,2023-11-09 23:30:00
"39,1","2,30","2,20","32,164","30,769","69,9","987,0","4,8","21,3","20,6","26,9","87,7",1,,2023-11-10 00:30:00
"39,1","2,30","2,20","34,462","32,970","69,6","987,0","5,1","21,4","20,6","26,9","87,4",1,,2023-11-10 01:30:00
"39,1","2,30","2,20","36,760","35,312","69,6","988,0","5,1","21,5","20,6","27,0","88,8",1,,2023-11-10 02:30:00
"39,1","2,30","2,20","39,057","37,584","69,1","988,0","5,1","21,5","20,6","27,0","89,4",1,,2023-11-10 03:30:00
"39,1","2,30","2,20","41,355","39,880","69,9","988,0","5,2","21,5","20,6","27,0","90,7",1,,2023-11-10 04:30:00
"39,1","2,30","2,20","43,653","42,081","69,3","989,0","5,4","21,6","20,6","27,0","91,2",1,,2023-11-10 05:30:00
"39,2","2,30","2,20","45,950","44,283","69,6","989,0","5,5","21,6","20,6","27,1","89,8",1,,2023-11-10 06:30:00
"39,3","2,30","2,20","48,248","46,488","70,2","990,0","5,3","21,6","20,6","27,1","89,2",1,,2023-11-10 07:30:00
"39,2","2,30","2,21","50,546","48,697","69,9","991,0","4,8","21,5","20,6","27,0","88,0",1,,2023-11-10 08:30:00
"39,2","2,30","2,21","52,462","50,542","69,7","991,0","4,8","21,5","20,6","27,0","85,3",1,,2023-11-10 09:20:03
"39,2","2,30","2,19","52,462","50,542","70,0","987,0","5,7","21,8","20,6","27,1","86,4",1,,2023-11-10 09:20:25
"0,0","0,00","0,00","0,000","0,000","0,0","992,0","4,6","213,8","214,0","27,2","84,7",1,1.0,2023-11-10 09:22:21
"0,0","0,00","0,00","0,000","0,000","0,2","992,0","4,7","30,6","20,9","27,8","83,8",1,1.0,2023-11-10 09:30:00
"39,2","2,29","2,21","2,294","2,210","67,4","992,0","4,7","22,4","20,6","26,8","84,2",1,1.0,2023-11-10 10:30:00
"39,2","2,30","2,21","4,592","4,424","68,0","992,0","4,9","22,4","20,6","26,9","84,6",1,1.0,2023-11-10 11:30:00
"39,1","2,30","2,21","6,890","6,635","68,2","992,0","5,1","22,8","20,6","27,3","84,7",1,1.0,2023-11-10 12:30:00
"39,1","2,30","2,21","9,188","8,843","67,7","992,0","5,6","22,9","20,6","27,4","84,3",1,1.0,2023-11-10 13:30:00
"39,1","2,30","2,20","11,485","11,048","67,4","993,0","6,1","23,0","20,6","27,4","82,9",1,1.0,2023-11-10 14:30:00
"39,1","2,30","2,20","13,783","13,316","68,2","993,0","6,4","23,1","20,6","27,5","80,8",1,1.0,2023-11-10 15:30:00
"39,1","2,30","2,20","16,081","15,543","68,0","993,0","6,3","23,1","20,6","27,5","82,1",1,1.0,2023-11-10 16:30:00
"39,1","2,30","2,21","18,378","17,756","67,7","993,0","6,1","22,9","20,6","27,4","83,5",1,1.0,2023-11-10 17:30:00
"39,2","2,30","2,21","20,676","19,964","68,0","993,0","5,8","22,8","20,6","27,3","85,1",1,1.0,2023-11-10 18:30:00
"39,1","2,30","2,21","22,974","22,172","68,0","993,0","5,7","22,8","20,6","27,2","85,8",1,1.0,2023-11-10 19:30:00
"39,2","2,30","2,21","25,272","24,380","68,0","993,0","5,7","22,8","20,6","27,2","84,5",1,1.0,2023-11-10 20:30:00
"39,3","2,30","2,21","27,188","26,224","68,5","993,0","5,4","22,8","20,6","27,2","83,4",1,1.0,2023-11-10 21:20:03
"39,2","2,30","2,21","27,188","26,224","68,5","993,0","5,7","22,8","20,6","27,2","83,8",1,1.0,2023-11-10 21:20:03
"0,0","0,00","0,00","0,000","0,000","0,2","994,0","5,1","32,1","21,7","28,2","83,8",2,2.0,2023-11-10 21:30:00
"39,3","2,29","2,21","2,294","2,212","69,8","993,0","4,9","24,5","20,7","27,1","84,6",2,2.0,2023-11-10 22:30:00
"39,3","2,30","2,22","4,592","4,429","69,7","993,0","4,6","24,1","20,6","26,8","85,3",2,2.0,2023-11-10 23:30:00
"39,4","2,30","2,22","6,890","6,647","70,0","993,0","4,4","24,1","20,6","26,8","85,8",2,2.0,2023-11-11 00:30:00
"39,4","2,30","2,22","9,188","8,866","69,7","993,0","4,2","24,1","20,7","26,7","85,5",2,2.0,2023-11-11 01:30:00
"39,5","2,30","2,22","11,485","11,087","69,8","992,0","3,9","24,0","20,6","26,7","86,2",2,2.0,2023-11-11 02:30:00
"39,4","2,30","2,22","13,783","13,307","70,0","992,0","4,0","24,1","20,6","26,6","86,3",2,2.0,2023-11-11 03:30:00
"39,4","2,30","2,22","16,081","15,526","70,3","992,0","4,1","24,2","20,6","26,7","86,5",2,2.0,2023-11-11 04:30:00
"39,5","2,30","2,22","18,378","17,744","70,6","992,0","4,0","24,2","20,6","26,7","87,2",2,2.0,2023-11-11 05:30:00
"39,5","2,30","2,22","20,676","19,963","70,6","991,0","3,9","24,2","20,6","26,7","87,8",2,2.0,2023-11-11 06:30:00
"39,5","2,30","2,22","22,974","22,182","70,3","991,0","4,0","24,3","20,6","26,7","88,3",2,2.0,2023-11-11 07:30:00
"39,5","2,30","2,22","25,271","24,400","70,3","992,0","4,0","24,4","20,6","26,8","88,3",2,2.0,2023-11-11 08:30:00
"39,2","2,30","2,22","27,188","26,249","70,7","992,0","4,4","24,4","20,6","26,5","87,5",2,2.0,2023-11-11 09:20:03
"39,2","2,30","2,22","27,188","26,249","70,4","992,0","4,2","24,2","20,6","26,7","86,6",2,2.0,2023-11-11 09:20:03
"0,0","0,00","0,00","0,000","0,000","0,4","993,0","4,5","42,1","20,6","26,2","87,0",3,3.0,2023-11-11 09:30:00
"39,3","2,29","2,21","2,294","2,212","70,8","992,0","4,5","34,5","20,6","26,2","86,8",3,3.0,2023-11-11 10:30:00
"39,3","2,30","2,21","4,592","4,425","71,1","992,0","4,9","36,0","20,6","26,7","85,6",3,3.0,2023-11-11 11:30:00
"39,3","2,30","2,21","6,890","6,632","71,0","992,0","5,4","28,9","20,7","27,1","83,2",3,3.0,2023-11-11 12:30:00
"39,2","2,30","2,20","9,187","8,851","71,3","991,0","6,1","28,1","20,6","27,3","80,7",3,3.0,2023-11-11 13:30:00
"39,2","2,30","2,20","11,485","11,047","71,0","991,0","6,7","28,5","20,6","27,5","77,6",3,3.0,2023-11-11 14:30:00
"39,1","2,30","2,19","13,783","13,239","70,7","991,0","7,0","28,6","20,6","27,6","75,5",3,3.0,2023-11-11 15:30:00
"39,2","2,30","2,19","16,081","15,447","70,7","990,0","6,8","28,3","20,6","27,5","75,9",3,3.0,2023-11-11 16:30:00
"39,3","2,30","2,20","18,378","17,713","71,2","990,0","6,1","28,0","20,6","27,3","78,2",3,3.0,2023-11-11 17:30:00
"39,3","2,30","2,21","20,676","19,918","71,3","990,0","5,2","27,7","20,7","27,1","79,6",3,3.0,2023-11-11 18:30:00
"39,5","2,30","2,21","22,974","22,132","71,5","990,0","4,2","27,4","20,6","26,9","82,8",3,3.0,2023-11-11 19:30:00
"39,5","2,30","2,22","25,271","24,350","71,3","990,0","3,7","27,2","20,6","26,8","81,7",3,3.0,2023-11-11 20:30:00
"39,5","2,30","2,22","27,188","26,200","71,0","990,0","3,5","27,1","20,6","26,7","80,2",3,3.0,2023-11-11 21:20:03
"39,5","2,30","2,21","27,188","26,200","71,6","991,0","5,4","29,2","20,6","27,1","80,6",3,3.0,2023-11-11 21:20:03
"0,0","0,00","0,00","0,000","0,000","0,1","990,0","3,5","31,3","19,3","27,6","79,8",4,4.0,2023-11-11 21:30:00
"39,2","2,29","2,21","2,294","2,214","67,7","989,0","3,5","22,3","20,6","26,6","80,1",4,4.0,2023-11-11 22:30:00
"39,3","2,30","2,22","4,592","4,430","67,5","988,0","3,4","21,9","20,6","26,4","80,8",4,4.0,2023-11-11 23:30:00
"39,3","2,30","2,22","6,890","6,646","68,0","988,0","3,3","21,9","20,6","26,3","82,1",4,4.0,2023-11-12 00:30:00
"39,2","2,30","2,21","9,188","8,860","67,2","987,0","3,4","21,9","20,6","26,3","82,3",4,4.0,2023-11-12 01:30:00
"39,2","2,30","2,21","11,485","11,073","67,8","987,0","3,3","22,0","20,6","26,4","81,5",4,4.0,2023-11-12 02:30:00
"39,2","2,30","2,21","13,783","13,286","67,5","986,0","3,1","21,9","20,6","26,3","83,0",4,4.0,2023-11-12 03:30:00
"39,3","2,30","2,21","16,081","15,497","67,7","985,0","3,0","21,8","20,6","26,3","85,6",4,4.0,2023-11-12 04:30:00
"39,1","2,30","2,21","18,378","17,708","68,0","983,0","2,8","21,7","20,7","26,2","91,6",4,4.0,2023-11-12 05:30:00
"39,1","2,30","2,21","20,676","19,914","67,5","982,0","2,9","21,7","20,6","26,1","92,5",4,4.0,2023-11-12 06:30:00
"39,2","2,30","2,20","22,974","22,116","67,5","981,0","3,0","21,7","20,7","26,1","91,3",4,4.0,2023-11-12 07:30:00
"39,1","2,30","2,20","25,271","24,316","68,0","980,0","2,9","21,6","20,7","26,1","91,1",4,4.0,2023-11-12 08:30:00
"39,1","2,30","2,20","27,188","26,149","67,8","978,0","3,0","21,6","20,6","26,0","90,2",4,4.0,2023-11-12 09:20:03
"39,1","2,30","2,21","27,188","26,149","67,8","985,0","3,1","21,8","20,6","26,3","86,0",4,4.0,2023-11-12 09:20:25
"0,0","0,00","0,00","0,000","0,000","0,0","978,0","3,1","30,3","19,4","26,8","89,3",1,,2023-11-12 09:26:58
"0,0","0,00","0,00","0,000","0,000","0,0","978,0","3,1","30,6","20,3","26,8","89,3",1,,2023-11-12 09:30:00
"39,0","2,29","2,19","2,294","2,192","64,9","977,0","2,9","21,1","20,6","25,8","90,1",1,,2023-11-12 10:30:00
"39,3","2,30","2,20","4,592","4,387","66,0","976,0","2,5","20,6","20,7","25,8","93,3",1,,2023-11-12 11:30:00
"39,3","2,30","2,19","6,890","6,582","65,5","975,0","2,4","20,7","20,6","25,8","94,3",1,,2023-11-12 12:30:00
"39,2","2,30","2,19","9,187","8,776","65,8","974,0","2,7","20,8","20,7","25,9","94,3",1,,2023-11-12 13:30:00
"39,2","2,30","2,18","11,485","10,960","65,8","972,0","3,0","20,8","20,6","26,0","94,8",1,,2023-11-12 14:30:00
"39,2","2,30","2,18","13,783","13,139","65,7","971,0","3,3","20,9","20,6","26,1","95,5",1,,2023-11-12 15:30:00
"39,1","2,30","2,17","16,080","15,312","65,4","970,0","3,7","21,2","20,6","26,2","96,3",1,,2023-11-12 16:30:00
"39,1","2,30","2,17","18,378","17,478","65,7","969,0","4,3","21,5","20,6","26,4","96,7",1,,2023-11-12 17:30:00
"39,1","2,30","2,16","20,676","19,637","65,7","968,0","5,0","21,8","20,7","26,6","97,0",1,,2023-11-12 18:30:00
"39,0","2,30","2,15","22,973","21,789","66,0","967,0","5,6","21,9","20,6","26,9","97,1",1,,2023-11-12 19:30:00
"38,9","2,30","2,14","25,271","23,934","66,3","966,0","6,3","22,0","20,6","27,1","97,2",1,,2023-11-12 20:30:00
"38,9","2,30","2,14","27,569","26,072","65,4","965,0","6,9","22,3","20,6","27,4","96,8",1,,2023-11-12 21:30:00
"38,9","2,30","2,13","29,867","28,204","65,7","964,0","7,3","22,9","20,6","27,7","94,7",1,,2023-11-12 22:30:00
"38,9","2,30","2,13","32,164","30,334","65,1","963,0","7,3","23,2","20,6","27,8","91,7",1,,2023-11-12 23:30:00
"39,1","2,30","2,13","34,462","32,467","65,6","963,0","6,7","23,1","20,6","27,8","93,0",1,,2023-11-13 00:30:00
"39,0","2,30","2,13","36,760","34,600","65,1","962,0","6,5","23,0","20,6","27,7","94,7",1,,2023-11-13 01:30:00
"39,0","2,30","2,13","39,057","36,731","65,6","961,0","6,5","23,0","20,6","27,7","92,5",1,,2023-11-13 02:30:00
"39,1","2,30","2,14","41,355","38,871","65,4","961,0","5,4","22,7","20,6","27,5","90,7",1,,2023-11-13 03:30:00
"39,2","2,30","2,15","43,653","41,018","65,4","961,0","4,5","22,3","20,6","27,3","91,7",1,,2023-11-13 04:30:00
"39,1","2,30","2,15","45,950","43,172","66,0","962,0","3,8","22,0","20,6","27,1","92,0",1,,2023-11-13 05:30:00
"39,1","2,30","2,16","48,248","45,332","65,7","962,0","3,2","21,8","20,6","26,9","93,6",1,,2023-11-13 06:30:00
"39,1","2,30","2,16","50,546","47,495","66,3","963,0","2,9","21,7","20,7","26,8","94,3",1,,2023-11-13 07:30:00
"39,1","2,30","2,17","52,843","49,660","66,0","964,0","2,8","21,6","20,6","26,8","95,2",1,,2023-11-13 08:30:00
"39,1","2,30","2,16","54,760","51,466","65,7","964,0","3,1","21,7","20,6","26,8","94,7",1,,2023-11-13 09:20:03
"39,1","2,30","2,16","54,760","51,466","66,2","967,0","4,5","21,9","20,6","26,8","94,3",1,,2023-11-13 09:20:25
"0,0","0,00","0,00","0,000","0,000","0,0","967,0","2,2","35,2","19,3","28,2","91,4",1,,2023-11-13 10:40:17
"0,0","0,00","0,00","0,000","0,000","0,0","968,0","2,2","35,2","19,3","28,6","91,4",1,,2023-11-13 10:40:18
"39,0","2,29","2,17","2,293","2,173","66,1","967,0","2,3","22,7","20,7","25,6","88,7",1,,2023-11-13 11:40:17
"39,2","2,30","2,18","4,591","4,353","66,6","968,0","2,3","22,3","20,6","26,0","86,7",1,,2023-11-13 12:40:17
"39,2","2,30","2,18","6,889","6,535","65,7","969,0","2,3","22,5","20,7","26,4","86,2",1,,2023-11-13 13:40:17
"39,1","2,30","2,18","9,186","8,716","66,0","970,0","2,5","22,7","20,7","26,6","84,6",1,,2023-11-13 14:40:17
"39,2","2,30","2,18","11,484","10,900","65,4","971,0","2,5","22,7","20,6","26,6","84,2",1,,2023-11-13 15:40:17
"39,1","2,30","2,18","13,782","13,082","66,6","971,0","2,9","22,8","20,6","26,6","82,4",1,,2023-11-13 16:40:17
"39,2","2,30","2,18","16,080","15,263","65,4","972,0","3,1","22,8","20,7","26,7","81,3",1,,2023-11-13 17:40:17
"39,2","2,30","2,18","18,377","17,444","66,0","972,0","3,4","23,0","20,6","26,7","84,3",1,,2023-11-13 18:40:17
"39,1","2,30","2,18","20,675","19,624","65,7","972,0","3,4","23,0","20,6","26,7","85,9",1,,2023-11-13 19:40:17
"39,2","2,30","2,18","22,973","21,801","66,0","972,0","3,8","23,1","20,6","26,8","86,2",1,,2023-11-13 20:40:17
"39,1","2,30","2,18","24,496","23,243","65,7","972,0","3,9","23,2","20,6","26,8","89,2",1,,2023-11-13 21:20:03
"39,1","2,30","2,18","24,496","23,243","66,9","971,0","2,9","22,8","20,6","26,5","85,3",1,,2023-11-13 21:20:25
"0,0","0,00","0,00","0,000","0,000","0,0","972,0","4,3","23,2","21,9","27,0","87,7",1,1.0,2023-11-13 21:25:54
"0,0","0,00","0,00","0,000","0,000","0,0","972,0","4,3","30,7","21,9","27,2","87,6",1,1.0,2023-11-13 21:30:00
"39,1","2,29","2,17","2,294","2,171","67,1","972,0","4,2","22,7","20,6","26,6","88,9",1,1.0,2023-11-13 22:30:00
"39,2","2,30","2,18","4,592","4,347","66,8","972,0","4,1","22,4","20,7","26,6","89,0",1,1.0,2023-11-13 23:30:00
"39,2","2,30","2,17","6,890","6,521","66,5","972,0","4,1","22,5","20,6","26,8","88,1",1,1.0,2023-11-14 00:30:00
"39,3","2,30","2,18","9,188","8,697","67,1","972,0","4,0","22,5","20,6","26,9","88,9",1,1.0,2023-11-14 01:30:00
"39,3","2,30","2,18","11,485","10,879","67,4","972,0","3,2","22,3","20,6","26,8","90,4",1,1.0,2023-11-14 02:30:00
"39,5","2,30","2,19","13,783","13,068","67,4","973,0","2,4","22,0","20,6","26,6","90,9",1,1.0,2023-11-14 03:30:00
"39,4","2,30","2,19","16,081","15,258","67,7","973,0","2,3","21,9","20,6","26,5","91,2",1,1.0,2023-11-14 04:30:00
"39,4","2,30","2,19","18,378","17,448","67,1","973,0","2,3","21,9","20,6","26,5","91,5",1,1.0,2023-11-14 05:30:00
"39,4","2,30","2,19","20,676","19,636","66,8","973,0","2,5","21,9","20,6","26,5","92,1",1,1.0,2023-11-14 06:30:00
"39,3","2,30","2,19","22,974","21,822","67,4","973,0","2,9","22,1","20,6","26,6","90,9",1,1.0,2023-11-14 07:30:00
"39,4","2,30","2,19","25,271","24,008","67,4","973,0","2,8","22,1","20,6","26,7","89,9",1,1.0,2023-11-14 08:30:00
"39,4","2,30","2,19","27,188","25,834","67,7","974,0","2,8","22,1","20,6","26,7","89,3",1,1.0,2023-11-14 09:20:03
"39,4","2,30","2,18","27,188","25,834","68,2","973,0","3,2","22,2","20,6","26,6","90,1",1,1.0,2023-11-14 09:20:03
"0,0","0,00","0,00","0,000","0,000","0,0","975,0","2,8","34,8","21,3","27,8","89,3",2,2.0,2023-11-14 09:30:00
"39,2","2,29","2,18","2,294","2,185","66,6","974,0","2,8","28,2","20,6","26,7","89,9",2,2.0,2023-11-14 10:30:00
"39,2","2,30","2,19","4,592","4,376","66,9","974,0","2,6","28,0","20,6","26,4","91,8",2,2.0,2023-11-14 11:30:00
"39,2","2,30","2,18","6,890","6,560","66,3","974,0","3,4","28,4","20,6","26,7","90,7",2,2.0,2023-11-14 12:30:00
"39,2","2,30","2,18","9,188","8,744","66,6","974,0","3,4","28,6","20,6","26,7","90,2",2,2.0,2023-11-14 13:30:00
"39,1","2,30","2,19","11,485","10,930","66,4","974,0","3,3","28,5","20,6","26,0","89,9",2,2.0,2023-11-14 14:30:00
"39,2","2,30","2,19","13,783","13,119","66,4","975,0","2,9","28,7","20,7","25,9","89,8",2,2.0,2023-11-14 15:30:00
"39,3","2,30","2,19","16,081","15,311","66,6","975,0","2,6","29,0","20,6","26,3","90,2",2,2.0,2023-11-14 16:30:00
"39,2","2,30","2,19","18,378","17,505","67,5","975,0","2,5","29,3","20,6","26,3","90,0",2,2.0,2023-11-14 17:30:00
"39,3","2,30","2,19","20,676","19,739","67,2","975,0","2,5","29,8","20,7","26,5","89,0",2,2.0,2023-11-14 18:30:00
"39,2","2,30","2,19","22,974","21,980","67,2","975,0","2,5","29,9","20,6","26,3","88,5",2,2.0,2023-11-14 19:30:00
"39,3","2,30","2,19","25,271","24,189","67,5","975,0","2,6","29,8","20,6","26,1","88,5",2,2.0,2023-11-14 20:30:00
"39,4","2,30","2,20","27,188","26,036","67,3","975,0","2,4","29,9","20,6","26,0","89,7",2,2.0,2023-11-14 21:20:03
"39,4","2,30","2,19","27,188","26,036","67,3","975,0","2,8","29,0","20,6","26,3","89,9",2,2.0,2023-11-14 21:20:03
"0,0","0,00","0,00","0,000","0,000","0,4","976,0","2,3","31,7","21,2","26,8","90,4",3,3.0,2023-11-14 21:30:00
"39,2","2,29","2,19","2,294","2,192","66,6","975,0","2,3","22,6","20,6","25,9","89,9",3,3.0,2023-11-14 22:30:00
"39,3","2,30","2,19","4,592","4,387","65,7","975,0","2,3","22,4","20,7","26,1","89,2",3,3.0,2023-11-14 23:30:00
"39,3","2,30","2,19","6,890","6,582","66,3","975,0","2,3","22,6","20,6","26,2","89,0",3,3.0,2023-11-15 00:30:00
"39,3","2,30","2,20","9,187","8,777","66,3","975,0","2,3","22,7","20,7","26,3","88,8",3,3.0,2023-11-15 01:30:00
"39,2","2,30","2,20","11,485","10,973","66,5","975,0","2,2","22,7","20,6","26,3","89,2",3,3.0,2023-11-15 02:30:00
"39,2","2,30","2,20","13,783","13,182","66,2","975,0","2,3","22,8","20,6","26,3","89,5",3,3.0,2023-11-15 03:30:00
"39,2","2,30","2,20","16,080","15,384","66,2","975,0","2,1","22,8","20,6","26,3","89,6",3,3.0,2023-11-15 04:30:00
"39,2","2,30","2,20","18,378","17,580","66,2","975,0","2,1","22,8","20,6","26,3","89,7",3,3.0,2023-11-15 05:30:00
"39,2","2,30","2,20","20,676","19,816","65,9","975,0","2,0","22,8","20,6","26,3","89,7",3,3.0,2023-11-15 06:30:00
"39,2","2,30","2,20","22,974","22,110","66,2","975,0","1,8","22,8","20,6","26,2","89,5",3,3.0,2023-11-15 07:30:00
"39,2","2,30","2,20","25,271","24,424","65,7","976,0","1,7","22,8","20,6","26,2","88,7",3,3.0,2023-11-15 08:30:00
"39,2","2,30","2,20","27,188","26,399","65,7","976,0","2,0","23,1","20,6","26,2","87,3",3,3.0,2023-11-15 09:20:03
"39,2","2,30","2,20","27,188","26,399","66,5","975,0","2,1","22,8","20,6","26,2","89,2",3,3.0,2023-11-15 09:20:25
"0,0","0,00","0,00","0,000","0,000","0,3","976,0","2,3","23,5","19,4","27,0","84,2",1,,2023-11-15 09:26:49
"0,0","0,00","0,00","0,000","0,000","0,0","976,0","2,2","31,4","21,2","26,8","84,7",1,,2023-11-15 09:30:00
"39,2","2,29","2,19","2,294","2,192","66,0","976,0","2,6","23,5","20,7","26,2","84,1",1,,2023-11-15 10:30:00
"39,2","2,30","2,18","4,592","4,375","66,6","976,0","4,2","24,3","20,6","26,8","77,8",1,,2023-11-15 11:30:00
"39,1","2,30","2,19","6,890","6,564","65,4","977,0","3,5","24,2","20,7","26,9","79,0",1,,2023-11-15 12:30:00
"39,2","2,30","2,18","9,188","8,749","66,0","977,0","4,1","24,4","20,6","27,0","76,7",1,,2023-11-15 13:30:00
"39,3","2,30","2,19","11,485","10,942","66,0","977,0","3,1","23,8","20,6","26,6","79,5",1,,2023-11-15 14:30:00
"39,3","2,30","2,19","13,783","13,137","66,0","977,0","3,0","23,5","20,6","26,3","79,1",1,,2023-11-15 15:30:00
