Motorspeed(%),Actual(m3/h),Actual(Nm3/h),Actual(m3),Actual(Nm3),Filter Press.(hPa),Air Pressure(hPa),Outdoor Temp.('C),Filter Temp.('C),Chamber Temp.('C),Temperature orifice('C),Rel.Humidity(%),Magazine Position,Sample ID,Date
"36,8","2,30","2,10","20,676","18,952","64,6","992,0","19,5","26,5","20,6","26,9","42,6",1,,2023-08-25 18:30:00
"37,5","2,30","2,12","22,974","21,073","64,3","992,0","16,8","25,5","20,7","26,6","54,6",1,,2023-08-25 19:30:00
"37,7","2,30","2,15","25,272","23,223","65,5","992,0","13,1","23,7","20,6","25,7","66,9",1,,2023-08-25 20:30:00
"37,7","2,30","2,16","27,569","25,381","64,4","993,0","12,1","22,8","20,7","25,2","70,9",1,,2023-08-25 21:30:00
"37,7","2,30","2,16","29,867","27,542","64,4","993,0","11,7","22,3","20,6","24,8","73,1",1,,2023-08-25 22:30:00
"37,8","2,30","2,17","32,164","29,708","65,3","993,0","11,2","21,9","20,6","24,4","76,8",1,,2023-08-25 23:30:00
"37,7","2,30","2,17","34,462","31,877","65,6","993,0","10,8","21,5","20,6","24,0","80,2",1,,2023-08-26 00:30:00
"37,7","2,30","2,17","36,760","34,049","65,3","993,0","10,4","21,3","20,6","24,0","83,6",1,,2023-08-26 01:30:00
"37,7","2,30","2,17","39,057","36,223","65,6","993,0","10,1","21,3","20,6","24,2","87,4",1,,2023-08-26 02:30:00
"37,8","2,30","2,18","41,355","38,398","65,3","993,0","9,9","21,2","20,6","24,0","89,4",1,,2023-08-26 03:30:00
"37,8","2,30","2,18","43,653","40,574","66,2","993,0","9,8","21,0","20,6","23,8","89,8",1,,2023-08-26 04:30:00
"37,9","2,30","2,18","45,950","42,752","66,4","993,0","9,5","20,9","20,6","23,9","90,4",1,,2023-08-26 05:30:00
"37,6","2,30","2,17","48,248","44,925","66,2","993,0","10,2","21,1","20,6","23,9","89,1",1,,2023-08-26 06:30:00
"37,3","2,30","2,15","50,546","47,076","66,4","993,0","13,1","22,1","20,6","24,5","74,1",1,,2023-08-26 07:30:00
"37,3","2,30","2,13","52,843","49,204","66,7","993,0","16,2","24,1","20,6","25,4","60,5",1,,2023-08-26 08:30:00
"37,2","2,30","2,13","55,141","51,335","66,6","993,0","15,7","24,3","20,6","25,6","63,4",1,,2023-08-26 09:30:00
"37,2","2,30","2,13","55,143","51,336","67,5","993,0","16,5","24,3","20,3","25,8","62,2",1,,2023-08-26 09:30:03
"37,2","2,30","2,14","55,143","51,336","66,9","992,0","14,6","23,6","20,6","25,1","64,3",1,,2023-08-26 09:30:25
"0,0","0,00","0,00","0,000","0,000","0,0","987,0","14,7","24,3","20,3","23,2","89,7",1,,2023-08-27 21:57:02
"0,0","0,00","0,00","0,000","0,000","0,9","989,0","20,1","27,1","20,1","21,4","49,4",1,,2023-08-28 09:30:00
"35,7","2,29","2,09","2,295","2,086","63,9","988,0","20,2","25,5","20,6","23,4","48,7",1,,2023-08-28 10:30:00
"36,0","2,30","2,09","4,592","4,182","63,6","988,0","19,9","26,0","20,6","25,1","49,2",1,,2023-08-28 11:30:00
"36,4","2,30","2,08","6,890","6,279","64,4","988,0","20,7","26,8","20,6","25,9","46,9",1,,2023-08-28 12:30:00
"36,6","2,30","2,09","9,188","8,369","64,3","988,0","19,8","26,8","20,6","26,3","50,6",1,,2023-08-28 13:30:00
"36,3","2,30","2,09","11,485","10,504","63,7","988,0","19,8","26,7","20,7","26,6","52,2",1,,2023-08-28 14:30:00
"36,6","2,30","2,08","13,783","12,588","64,0","987,0","20,8","27,7","20,7","27,3","48,9",1,,2023-08-28 15:30:00
"36,5","2,30","2,09","16,081","14,673","63,7","987,0","20,5","27,7","20,6","27,6","50,1",1,,2023-08-28 16:30:00
"36,6","2,30","2,08","18,378","16,756","62,8","987,0","20,8","28,0","20,7","27,9","48,3",1,,2023-08-28 17:30:00
"36,8","2,30","2,09","20,676","18,875","63,6","987,0","19,4","27,5","20,7","27,9","53,6",1,,2023-08-28 18:30:00
"37,1","2,30","2,11","22,974","20,984","63,6","987,0","17,1","25,9","20,6","27,2","61,0",1,,2023-08-28 19:30:00
"37,2","2,30","2,13","25,271","23,107","63,9","988,0","15,5","24,5","20,7","26,5","63,6",1,,2023-08-28 20:30:00
"37,2","2,30","2,13","27,569","25,235","64,3","988,0","14,8","23,7","20,6","25,9","63,3",1,,2023-08-28 21:30:00
"37,2","2,30","2,13","29,867","27,365","63,7","988,0","14,6","23,4","20,7","25,7","62,1",1,,2023-08-28 22:30:00
"37,3","2,30","2,14","32,164","29,501","64,3","988,0","13,7","23,1","20,6","25,4","64,1",1,,2023-08-28 23:30:00
"37,3","2,30","2,14","34,462","31,641","64,0","989,0","13,3","22,8","20,7","25,3","65,9",1,,2023-08-29 00:30:00
"37,4","2,30","2,15","36,760","33,788","64,6","989,0","12,4","22,5","20,6","25,0","70,1",1,,2023-08-29 01:30:00
"37,5","2,30","2,15","39,057","35,939","64,7","989,0","12,0","22,1","20,7","24,8","69,7",1,,2023-08-29 02:30:00
"37,5","2,30","2,15","41,355","38,090","63,5","989,0","12,0","22,2","20,6","24,8","68,3",1,,2023-08-29 03:30:00
"37,5","2,30","2,15","43,653","40,239","65,2","989,0","12,3","22,2","20,6","24,8","67,2",1,,2023-08-29 04:30:00
"37,5","2,30","2,15","45,950","42,390","64,9","989,0","12,1","22,2","20,6","24,8","68,8",1,,2023-08-29 05:30:00
"37,4","2,30","2,15","48,248","44,541","64,9","989,0","12,1","22,2","20,7","24,8","71,1",1,,2023-08-29 06:30:00
"37,5","2,30","2,15","50,546","46,689","65,5","989,0","12,5","22,5","20,6","24,9","69,7",1,,2023-08-29 07:30:00
"37,3","2,30","2,14","52,843","48,832","64,6","989,0","13,2","22,9","20,6","25,1","68,5",1,,2023-08-29 08:30:00
"37,4","2,30","2,14","55,141","50,972","64,9","989,0","13,6","23,1","20,6","25,1","68,6",1,,2023-08-29 09:30:00
"37,3","2,30","2,14","55,143","50,973","65,8","990,0","13,5","23,3","19,5","25,0","69,4",1,,2023-08-29 09:30:03
"37,3","2,30","2,12","55,143","50,973","65,2","989,0","16,0","24,5","20,6","25,8","60,4",1,,2023-08-29 09:30:25
"0,0","0,00","0,00","0,000","0,000","0,0","992,0","15,9","23,3","19,5","23,8","76,6",1,,2023-08-30 21:32:39
"0,0","0,00","0,00","0,000","0,000","0,0","993,0","19,2","26,9","19,7","21,8","65,5",1,,2023-08-31 09:30:00
"35,7","2,29","2,10","2,295","2,096","63,6","993,0","20,2","24,6","20,7","23,7","64,1",1,,2023-08-31 10:30:00
"36,0","2,30","2,09","4,592","4,196","63,6","992,0","21,3","26,0","20,6","25,7","60,0",1,,2023-08-31 11:30:00
"36,0","2,30","2,08","6,890","6,275","62,7","992,0","22,8","27,2","20,7","26,4","56,1",1,,2023-08-31 12:30:00
"36,1","2,30","2,07","9,188","8,348","62,6","992,0","23,7","28,2","20,7","27,4","51,4",1,,2023-08-31 13:30:00
"36,1","2,30","2,07","11,485","10,414","62,2","992,0","24,6","28,9","20,7","28,4","48,1",1,,2023-08-31 14:30:00
"36,1","2,30","2,06","13,783","12,477","62,5","992,0","24,9","29,1","20,7","28,7","49,2",1,,2023-08-31 15:30:00
"36,3","2,30","2,06","16,081","14,537","61,2","991,0","25,3","29,8","20,7","29,7","49,8",1,,2023-08-31 16:30:00
"36,3","2,30","2,06","18,378","16,601","61,9","991,0","24,6","29,3","20,6","29,6","51,7",1,,2023-08-31 17:30:00
"36,4","2,30","2,07","20,676","18,669","62,5","991,0","23,9","28,8","20,7","29,2","54,9",1,,2023-08-31 18:30:00
"36,5","2,30","2,08","22,974","20,750","62,8","991,0","22,1","27,4","20,6","28,4","61,3",1,,2023-08-31 19:30:00
"36,5","2,30","2,09","25,271","22,884","61,7","991,0","20,8","26,1","20,7","27,1","64,4",1,,2023-08-31 20:30:00
"36,7","2,30","2,09","27,569","25,037","62,9","991,0","20,4","25,6","20,7","26,5","64,3",1,,2023-08-31 21:30:00
"36,8","2,30","2,10","29,867","27,136","62,9","991,0","19,6","25,2","20,7","26,4","66,1",1,,2023-08-31 22:30:00
"36,8","2,30","2,10","32,164","29,240","62,9","991,0","19,1","24,9","20,7","26,2","68,5",1,,2023-08-31 23:30:00
