Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
10.01.2024 20:40:00;LVS 3.1;00977;12466:42;11:00;70,1; 2,30; 2,33;  25,295;  25,686;56,7;987,0;-10,1;;;17,5;83,0;1;Time;;;;;
10.01.2024 21:40:00;LVS 3.1;00977;12467:42;12:00;70,2; 2,30; 2,32;  27,594;  28,010;56,7;985,0;-10,0;;;17,7;82,6;1;Time;;;;;
10.01.2024 22:40:00;LVS 3.1;00977;12468:42;13:00;70,1; 2,30; 2,32;  29,894;  30,329;57,0;983,0;-9,9;;;17,8;83,6;1;Time;;;;;
10.01.2024 23:40:00;LVS 3.1;00977;12469:42;14:00;70,0; 2,30; 2,31;  32,194;  32,695;56,7;981,0;-9,4;;;18,0;84,9;1;Time;;;;;
11.01.2024 00:40:00;LVS 3.1;00977;12470:42;15:00;69,8; 2,30; 2,30;  34,494;  34,992;57,0;978,0;-8,8;;;18,2;85,7;1;Time;;;;;
11.01.2024 01:40:00;LVS 3.1;00977;12471:42;16:00;69,7; 2,30; 2,29;  36,794;  37,278;57,0;975,0;-8,2;;;18,5;86,8;1;Time;;;;;
11.01.2024 02:40:00;LVS 3.1;00977;12472:42;17:00;69,6; 2,30; 2,27;  39,094;  39,551;57,0;973,0;-7,6;;;18,8;87,1;1;Time;;;;;
11.01.2024 03:40:00;LVS 3.1;00977;12473:42;18:00;69,4; 2,30; 2,26;  41,394;  41,814;56,7;970,0;-7,0;;;19,2;88,9;1;Time;;;;;
11.01.2024 04:40:00;LVS 3.1;00977;12474:42;19:00;69,3; 2,30; 2,25;  43,694;  44,062;56,6;968,0;-5,8;;;19,8;89,2;1;Time;;;;;
11.01.2024 05:40:00;LVS 3.1;00977;12475:42;20:00;69,0; 2,30; 2,23;  45,994;  46,294;56,6;966,0;-4,5;;;20,4;90,1;1;Time;;;;;
11.01.2024 06:40:00;LVS 3.1;00977;12476:42;21:00;68,7; 2,30; 2,21;  48,294;  48,509;56,6;965,0;-2,7;;;21,3;91,8;1;Time;;;;;
11.01.2024 07:40:00;LVS 3.1;00977;12477:42;22:00;68,8; 2,30; 2,20;  50,594;  50,727;56,5;964,0;-1,6;;;22,2;93,1;1;Time;;;;;
11.01.2024 08:40:00;LVS 3.1;00977;12478:42;23:00;68,9; 2,30; 2,20;  52,894;  53,003;56,5;963,0;-1,1;;;22,8;91,8;1;Time;;;;;
11.01.2024 09:40:00;LVS 3.1;00977;12479:42;24:00;69,0; 2,30; 2,19;  55,194;  55,196;56,4;962,0;-0,7;;;23,4;90,6;1;Time;;;;;
11.01.2024 09:40:03;LVS 3.1;00977;12479:42;24:00;69,0; 2,30; 2,19;  55,196;  55,198;56,4;963,0;-0,6;;;23,8;90,5;1;Time;;;end;;
11.01.2024 09:40:03;LVS 3.1;00977;12479:42;24:00;69,0; 2,30; 2,29;  55,196;  55,198;56,4;981,0;-7,8;;;18,5;83,5;1;Time;;;average values;;
12.01.2024 18:29:47;LVS 3.1;00977;12479:42;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,6;984,0;-15,1;;;24,2;66,8;1;Time;;;start of measurement;;
13.01.2024 09:30:00;LVS 3.1;00977;12479:42;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,7;992,0;-21,9;;;22,6;76,5;1;Time;;;;
13.01.2024 10:30:00;LVS 3.1;00977;12480:42;1:00;70,4; 2,29; 2,44;   2,294;   2,438;58,6;991,0;-21,4;;; 8,8;74,3;1;Time;;;;;
13.01.2024 11:30:00;LVS 3.1;00977;12481:42;2:00;70,3; 2,30; 2,43;   4,594;   4,864;58,7;991,0;-19,6;;; 8,5;67,4;1;Time;;;;;
13.01.2024 12:30:00;LVS 3.1;00977;12482:42;3:00;70,4; 2,30; 2,41;   6,894;   7,272;58,8;991,0;-17,8;;; 9,7;62,0;1;Time;;;;;
13.01.2024 13:30:00;LVS 3.1;00977;12483:42;4:00;70,4; 2,30; 2,40;   9,194;   9,670;58,8;990,0;-16,7;;;10,8;59,7;1;Time;;;;;
13.01.2024 14:30:00;LVS 3.1;00977;12484:42;5:00;70,3; 2,30; 2,39;  11,494;  12,060;59,0;990,0;-16,1;;;11,6;58,1;1;Time;;;;;
13.01.2024 15:30:00;LVS 3.1;00977;12485:42;6:00;70,8; 2,30; 2,40;  13,794;  14,464;59,0;990,0;-17,4;;;11,1;61,5;1;Time;;;;;
13.01.2024 16:30:00;LVS 3.1;00977;12486:42;7:00;70,8; 2,30; 2,41;  16,094;  16,871;59,6;991,0;-17,6;;;10,7;62,4;1;Time;;;;;
13.01.2024 17:30:00;LVS 3.1;00977;12487:42;8:00;70,8; 2,30; 2,41;  18,394;  19,278;59,3;990,0;-17,7;;;10,6;63,6;1;Time;;;;;
13.01.2024 18:30:00;LVS 3.1;00977;12488:42;9:00;70,9; 2,30; 2,41;  20,694;  21,687;59,6;990,0;-17,9;;;10,4;67,1;1;Time;;;;;
13.01.2024 19:30:00;LVS 3.1;00977;12489:42;10:00;71,1; 2,30; 2,41;  22,994;  24,097;59,6;990,0;-18,1;;;10,4;68,3;1;Time;;;;;
13.01.2024 20:30:00;LVS 3.1;00977;12490:42;11:00;71,0; 2,30; 2,42;  25,294;  26,513;59,9;989,0;-18,9;;;10,1;69,6;1;Time;;;;;
13.01.2024 21:30:00;LVS 3.1;00977;12491:42;12:00;71,2; 2,30; 2,41;  27,594;  28,926;60,4;989,0;-18,6;;;10,0;68,3;1;Time;;;;;
13.01.2024 22:30:00;LVS 3.1;00977;12492:42;13:00;71,4; 2,30; 2,42;  29,894;  31,451;60,2;989,0;-19,7;;; 9,8;71,8;1;Time;;;;;
13.01.2024 23:30:00;LVS 3.1;00977;12493:42;14:00;71,3; 2,30; 2,42;  32,195;  33,912;60,2;988,0;-19,4;;; 9,7;70,1;1;Time;;;;;
14.01.2024 00:30:00;LVS 3.1;00977;12494:42;15:00;71,1; 2,30; 2,41;  34,495;  36,325;60,5;988,0;-19,0;;; 9,9;66,5;1;Time;;;;;
14.01.2024 01:30:00;LVS 3.1;00977;12495:42;16:00;71,1; 2,30; 2,41;  36,795;  38,736;60,7;988,0;-18,8;;;10,1;62,2;1;Time;;;;;
14.01.2024 02:30:00;LVS 3.1;00977;12496:42;17:00;71,0; 2,30; 2,41;  39,095;  41,142;60,7;987,0;-18,5;;;10,1;59,8;1;Time;;;;;
14.01.2024 03:30:00;LVS 3.1;00977;12497:42;18:00;71,0; 2,30; 2,41;  41,395;  43,548;60,7;986,0;-18,7;;;10,2;66,6;1;Time;;;;;
14.01.2024 04:30:00;LVS 3.1;00977;12498:42;19:00;70,9; 2,30; 2,40;  43,695;  45,943;60,7;985,0;-17,9;;;10,4;73,0;1;Time;;;;;
14.01.2024 05:30:00;LVS 3.1;00977;12499:42;20:00;71,1; 2,30; 2,39;  45,995;  48,337;61,0;984,0;-17,9;;;10,6;78,9;1;Time;;;;;
14.01.2024 06:30:00;LVS 3.1;00977;12500:42;21:00;71,1; 2,30; 2,39;  48,295;  50,731;60,7;983,0;-18,2;;;10,5;81,0;1;Time;;;;;
14.01.2024 07:30:00;LVS 3.1;00977;12501:42;22:00;71,3; 2,30; 2,40;  50,595;  53,126;61,3;982,0;-18,5;;;10,4;80,6;1;Time;;;;;
14.01.2024 08:30:00;LVS 3.1;00977;12502:42;23:00;71,1; 2,30; 2,39;  52,895;  55,520;61,9;982,0;-18,6;;;10,2;81,4;1;Time;;;;;
14.01.2024 09:30:00;LVS 3.1;00977;12503:42;24:00;71,1; 2,30; 2,39;  55,195;  57,910;61,3;981,0;-18,3;;;10,4;81,7;1;Time;;;;;
14.01.2024 09:30:03;LVS 3.1;00977;12503:42;24:00;71,1; 2,30; 2,39;  55,197;  57,912;61,0;982,0;-18,0;;;10,6;81,3;1;Time;;;end;;
14.01.2024 09:30:03;LVS 3.1;00977;12503:42;24:00;71,1; 2,30; 2,41;  55,197;  57,912;61,6;988,0;-18,4;;;10,2;69,0;1;Time;;;average values;;
16.01.2024 12:00:00;LVS 3.1;00977;12504:42;1:00;67,3; 2,29; 2,21;   2,295;   2,210;56,5;965,0;-2,7;;;17,7;79,7;1;Time;;;;;
16.01.2024 13:00:00;LVS 3.1;00977;12505:42;2:00;67,7; 2,30; 2,21;   4,595;   4,422;56,8;964,0;-2,5;;;18,3;77,7;1;Time;;;;;
16.01.2024 14:00:00;LVS 3.1;00977;12506:42;3:00;68,1; 2,30; 2,21;   6,895;   6,633;57,0;964,0;-2,5;;;19,3;78,5;1;Time;;;;;
16.01.2024 15:00:00;LVS 3.1;00977;12507:42;4:00;68,3; 2,30; 2,21;   9,195;   8,843;57,2;963,0;-2,7;;;19,9;79,0;1;Time;;;;;
16.01.2024 16:00:00;LVS 3.1;00977;12508:42;5:00;68,5; 2,30; 2,21;  11,495;  11,054;57,1;963,0;-2,8;;;20,3;79,4;1;Time;;;;;
16.01.2024 17:00:00;LVS 3.1;00977;12509:42;6:00;68,7; 2,30; 2,21;  13,795;  13,264;57,4;962,0;-2,9;;;20,7;78,7;1;Time;;;;;
16.01.2024 18:00:00;LVS 3.1;00977;12510:42;7:00;68,8; 2,30; 2,21;  16,095;  15,474;57,0;962,0;-2,9;;;21,0;79,5;1;Time;;;;;
16.01.2024 19:00:00;LVS 3.1;00977;12511:42;8:00;69,0; 2,30; 2,21;  18,395;  17,682;57,3;962,0;-2,8;;;21,4;80,8;1;Time;;;;;
16.01.2024 20:00:00;LVS 3.1;00977;12512:42;9:00;69,2; 2,30; 2,21;  20,695;  19,892;57,5;962,0;-3,0;;;21,8;82,9;1;Time;;;;;
16.01.2024 21:00:00;LVS 3.1;00977;12513:42;10:00;69,3; 2,30; 2,21;  22,995;  22,101;57,8;961,0;-3,1;;;22,2;82,9;1;Time;;;;;
16.01.2024 22:00:00;LVS 3.1;00977;12514:42;11:00;69,4; 2,30; 2,21;  25,295;  24,313;57,7;961,0;-3,4;;;22,5;85,3;1;Time;;;;;
16.01.2024 23:00:00;LVS 3.1;00977;12515:42;12:00;69,6; 2,30; 2,21;  27,595;  26,525;58,0;962,0;-3,3;;;22,8;84,9;1;Time;;;;;
17.01.2024 00:00:00;LVS 3.1;00977;12516:42;13:00;69,8; 2,30; 2,22;  29,895;  28,740;58,2;962,0;-3,5;;;23,1;84,6;1;Time;;;;;
17.01.2024 01:00:00;LVS 3.1;00977;12517:42;14:00;70,0; 2,30; 2,22;  32,195;  30,959;58,2;963,0;-3,7;;;23,3;82,1;1;Time;;;;;
17.01.2024 02:00:00;LVS 3.1;00977;12518:42;15:00;70,4; 2,30; 2,23;  34,495;  33,191;58,5;964,0;-5,0;;;23,2;79,5;1;Time;;;;;
17.01.2024 03:00:00;LVS 3.1;00977;12519:42;16:00;70,5; 2,30; 2,24;  36,795;  35,433;58,2;965,0;-6,0;;;22,8;78,9;1;Time;;;;;
17.01.2024 04:00:00;LVS 3.1;00977;12520:42;17:00;70,6; 2,30; 2,25;  39,095;  37,679;58,7;965,0;-6,3;;;22,8;77,2;1;Time;;;;;
17.01.2024 05:00:00;LVS 3.1;00977;12521:42;18:00;70,9; 2,30; 2,26;  41,395;  39,935;59,0;966,0;-7,2;;;22,5;77,1;1;Time;;;;;
17.01.2024 06:00:00;LVS 3.1;00977;12522:42;19:00;71,1; 2,30; 2,26;  43,695;  42,199;59,3;967,0;-8,0;;;22,3;79,8;1;Time;;;;;
17.01.2024 07:00:00;LVS 3.1;00977;12523:42;20:00;71,4; 2,30; 2,27;  45,995;  44,473;59,0;968,0;-8,8;;;22,0;77,5;1;Time;;;;;
17.01.2024 08:00:00;LVS 3.1;00977;12524:42;21:00;71,7; 2,30; 2,29;  48,295;  46,761;59,3;970,0;-10,1;;;21,6;76,2;1;Time;;;;;
17.01.2024 09:00:00;LVS 3.1;00977;12525:42;22:00;71,7; 2,30; 2,29;  50,595;  49,056;59,3;971,0;-10,4;;;21,2;77,7;1;Time;;;;;
17.01.2024 10:00:00;LVS 3.1;00977;12526:42;23:00;71,8; 2,30; 2,30;  52,895;  51,356;59,6;972,0;-10,8;;;21,1;77,9;1;Time;;;;;
17.01.2024 11:00:00;LVS 3.1;00977;12527:42;24:00;71,8; 2,30; 2,31;  55,195;  53,851;59,9;973,0;-11,2;;;20,9;76,9;1;Time;;;;;
17.01.2024 11:00:03;LVS 3.1;00977;12527:42;24:00;71,8; 2,30; 2,31;  55,197;  53,853;59,9;974,0;-11,0;;;21,0;77,3;1;Time;;;end;;
17.01.2024 11:00:03;LVS 3.1;00977;12527:42;24:00;71,8; 2,30; 2,24;  55,197;  53,853;59,3;965,0;-5,2;;;21,4;79,8;1;Time;;;average values;;
19.01.2024 11:44:10;LVS 3.1;00977;12527:42;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;975,0;-5,1;;;26,0;82,7;1;Time;;;start of measurement;;
19.01.2024 12:00:00;LVS 3.1;00977;12527:42;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,3;976,0;-4,6;;;26,4;80,5;1;Time;;;;
19.01.2024 13:00:00;LVS 3.1;00977;12528:42;1:00;67,6; 2,29; 2,25;   2,295;   2,250;57,2;976,0;-4,6;;;17,1;80,5;1;Time;;;;;
19.01.2024 14:00:00;LVS 3.1;00977;12529:42;2:00;68,1; 2,30; 2,26;   4,595;   4,505;56,6;976,0;-4,5;;;17,0;78,7;1;Time;;;;;
19.01.2024 15:00:00;LVS 3.1;00977;12530:42;3:00;68,0; 2,30; 2,26;   6,895;   6,759;57,1;977,0;-4,1;;;18,2;75,8;1;Time;;;;;
19.01.2024 16:00:00;LVS 3.1;00977;12531:42;4:00;68,6; 2,30; 2,26;   9,195;   9,021;57,1;978,0;-4,8;;;18,0;77,4;1;Time;;;;;
19.01.2024 17:00:00;LVS 3.1;00977;12532:42;5:00;68,9; 2,30; 2,27;  11,495;  11,289;57,0;978,0;-5,4;;;18,2;80,0;1;Time;;;;;
19.01.2024 18:00:00;LVS 3.1;00977;12533:42;6:00;69,1; 2,30; 2,27;  13,795;  13,563;57,5;979,0;-5,8;;;18,3;81,7;1;Time;;;;;
19.01.2024 19:00:00;LVS 3.1;00977;12534:42;7:00;69,2; 2,30; 2,28;  16,095;  15,841;57,5;980,0;-6,0;;;18,5;83,3;1;Time;;;;;
19.01.2024 20:00:00;LVS 3.1;00977;12535:42;8:00;69,4; 2,30; 2,28;  18,395;  18,124;57,7;981,0;-6,4;;;18,7;84,6;1;Time;;;;;
19.01.2024 21:00:00;LVS 3.1;00977;12536:42;9:00;69,5; 2,30; 2,29;  20,695;  20,411;57,4;982,0;-6,7;;;18,8;85,2;1;Time;;;;;
19.01.2024 22:00:00;LVS 3.1;00977;12537:42;10:00;69,5; 2,30; 2,28;  22,995;  22,696;57,7;982,0;-6,3;;;19,1;83,6;1;Time;;;;;
19.01.2024 23:00:00;LVS 3.1;00977;12538:42;11:00;69,7; 2,30; 2,29;  25,295;  24,983;57,6;982,0;-6,4;;;19,5;83,2;1;Time;;;;;
20.01.2024 00:00:00;LVS 3.1;00977;12539:42;12:00;69,9; 2,30; 2,29;  27,595;  27,276;57,9;983,0;-7,1;;;19,5;84,6;1;Time;;;;;
20.01.2024 01:00:00;LVS 3.1;00977;12540:42;13:00;69,9; 2,30; 2,29;  29,895;  29,569;57,9;984,0;-6,8;;;19,5;83,8;1;Time;;;;;
20.01.2024 02:00:00;LVS 3.1;00977;12541:42;14:00;70,1; 2,30; 2,29;  32,195;  31,863;58,2;984,0;-7,0;;;19,7;83,4;1;Time;;;;;
20.01.2024 03:00:00;LVS 3.1;00977;12542:42;15:00;70,1; 2,30; 2,30;  34,495;  34,161;58,5;984,0;-7,2;;;19,8;82,6;1;Time;;;;;
20.01.2024 04:00:00;LVS 3.1;00977;12543:42;16:00;70,2; 2,30; 2,30;  36,795;  36,456;58,4;984,0;-7,0;;;20,0;81,5;1;Time;;;;;
20.01.2024 05:00:00;LVS 3.1;00977;12544:42;17:00;70,2; 2,30; 2,30;  39,094;  38,753;58,7;984,0;-7,1;;;20,3;82,8;1;Time;;;;;
20.01.2024 06:00:00;LVS 3.1;00977;12545:42;18:00;70,3; 2,30; 2,29;  41,394;  41,048;58,7;984,0;-6,9;;;20,5;83,4;1;Time;;;;;
20.01.2024 07:00:00;LVS 3.1;00977;12546:42;19:00;70,4; 2,30; 2,30;  43,694;  43,345;58,7;985,0;-7,0;;;20,7;84,4;1;Time;;;;;
20.01.2024 08:00:00;LVS 3.1;00977;12547:42;20:00;70,4; 2,30; 2,30;  45,994;  45,644;58,6;985,0;-7,1;;;20,9;85,8;1;Time;;;;;
20.01.2024 09:00:00;LVS 3.1;00977;12548:42;21:00;70,5; 2,30; 2,30;  48,294;  47,945;58,9;986,0;-7,4;;;20,9;86,0;1;Time;;;;;
20.01.2024 10:00:00;LVS 3.1;00977;12549:42;22:00;70,5; 2,30; 2,30;  50,594;  50,248;58,9;986,0;-7,3;;;21,1;85,9;1;Time;;;;;
20.01.2024 11:00:00;LVS 3.1;00977;12550:42;23:00;70,5; 2,30; 2,30;  52,894;  52,549;59,1;986,0;-7,1;;;21,3;85,1;1;Time;;;;;
20.01.2024 12:00:00;LVS 3.1;00977;12551:42;24:00;70,5; 2,30; 2,30;  55,194;  54,846;59,1;986,0;-6,6;;;21,7;83,2;1;Time;;;;;
20.01.2024 12:00:03;LVS 3.1;00977;12551:42;24:00;70,5; 2,30; 2,30;  55,196;  54,848;59,1;987,0;-6,5;;;21,8;82,7;1;Time;;;end;;
20.01.2024 12:00:03;LVS 3.1;00977;12551:42;24:00;70,5; 2,30; 2,29;  55,196;  54,848;59,1;982,0;-6,4;;;19,5;82,8;1;Time;;;average values;;
22.01.2024 11:00:00;LVS 3.1;00977;12552:42;1:00;68,3; 2,29; 2,36;   2,295;   2,363;56,9;1009,0;-8,6;;;14,7;77,4;1;Time;;;;;
22.01.2024 12:00:00;LVS 3.1;00977;12553:42;2:00;68,5; 2,30; 2,36;   4,595;   4,722;57,0;1008,0;-7,9;;;14,5;77,6;1;Time;;;;;
22.01.2024 13:00:00;LVS 3.1;00977;12554:42;3:00;68,6; 2,30; 2,35;   6,895;   7,067;56,6;1007,0;-6,5;;;15,8;74,1;1;Time;;;;;
22.01.2024 14:00:00;LVS 3.1;00977;12555:42;4:00;68,6; 2,30; 2,33;   9,195;   9,401;56,8;1007,0;-5,4;;;17,1;70,6;1;Time;;;;;
22.01.2024 15:00:00;LVS 3.1;00977;12556:42;5:00;69,0; 2,30; 2,33;  11,495;  11,734;57,3;1006,0;-5,4;;;17,9;71,4;1;Time;;;;;
22.01.2024 16:00:00;LVS 3.1;00977;12557:42;6:00;69,0; 2,30; 2,34;  13,795;  14,071;56,7;1005,0;-6,1;;;17,9;74,8;1;Time;;;;;
22.01.2024 17:00:00;LVS 3.1;00977;12558:42;7:00;69,2; 2,30; 2,34;  16,095;  16,408;56,9;1005,0;-6,2;;;18,0;74,4;1;Time;;;;;
22.01.2024 18:00:00;LVS 3.1;00977;12559:42;8:00;69,3; 2,30; 2,34;  18,395;  18,747;56,9;1004,0;-6,8;;;18,0;75,4;1;Time;;;;;
22.01.2024 19:00:00;LVS 3.1;00977;12560:42;9:00;69,4; 2,30; 2,34;  20,695;  21,087;56,9;1003,0;-7,2;;;18,0;76,2;1;Time;;;;;
22.01.2024 20:00:00;LVS 3.1;00977;12561:42;10:00;69,5; 2,30; 2,34;  22,994;  23,427;56,6;1002,0;-7,4;;;18,0;75,0;1;Time;;;;;
22.01.2024 21:00:00;LVS 3.1;00977;12562:42;11:00;69,5; 2,30; 2,34;  25,294;  25,765;56,9;1001,0;-7,5;;;18,1;74,0;1;Time;;;;;
22.01.2024 22:00:00;LVS 3.1;00977;12563:42;12:00;69,5; 2,30; 2,34;  27,594;  28,101;56,9;1000,0;-7,4;;;18,2;74,1;1;Time;;;;;
22.01.2024 23:00:00;LVS 3.1;00977;12564:42;13:00;69,5; 2,30; 2,33;  29,894;  30,434;57,2;999,0;-7,3;;;18,4;74,9;1;Time;;;;;
23.01.2024 00:00:00;LVS 3.1;00977;12565:42;14:00;69,5; 2,30; 2,33;  32,194;  32,764;56,9;998,0;-7,3;;;18,4;74,1;1;Time;;;;;
23.01.2024 01:00:00;LVS 3.1;00977;12566:42;15:00;69,6; 2,30; 2,33;  34,494;  35,093;57,4;997,0;-7,3;;;18,4;74,8;1;Time;;;;;
23.01.2024 02:00:00;LVS 3.1;00977;12567:42;16:00;69,6; 2,30; 2,33;  36,794;  37,420;57,1;997,0;-7,3;;;18,5;76,8;1;Time;;;;;
23.01.2024 03:00:00;LVS 3.1;00977;12568:42;17:00;69,6; 2,30; 2,32;  39,094;  39,745;57,1;996,0;-7,2;;;18,6;78,0;1;Time;;;;;
23.01.2024 04:00:00;LVS 3.1;00977;12569:42;18:00;69,6; 2,30; 2,32;  41,394;  42,066;57,1;995,0;-7,0;;;18,7;78,1;1;Time;;;;;
23.01.2024 05:00:00;LVS 3.1;00977;12570:42;19:00;69,5; 2,30; 2,32;  43,694;  44,383;56,8;995,0;-6,6;;;18,9;77,6;1;Time;;;;;
23.01.2024 06:00:00;LVS 3.1;00977;12571:42;20:00;69,5; 2,30; 2,31;  45,994;  46,696;57,4;994,0;-6,4;;;19,0;77,4;1;Time;;;;;
23.01.2024 07:00:00;LVS 3.1;00977;12572:42;21:00;69,5; 2,30; 2,31;  48,294;  49,007;57,4;994,0;-6,3;;;19,2;77,8;1;Time;;;;;
23.01.2024 08:00:00;LVS 3.1;00977;12573:42;22:00;69,5; 2,30; 2,31;  50,594;  51,879;57,4;993,0;-6,2;;;19,3;78,5;1;Time;;;;;
23.01.2024 09:00:00;LVS 3.1;00977;12574:42;23:00;69,6; 2,30; 2,31;  52,894;  54,185;57,6;992,0;-6,2;;;19,6;79,6;1;Time;;;;;
23.01.2024 10:00:00;LVS 3.1;00977;12575:42;24:00;69,6; 2,30; 2,31;  55,194;  56,491;57,9;992,0;-5,9;;;19,7;79,1;1;Time;;;;;
23.01.2024 10:00:03;LVS 3.1;00977;12575:42;24:00;69,6; 2,30; 2,30;  55,196;  56,493;57,9;993,0;-5,7;;;20,0;79,1;1;Time;;;end;;
23.01.2024 10:00:03;LVS 3.1;00977;12575:42;24:00;69,6; 2,30; 2,33;  55,196;  56,493;57,6;1000,0;-6,8;;;18,0;75,9;1;Time;;;average values;;
24.01.2024 09:46:09;LVS 3.1;00977;12575:42;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;989,0;-2,8;;;26,6;90,4;1;Time;;;start of measurement;;
25.01.2024 09:30:00;LVS 3.1;00977;12575:42;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;977,0;-1,4;;;26,4;85,9;1;Time;;;;
25.01.2024 10:30:00;LVS 3.1;00977;12576:42;1:00;66,8; 2,29; 2,23;   2,295;   2,226;56,6;976,0;-1,5;;;17,2;86,5;1;Time;;;;;
25.01.2024 11:30:00;LVS 3.1;00977;12577:42;2:00;67,1; 2,30; 2,23;   4,595;   4,456;56,4;976,0;-1,5;;;17,6;85,8;1;Time;;;;;
25.01.2024 12:30:00;LVS 3.1;00977;12578:42;3:00;67,4; 2,30; 2,23;   6,895;   6,684;56,6;976,0;-1,4;;;18,7;84,1;1;Time;;;;;
25.01.2024 13:30:00;LVS 3.1;00977;12579:42;4:00;67,6; 2,30; 2,23;   9,195;   8,911;56,5;975,0;-1,3;;;19,3;83,6;1;Time;;;;;
25.01.2024 14:30:00;LVS 3.1;00977;12580:42;5:00;67,8; 2,30; 2,23;  11,495;  11,138;57,0;975,0;-1,3;;;20,0;85,6;1;Time;;;;;
25.01.2024 15:30:00;LVS 3.1;00977;12581:42;6:00;67,9; 2,30; 2,23;  13,795;  13,366;57,0;975,0;-1,3;;;20,5;85,0;1;Time;;;;;
25.01.2024 16:30:00;LVS 3.1;00977;12582:42;7:00;68,1; 2,30; 2,23;  16,095;  15,593;56,9;975,0;-1,4;;;20,8;86,0;1;Time;;;;;
25.01.2024 17:30:00;LVS 3.1;00977;12583:42;8:00;68,3; 2,30; 2,23;  18,395;  17,825;57,4;976,0;-1,8;;;21,0;88,7;1;Time;;;;;
25.01.2024 18:30:00;LVS 3.1;00977;12584:42;9:00;68,5; 2,30; 2,23;  20,695;  20,060;57,1;976,0;-2,0;;;21,2;90,2;1;Time;;;;;
25.01.2024 19:30:00;LVS 3.1;00977;12585:42;10:00;68,6; 2,30; 2,24;  22,995;  22,296;57,4;976,0;-2,1;;;21,6;90,5;1;Time;;;;;
25.01.2024 20:30:00;LVS 3.1;00977;12586:42;11:00;68,8; 2,30; 2,24;  25,295;  24,532;57,6;977,0;-2,1;;;21,9;91,2;1;Time;;;;;
25.01.2024 21:30:00;LVS 3.1;00977;12587:42;12:00;68,8; 2,30; 2,24;  27,595;  26,770;57,6;977,0;-2,2;;;22,1;92,3;1;Time;;;;;
25.01.2024 22:30:00;LVS 3.1;00977;12588:42;13:00;68,9; 2,30; 2,24;  29,895;  29,010;57,3;977,0;-2,3;;;22,3;91,9;1;Time;;;;;
25.01.2024 23:30:00;LVS 3.1;00977;12589:42;14:00;69,1; 2,30; 2,24;  32,195;  31,253;57,5;978,0;-2,6;;;22,6;92,0;1;Time;;;;;
26.01.2024 00:30:00;LVS 3.1;00977;12590:42;15:00;69,2; 2,30; 2,25;  34,495;  33,501;58,1;978,0;-3,0;;;22,6;91,9;1;Time;;;;;
26.01.2024 01:30:00;LVS 3.1;00977;12591:42;16:00;69,3; 2,30; 2,25;  36,795;  35,751;58,1;978,0;-3,3;;;22,7;91,3;1;Time;;;;;
26.01.2024 02:30:00;LVS 3.1;00977;12592:42;17:00;69,5; 2,30; 2,25;  39,095;  38,005;58,3;979,0;-3,6;;;22,8;90,7;1;Time;;;;;
26.01.2024 03:30:00;LVS 3.1;00977;12593:42;18:00;69,6; 2,30; 2,26;  41,395;  40,261;58,6;979,0;-3,8;;;22,9;90,1;1;Time;;;;;
26.01.2024 04:30:00;LVS 3.1;00977;12594:42;19:00;69,6; 2,30; 2,26;  43,695;  42,518;58,3;980,0;-3,8;;;23,0;90,5;1;Time;;;;;
26.01.2024 05:30:00;LVS 3.1;00977;12595:42;20:00;69,7; 2,30; 2,26;  45,995;  44,778;58,0;980,0;-3,9;;;23,2;90,3;1;Time;;;;;
26.01.2024 06:30:00;LVS 3.1;00977;12596:42;21:00;69,9; 2,30; 2,26;  48,295;  47,039;59,1;981,0;-4,0;;;23,3;89,9;1;Time;;;;;
26.01.2024 07:30:00;LVS 3.1;00977;12597:42;22:00;69,9; 2,30; 2,26;  50,594;  49,303;59,1;981,0;-4,1;;;23,4;89,9;1;Time;;;;;
26.01.2024 08:30:00;LVS 3.1;00977;12598:42;23:00;70,1; 2,30; 2,27;  52,894;  51,569;59,4;982,0;-4,3;;;23,6;90,0;1;Time;;;;;
26.01.2024 09:30:00;LVS 3.1;00977;12599:42;24:00;70,0; 2,30; 2,27;  55,194;  53,837;59,3;982,0;-4,3;;;23,8;89,5;1;Time;;;;;
26.01.2024 09:30:03;LVS 3.1;00977;12599:42;24:00;70,0; 2,30; 2,27;  55,196;  53,839;59,1;983,0;-4,1;;;24,0;89,2;1;Time;;;end;;
26.01.2024 09:30:03;LVS 3.1;00977;12599:42;24:00;70,0; 2,30; 2,25;  55,196;  53,839;59,1;978,0;-2,6;;;21,6;89,1;1;Time;;;average values;;
