TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2,EndTimeUTC
282.78,4841.27,4892,1718,100,1,3174,1718,386.38,2023-07-14 23:00:00
248.64,4286.56,4331,1366,100,1,2965,1366,384.04,2023-07-15 00:00:00
257.76,4412.84,4455,1145,100,1,3310,1145,381.15,2023-07-15 01:00:00
226.66,3907.59,3947,840,100,1,3107,840,378.75,2023-07-15 02:00:00
151.48,2593.36,2617,433,100,1,2184,433,373.98,2023-07-15 03:00:00
144.89,2497.84,2523,430,100,1,2093,430,374.06,2023-07-15 04:00:00
146.85,2514.13,2538,612,100,1,1926,612,372.44,2023-07-15 05:00:00
167.03,2879.61,2910,767,100,1,2143,767,368.61,2023-07-15 06:00:00
180.16,3084.27,3108,972,100,1,2136,972,372.49,2023-07-15 07:00:00
173.14,2984.87,3018,910,100,1,2108,910,382.03,2023-07-15 08:00:00
177.59,3040.4,3071,1035,100,1,2036,1035,373.02,2023-07-15 09:00:00
172.61,2975.82,3005,790,100,1,2215,790,371.41,2023-07-15 10:00:00
178.3,3052.49,3081,668,100,1,2413,668,363.03,2023-07-15 11:00:00
165.52,2853.62,2885,647,100,1,2238,647,363.3,2023-07-15 12:00:00
174.94,2994.93,3023,667,100,1,2356,667,358.0,2023-07-15 13:00:00
179.6,3096.38,3129,523,100,1,2606,523,359.64,2023-07-15 14:00:00
198.76,3402.77,3434,620,95,1,2814,620,357.21,2023-07-15 15:00:00
197.42,3403.57,3436,750,100,1,2686,750,360.96,2023-07-15 16:00:00
225.73,3864.42,3899,775,100,1,3124,775,358.42,2023-07-15 17:00:00
252.52,4353.37,4398,1381,100,1,3017,1381,368.38,2023-07-15 18:00:00
257.74,4412.52,4453,1551,100,1,2902,1551,370.05,2023-07-15 19:00:00
276.15,4760.89,4807,1486,100,1,3321,1486,371.59,2023-07-15 20:00:00
284.7,4874.05,4920,1278,100,1,3642,1278,368.65,2023-07-15 21:00:00
298.06,5138.51,5188,1443,100,1,3745,1443,373.48,2023-07-15 22:00:00
297.1,5086.31,5137,1515,100,1,3622,1515,373.08,2023-07-15 23:00:00
270.72,4667.19,4711,1375,100,1,3336,1375,378.7,2023-07-16 00:00:00
237.21,4061.07,4099,919,100,1,3180,919,375.65,2023-07-16 01:00:00
223.45,3852.29,3888,900,100,1,2988,900,381.41,2023-07-16 02:00:00
224.58,3844.75,3881,962,100,1,2919,962,377.9,2023-07-16 03:00:00
206.92,3567.38,3603,719,100,1,2884,719,379.95,2023-07-16 04:00:00
219.96,3765.72,3801,757,100,1,3044,757,374.14,2023-07-16 05:00:00
225.97,3895.7,3936,778,100,1,3158,778,372.91,2023-07-16 06:00:00
266.66,4565.2,4608,877,95,1,3731,877,366.19,2023-07-16 07:00:00
236.92,4084.5,4120,810,100,1,3310,810,365.26,2023-07-16 08:00:00
218.59,3742.2,3778,686,100,1,3092,686,362.95,2023-07-16 09:00:00
213.46,3680.09,3714,578,100,1,3136,578,362.71,2023-07-16 10:00:00
189.84,3249.99,3279,480,100,1,2799,480,360.52,2023-07-16 11:00:00
188.12,3243.14,3275,451,100,1,2824,451,361.12,2023-07-16 12:00:00
198.91,3405.41,3438,493,100,1,2945,493,358.49,2023-07-16 13:00:00
190.75,3288.55,3320,509,100,1,2811,509,357.63,2023-07-16 14:00:00
205.83,3523.79,3560,512,100,1,3048,512,354.82,2023-07-16 15:00:00
200.86,3462.89,3498,542,100,1,2956,542,355.13,2023-07-16 16:00:00
197.05,3373.54,3405,557,100,1,2848,557,354.53,2023-07-16 17:00:00
210.77,3633.64,3669,769,100,1,2900,769,358.79,2023-07-16 18:00:00
230.61,3948.1,3986,1002,100,1,2984,1002,369.04,2023-07-16 19:00:00
234.86,4049.02,4092,1338,100,1,2754,1338,378.38,2023-07-16 20:00:00
267.36,4577.15,4615,1548,100,1,3067,1548,384.24,2023-07-16 21:00:00
295.23,5089.77,5145,1892,100,1,3253,1892,394.04,2023-07-16 22:00:00
360.2,6166.6,6225,2847,100,1,3378,2847,395.82,2023-07-16 23:00:00
349.87,6031.76,6088,2945,95,1,3143,2945,396.73,2023-07-17 00:00:00
367.77,6296.23,6356,3137,100,1,3219,3137,399.16,2023-07-17 01:00:00
347.85,5996.93,6065,2801,100,1,3264,2801,399.02,2023-07-17 02:00:00
441.95,7566.2,7638,4263,100,1,3375,4263,394.18,2023-07-17 03:00:00
346.84,5979.5,6042,2393,100,1,3649,2393,389.39,2023-07-17 04:00:00
326.26,5585.52,5636,2113,100,1,3523,2113,381.9,2023-07-17 05:00:00
307.53,5301.75,5350,1809,95,1,3541,1809,377.46,2023-07-17 06:00:00
247.28,4233.51,4275,1056,100,1,3219,1056,366.55,2023-07-17 07:00:00
231.16,3985.17,4025,764,100,1,3261,764,361.27,2023-07-17 08:00:00
241.39,4132.55,4174,662,100,1,3512,662,356.59,2023-07-17 09:00:00
241.9,4170.32,4212,841,100,1,3371,841,355.66,2023-07-17 10:00:00
261.47,4476.43,4519,723,100,1,3796,723,353.63,2023-07-17 11:00:00
234.99,4051.24,4093,650,100,1,3443,650,354.37,2023-07-17 12:00:00
224.97,3851.53,3889,573,100,1,3316,573,353.25,2023-07-17 13:00:00
241.73,4167.44,4213,595,100,1,3618,595,354.47,2023-07-17 14:00:00
223.83,3832.02,3871,535,100,1,3336,535,353.81,2023-07-17 15:00:00
232.09,4001.31,4042,663,100,1,3379,663,356.72,2023-07-17 16:00:00
370.71,6346.61,6402,1132,100,1,5270,1132,368.81,2023-07-17 17:00:00
259.85,4479.77,4524,1102,100,1,3422,1102,387.99,2023-07-17 18:00:00
296.35,5073.58,5119,1674,100,1,3445,1674,405.63,2023-07-17 19:00:00
306.03,5275.91,5331,1742,100,1,3589,1742,413.03,2023-07-17 20:00:00
354.81,6074.32,6129,2064,100,1,4065,2064,407.41,2023-07-17 21:00:00
387.69,6683.77,6752,2684,95,1,4068,2684,410.09,2023-07-17 22:00:00
879.01,15048.62,15201,2912,100,1,12289,2912,407.73,2023-07-17 23:00:00
361.39,6230.42,6290,2497,100,1,3793,2497,396.93,2023-07-18 00:00:00
332.71,5695.95,5752,1746,100,1,4006,1746,391.05,2023-07-18 01:00:00
325.55,5612.44,5671,1668,100,1,4003,1668,401.51,2023-07-18 02:00:00
347.63,5951.43,6009,2178,100,1,3831,2178,400.8,2023-07-18 03:00:00
421.86,7272.88,7350,1725,100,1,5625,1725,394.19,2023-07-18 04:00:00
735.83,12597.46,12712,1840,100,1,10872,1840,386.14,2023-07-18 05:00:00
2606.15,44930.1,45426,1685,100,1,43741,1685,385.26,2023-07-18 06:00:00
390.54,6685.97,6760,2001,95,1,4759,2001,380.91,2023-07-18 07:00:00
506.19,8726.68,8830,2221,100,1,6609,2221,372.95,2023-07-18 08:00:00
380.63,6516.44,6582,1788,100,1,4794,1788,364.68,2023-07-18 09:00:00
367.59,6337.26,6411,1588,100,1,4823,1588,361.61,2023-07-18 10:00:00
381.63,6533.52,6603,1436,100,1,5167,1436,357.64,2023-07-18 11:00:00
327.88,5652.58,5705,1305,100,1,4400,1305,364.78,2023-07-18 12:00:00
337.29,5774.48,5832,1653,100,1,4179,1653,366.77,2023-07-18 13:00:00
505.62,8716.93,8813,1659,100,1,7154,1659,368.37,2023-07-18 14:00:00
340.36,5826.94,5888,1613,100,1,4275,1613,368.95,2023-07-18 15:00:00
359.94,6205.3,6279,2266,100,1,4013,2266,376.16,2023-07-18 16:00:00
324.26,5551.27,5608,2044,93,1,3564,2044,369.65,2023-07-18 17:00:00
238.06,4104.14,4151,1174,100,1,2977,1174,376.66,2023-07-18 18:00:00
239.18,4094.82,4138,1252,100,1,2886,1252,372.93,2023-07-18 19:00:00
191.3,3298.06,3334,781,100,1,2553,781,374.26,2023-07-18 20:00:00
150.96,2584.49,2612,302,100,1,2310,302,368.4,2023-07-18 21:00:00
181.46,3128.35,3163,161,100,1,3002,161,370.02,2023-07-18 22:00:00
105.91,1813.18,1832,130,100,1,1702,130,366.85,2023-07-18 23:00:00
101.99,1758.27,1776,152,100,1,1624,152,371.86,2023-07-19 00:00:00
97.11,1662.44,1679,173,100,1,1506,173,370.65,2023-07-19 01:00:00
95.12,1639.95,1658,226,100,1,1432,226,372.78,2023-07-19 02:00:00
106.14,1817.12,1835,130,100,1,1705,130,366.7,2023-07-19 03:00:00
96.3,1660.15,1676,187,100,1,1489,187,369.18,2023-07-19 04:00:00
130.35,2231.51,2252,414,100,1,1838,414,365.58,2023-07-19 05:00:00
140.7,2425.59,2447,510,100,1,1937,510,368.59,2023-07-19 06:00:00
145.75,2495.31,2516,530,100,1,1986,530,363.78,2023-07-19 07:00:00
181.82,3134.64,3163,689,100,1,2474,689,366.32,2023-07-19 08:00:00
150.91,2583.57,2607,779,100,1,1828,779,362.84,2023-07-19 09:00:00
146.92,2532.84,2559,665,100,1,1894,665,363.03,2023-07-19 10:00:00
146.52,2508.51,2533,516,100,1,2017,516,359.42,2023-07-19 11:00:00
140.95,2430.01,2454,478,100,1,1976,478,358.79,2023-07-19 12:00:00
139.35,2385.59,2408,462,100,1,1946,462,356.29,2023-07-19 13:00:00
141.3,2436.02,2460,429,100,1,2031,429,356.11,2023-07-19 14:00:00
165.03,2825.39,2852,438,100,1,2414,438,354.76,2023-07-19 15:00:00
141.02,2431.23,2457,448,100,1,2009,448,356.17,2023-07-19 16:00:00
151.68,2596.8,2619,497,100,1,2122,497,355.39,2023-07-19 17:00:00
154.04,2655.73,2681,496,100,1,2185,496,357.64,2023-07-19 18:00:00
152.07,2603.39,2626,434,100,1,2192,434,357.36,2023-07-19 19:00:00
136.73,2357.21,2380,408,100,1,1972,408,359.78,2023-07-19 20:00:00
149.61,2561.29,2583,413,100,1,2170,413,359.62,2023-07-19 21:00:00
141.27,2435.41,2459,362,100,1,2097,362,361.72,2023-07-19 22:00:00
135.37,2317.46,2337,334,100,1,2003,334,361.37,2023-07-19 23:00:00
127.66,2200.82,2223,286,100,1,1937,286,364.9,2023-07-20 00:00:00
140.16,2399.57,2422,285,100,1,2137,285,365.12,2023-07-20 01:00:00
138.87,2394.07,2420,328,100,1,2092,328,367.25,2023-07-20 02:00:00
145.96,2498.92,2522,362,100,1,2160,362,367.08,2023-07-20 03:00:00
143.72,2477.68,2503,394,100,1,2109,394,367.33,2023-07-20 04:00:00
159.45,2729.83,2754,493,100,1,2261,493,363.24,2023-07-20 05:00:00
167.66,2890.41,2918,513,100,1,2405,513,363.67,2023-07-20 06:00:00
151.12,2587.16,2609,495,95,1,2114,495,360.78,2023-07-20 07:00:00
158.45,2731.64,2758,443,100,1,2315,443,361.62,2023-07-20 08:00:00
162.32,2778.99,2806,548,100,1,2258,548,358.65,2023-07-20 09:00:00
163.79,2823.68,2851,454,100,1,2397,454,360.41,2023-07-20 10:00:00
175.96,3012.46,3044,750,100,1,2294,750,359.93,2023-07-20 11:00:00
207.87,3583.71,3621,1285,100,1,2336,1285,360.46,2023-07-20 12:00:00
172.07,2945.82,2974,816,100,1,2158,816,357.74,2023-07-20 13:00:00
172.05,2966.1,2996,833,100,1,2163,833,358.63,2023-07-20 14:00:00
178.87,3062.26,3093,625,100,1,2468,625,357.11,2023-07-20 15:00:00
185.34,3195.2,3227,610,100,1,2617,610,359.07,2023-07-20 16:00:00
173.13,2964.04,2991,648,100,1,2343,648,360.3,2023-07-20 17:00:00
213.43,3679.53,3715,1177,100,1,2538,1177,364.07,2023-07-20 18:00:00
206.76,3539.67,3572,1049,100,1,2523,1049,363.76,2023-07-20 19:00:00
195.72,3374.19,3406,950,100,1,2456,950,366.74,2023-07-20 20:00:00
215.75,3693.63,3729,1030,100,1,2699,1030,368.12,2023-07-20 21:00:00
215.53,3715.74,3754,1073,100,1,2681,1073,371.46,2023-07-20 22:00:00
216.89,3713.16,3749,939,100,1,2810,939,371.08,2023-07-20 23:00:00
195.85,3376.41,3409,790,100,1,2619,790,376.44,2023-07-21 00:00:00
230.99,3954.52,3990,950,100,1,3040,950,376.2,2023-07-21 01:00:00
203.15,3502.33,3536,974,100,1,2562,974,376.3,2023-07-21 02:00:00
222.27,3805.27,3840,1109,100,1,2731,1109,377.82,2023-07-21 03:00:00
252.99,4361.62,4407,1486,95,1,2921,1486,383.79,2023-07-21 04:00:00
257.89,4415.06,4454,1617,100,1,2837,1617,384.99,2023-07-21 05:00:00
272.21,4692.84,4741,1588,100,1,3153,1588,384.53,2023-07-21 06:00:00
261.1,4470.04,4513,1324,100,1,3189,1324,381.58,2023-07-21 07:00:00
208.78,3599.43,3639,848,100,1,2791,848,378.58,2023-07-21 08:00:00
195.96,3354.76,3387,625,100,1,2762,625,366.42,2023-07-21 09:00:00
167.56,2888.79,2920,418,100,1,2502,418,363.88,2023-07-21 10:00:00
168.94,2892.21,2920,365,100,1,2555,365,356.73,2023-07-21 11:00:00
198.24,3417.7,3451,679,100,1,2772,679,357.92,2023-07-21 12:00:00
165.11,2826.75,2855,514,100,1,2341,514,352.79,2023-07-21 13:00:00
173.15,2985.11,3014,382,100,1,2632,382,355.51,2023-07-21 14:00:00
170.15,2913.01,2939,401,100,1,2538,401,351.7,2023-07-21 15:00:00
179.55,3095.4,3125,546,100,1,2579,546,356.14,2023-07-21 16:00:00
182.33,3121.49,3150,624,100,1,2526,624,354.31,2023-07-21 17:00:00
209.75,3616.15,3650,950,100,1,2700,950,360.68,2023-07-21 18:00:00
210.0,3595.19,3626,1100,100,1,2526,1100,358.0,2023-07-21 19:00:00
200.68,3459.76,3493,812,100,1,2681,812,363.43,2023-07-21 20:00:00
203.9,3490.81,3521,804,100,1,2717,804,361.97,2023-07-21 21:00:00
214.79,3702.9,3736,868,100,1,2868,868,368.73,2023-07-21 22:00:00
186.56,3193.98,3225,661,100,1,2564,661,367.0,2023-07-21 23:00:00
182.42,3144.85,3177,541,100,1,2636,541,373.36,2023-07-22 00:00:00
157.43,2695.18,2720,494,100,1,2226,494,370.63,2023-07-22 01:00:00
160.62,2769.08,2794,495,100,1,2299,495,375.23,2023-07-22 02:00:00
164.69,2819.42,2845,637,100,1,2208,637,372.96,2023-07-22 03:00:00
169.68,2925.35,2955,754,95,1,2201,754,376.01,2023-07-22 04:00:00
172.63,2955.41,2984,726,100,1,2258,726,372.17,2023-07-22 05:00:00
181.26,3124.84,3157,755,100,1,2402,755,372.08,2023-07-22 06:00:00
176.72,3025.53,3054,470,100,1,2584,470,362.74,2023-07-22 07:00:00
174.93,3015.83,3045,458,100,1,2587,458,360.09,2023-07-22 08:00:00
162.74,2786.1,2808,445,100,1,2363,445,359.28,2023-07-22 09:00:00
160.51,2767.25,2794,467,100,1,2327,467,360.38,2023-07-22 10:00:00
138.47,2370.55,2392,364,100,1,2028,364,359.65,2023-07-22 11:00:00
149.77,2582.0,2606,444,100,1,2162,444,360.52,2023-07-22 12:00:00
160.63,2749.92,2779,435,100,1,2344,435,357.56,2023-07-22 13:00:00
160.72,2770.82,2798,379,100,1,2419,379,359.24,2023-07-22 14:00:00
173.06,2962.86,2990,502,100,1,2488,502,357.82,2023-07-22 15:00:00
184.73,3184.75,3217,629,100,1,2588,629,361.45,2023-07-22 16:00:00
219.65,3760.37,3795,707,100,1,3088,707,364.83,2023-07-22 17:00:00
323.19,5571.76,5626,1181,100,1,4445,1181,375.32,2023-07-22 18:00:00
246.99,4228.4,4266,1320,100,1,2946,1320,385.08,2023-07-22 19:00:00
239.87,4135.28,4181,1412,100,1,2769,1412,391.39,2023-07-22 20:00:00
319.61,5471.68,5517,2322,100,1,3195,2322,394.28,2023-07-22 21:00:00
336.07,5793.79,5858,2409,100,1,3449,2409,392.42,2023-07-22 22:00:00
330.74,5662.19,5714,1852,95,1,3862,1852,388.97,2023-07-22 23:00:00
314.54,5422.73,5482,1728,100,1,3754,1728,392.41,2023-07-23 00:00:00
318.16,5446.96,5500,1644,100,1,3856,1644,394.99,2023-07-23 01:00:00
305.82,5272.35,5330,1571,100,1,3759,1571,397.68,2023-07-23 02:00:00
302.1,5171.96,5219,1627,100,1,3592,1627,393.96,2023-07-23 03:00:00
287.34,4953.7,5003,1321,100,1,3682,1321,390.72,2023-07-23 04:00:00
276.59,4735.29,4778,1271,100,1,3507,1271,384.16,2023-07-23 05:00:00
253.69,4373.67,4419,1028,100,1,3391,1028,381.57,2023-07-23 06:00:00
242.01,4143.21,4183,929,100,1,3254,929,375.18,2023-07-23 07:00:00
245.38,4230.33,4273,951,100,1,3322,951,367.99,2023-07-23 08:00:00
218.78,3745.44,3775,636,100,1,3139,636,362.92,2023-07-23 09:00:00
193.58,3337.35,3372,545,100,1,2827,545,365.08,2023-07-23 10:00:00
200.34,3429.79,3463,627,100,1,2836,627,362.08,2023-07-23 11:00:00
205.36,3540.39,3574,636,100,1,2938,636,362.86,2023-07-23 12:00:00
206.76,3539.79,3573,632,100,1,2941,632,360.71,2023-07-23 13:00:00
200.29,3453.06,3488,550,100,1,2938,550,361.32,2023-07-23 14:00:00
192.52,3295.93,3329,552,100,1,2777,552,363.13,2023-07-23 15:00:00
207.12,3570.74,3605,681,93,1,2924,681,366.59,2023-07-23 16:00:00
225.87,3866.97,3904,862,100,1,3042,862,366.72,2023-07-23 17:00:00
265.72,4580.99,4625,1178,100,1,3447,1178,367.3,2023-07-23 18:00:00
164.39,2814.32,2838,387,100,1,2451,387,368.07,2023-07-23 19:00:00
209.02,3603.49,3639,817,100,1,2822,817,374.42,2023-07-23 20:00:00
248.37,4252.13,4288,1280,100,1,3008,1280,372.74,2023-07-23 21:00:00
214.97,3706.13,3741,887,100,1,2854,887,374.38,2023-07-23 22:00:00
216.14,3700.36,3733,877,100,1,2856,877,373.56,2023-07-23 23:00:00
202.77,3495.67,3530,717,100,1,2813,717,376.66,2023-07-24 00:00:00
209.66,3589.4,3624,748,100,1,2876,748,376.95,2023-07-24 01:00:00
202.54,3491.72,3527,778,100,1,2749,778,380.88,2023-07-24 02:00:00
227.45,3893.89,3933,880,100,1,3053,880,379.63,2023-07-24 03:00:00
241.59,4164.93,4207,1205,100,1,3002,1205,379.13,2023-07-24 04:00:00
243.8,4173.9,4215,1150,100,1,3065,1150,375.97,2023-07-24 05:00:00
220.78,3806.21,3842,1150,100,1,2692,1150,372.96,2023-07-24 06:00:00
214.65,3674.83,3708,876,100,1,2832,876,367.05,2023-07-24 07:00:00
195.28,3366.68,3403,989,100,1,2414,989,364.76,2023-07-24 08:00:00
199.96,3423.29,3456,1059,100,1,2397,1059,359.14,2023-07-24 09:00:00
206.22,3555.3,3593,1083,100,1,2510,1083,360.32,2023-07-24 10:00:00
198.1,3391.4,3423,866,95,1,2557,866,356.12,2023-07-24 11:00:00
208.95,3602.27,3641,1014,100,1,2627,1014,359.81,2023-07-24 12:00:00
201.26,3445.64,3478,958,100,1,2520,958,357.01,2023-07-24 13:00:00
220.41,3799.95,3836,1180,100,1,2656,1180,360.57,2023-07-24 14:00:00
656.68,11242.3,11367,1409,100,1,9958,1409,357.08,2023-07-24 15:00:00
384.84,6634.61,6711,1428,100,1,5283,1428,360.67,2023-07-24 16:00:00
320.84,5492.73,5546,1255,100,1,4291,1255,357.25,2023-07-24 17:00:00
291.67,5028.45,5081,1264,100,1,3817,1264,361.44,2023-07-24 18:00:00
279.9,4791.81,4837,1195,100,1,3642,1195,362.61,2023-07-24 19:00:00
274.45,4731.49,4776,1218,100,1,3558,1218,370.99,2023-07-24 20:00:00
302.32,5175.78,5225,1706,100,1,3519,1706,371.4,2023-07-24 21:00:00
268.08,4621.69,4667,1347,100,1,3320,1347,380.36,2023-07-24 22:00:00
263.3,4507.74,4549,1257,100,1,3292,1257,378.16,2023-07-24 23:00:00
269.0,4637.51,4680,1223,100,1,3457,1223,381.25,2023-07-25 00:00:00
276.72,4737.38,4782,1411,95,1,3371,1411,377.27,2023-07-25 01:00:00
265.48,4576.8,4621,1568,100,1,3053,1568,380.52,2023-07-25 02:00:00
241.88,4141.04,4180,1292,100,1,2888,1292,378.51,2023-07-25 03:00:00
235.72,4063.87,4102,1172,100,1,2930,1172,383.7,2023-07-25 04:00:00
267.12,4573.17,4617,1383,100,1,3234,1383,381.71,2023-07-25 05:00:00
301.99,5206.39,5265,1784,100,1,3481,1784,385.57,2023-07-25 06:00:00
294.37,5039.65,5095,1447,100,1,3648,1447,375.65,2023-07-25 07:00:00
280.36,4833.41,4878,1282,100,1,3596,1282,376.35,2023-07-25 08:00:00
263.39,4509.29,4546,1155,100,1,3391,1155,371.01,2023-07-25 09:00:00
266.03,4586.41,4631,1052,100,1,3579,1052,369.48,2023-07-25 10:00:00
258.06,4418.03,4455,958,100,1,3497,958,367.05,2023-07-25 11:00:00
257.71,4443.0,4486,871,100,1,3615,871,363.54,2023-07-25 12:00:00
249.46,4270.77,4309,788,100,1,3521,788,359.5,2023-07-25 13:00:00
250.94,4326.18,4372,792,100,1,3580,792,360.45,2023-07-25 14:00:00
270.09,4623.92,4667,828,100,1,3839,828,360.31,2023-07-25 15:00:00
300.3,5177.23,5223,1285,95,1,3938,1285,363.6,2023-07-25 16:00:00
333.24,5705.12,5753,1768,100,1,3985,1768,366.13,2023-07-25 17:00:00
349.35,6022.71,6084,2170,100,1,3914,2170,370.09,2023-07-25 18:00:00
352.46,6034.13,6088,1893,100,1,4195,1893,376.52,2023-07-25 19:00:00
413.96,7136.67,7210,2162,100,1,5048,2162,382.0,2023-07-25 20:00:00
414.15,7090.18,7158,2249,100,1,4909,2249,381.59,2023-07-25 21:00:00
409.2,7054.59,7127,1645,100,1,5482,1645,381.23,2023-07-25 22:00:00
282.06,4828.94,4878,1010,100,1,3868,1010,378.81,2023-07-25 23:00:00
266.79,4599.49,4647,1025,100,1,3622,1025,389.67,2023-07-26 00:00:00
287.86,4928.15,4969,972,100,1,3997,972,391.02,2023-07-26 01:00:00
289.29,4987.39,5038,1177,100,1,3861,1177,390.07,2023-07-26 02:00:00
286.08,4897.63,4939,1070,100,1,3869,1070,385.49,2023-07-26 03:00:00
281.53,4853.6,4900,1015,95,1,3885,1015,382.16,2023-07-26 04:00:00
294.67,5044.8,5094,1134,100,1,3960,1134,376.67,2023-07-26 05:00:00
322.84,5565.78,5620,1654,100,1,3966,1654,374.03,2023-07-26 06:00:00
339.76,5816.73,5863,1787,100,1,4076,1787,371.1,2023-07-26 07:00:00
334.99,5775.14,5841,1488,100,1,4353,1488,368.35,2023-07-26 08:00:00
364.51,6240.36,6294,1697,100,1,4597,1697,368.41,2023-07-26 09:00:00
366.04,6310.57,6380,1762,100,1,4618,1762,373.73,2023-07-26 10:00:00
453.52,7764.25,7854,2689,100,1,5165,2689,377.09,2023-07-26 11:00:00
492.54,8491.35,8580,2726,100,1,5854,2726,368.6,2023-07-26 12:00:00
339.04,5804.31,5853,1443,100,1,4410,1443,363.33,2023-07-26 13:00:00
342.3,5901.18,5951,1587,95,1,4364,1587,364.52,2023-07-26 14:00:00
641.51,10982.61,11071,1284,100,1,9787,1284,364.64,2023-07-26 15:00:00
355.27,6124.89,6187,1369,100,1,4818,1369,369.32,2023-07-26 16:00:00
452.98,7755.09,7824,2089,100,1,5735,2089,370.71,2023-07-26 17:00:00
256.21,4417.07,4453,1419,100,1,3034,1419,376.15,2023-07-26 18:00:00
245.38,4200.86,4235,1296,100,1,2939,1296,376.81,2023-07-26 19:00:00
208.02,3586.2,3617,802,100,1,2815,802,377.99,2023-07-26 20:00:00
205.91,3525.09,3551,716,100,1,2835,716,376.42,2023-07-26 21:00:00
218.0,3758.25,3792,841,100,1,2951,841,379.2,2023-07-26 22:00:00
209.64,3589.03,3622,680,100,1,2942,680,380.53,2023-07-26 23:00:00
221.19,3813.24,3853,682,100,1,3171,682,379.88,2023-07-27 00:00:00
215.71,3693.0,3726,683,100,1,3043,683,377.65,2023-07-27 01:00:00
210.31,3625.66,3659,705,100,1,2954,705,377.96,2023-07-27 02:00:00
231.18,3957.76,3993,705,100,1,3288,705,375.79,2023-07-27 03:00:00
219.83,3789.92,3828,810,100,1,3018,810,375.98,2023-07-27 04:00:00
251.07,4298.29,4337,1195,100,1,3142,1195,375.5,2023-07-27 05:00:00
315.41,5437.65,5496,2263,95,1,3233,2263,376.61,2023-07-27 06:00:00
261.06,4469.27,4509,1699,100,1,2810,1699,373.31,2023-07-27 07:00:00
240.31,4143.02,4183,1700,100,1,2483,1700,376.19,2023-07-27 08:00:00
228.11,3905.2,3943,1364,100,1,2579,1364,372.46,2023-07-27 09:00:00
220.2,3796.33,3837,1301,100,1,2536,1301,369.94,2023-07-27 10:00:00
243.36,4166.36,4209,1315,100,1,2894,1315,367.54,2023-07-27 11:00:00
228.07,3931.93,3976,1283,100,1,2693,1283,367.74,2023-07-27 12:00:00
264.33,4525.38,4566,1354,100,1,3212,1354,365.1,2023-07-27 13:00:00
233.91,4032.68,4075,1131,100,1,2944,1131,365.88,2023-07-27 14:00:00
245.62,4205.0,4246,1097,100,1,3149,1097,363.27,2023-07-27 15:00:00
252.33,4350.24,4395,1166,100,1,3229,1166,367.3,2023-07-27 16:00:00
357.12,6113.88,6175,1537,100,1,4638,1537,368.96,2023-07-27 17:00:00
296.47,5111.06,5161,1407,100,1,3754,1407,373.15,2023-07-27 18:00:00
309.91,5305.64,5355,1394,95,1,3961,1394,373.85,2023-07-27 19:00:00
322.07,5552.57,5608,1469,100,1,4139,1469,377.16,2023-07-27 20:00:00
353.2,6046.82,6100,1902,100,1,4198,1902,376.58,2023-07-27 21:00:00
314.69,5425.3,5477,1355,100,1,4122,1355,380.73,2023-07-27 22:00:00
317.51,5435.79,5488,1298,100,1,4190,1298,387.24,2023-07-27 23:00:00
299.93,5170.81,5222,1273,100,1,3949,1273,389.6,2023-07-28 00:00:00
315.18,5395.85,5445,1321,100,1,4124,1321,383.06,2023-07-28 01:00:00
313.09,5397.61,5454,1466,100,1,3988,1466,383.19,2023-07-28 02:00:00
309.92,5305.76,5352,1507,100,1,3845,1507,378.88,2023-07-28 03:00:00
294.95,5084.95,5128,1188,100,1,3940,1188,380.03,2023-07-28 04:00:00
293.68,5027.78,5080,1241,100,1,3839,1241,381.98,2023-07-28 05:00:00
323.16,5571.26,5623,2036,100,1,3587,2036,385.79,2023-07-28 06:00:00
285.24,4883.31,4923,2070,95,1,2853,2070,382.81,2023-07-28 07:00:00
275.78,4754.39,4802,1758,100,1,3044,1758,379.89,2023-07-28 08:00:00
252.25,4318.6,4359,1693,100,1,2666,1693,374.34,2023-07-28 09:00:00
237.92,4101.73,4141,1334,100,1,2807,1334,377.61,2023-07-28 10:00:00
244.24,4181.34,4224,1466,100,1,2758,1466,375.73,2023-07-28 11:00:00
248.27,4280.25,4320,1705,100,1,2615,1705,380.41,2023-07-28 12:00:00
222.64,3811.56,3845,1551,100,1,2294,1551,375.98,2023-07-28 13:00:00
212.34,3660.75,3695,1683,100,1,2012,1683,378.68,2023-07-28 14:00:00
172.69,2956.37,2979,1355,100,1,1624,1355,373.36,2023-07-28 15:00:00
200.59,3458.21,3492,1629,100,1,1863,1629,377.89,2023-07-28 16:00:00
153.24,2623.47,2646,1035,100,1,1611,1035,370.54,2023-07-28 17:00:00
142.5,2456.67,2479,836,100,1,1643,836,373.73,2023-07-28 18:00:00
167.3,2864.18,2889,969,100,1,1920,969,367.93,2023-07-28 19:00:00
143.34,2471.23,2494,638,95,1,1856,638,369.16,2023-07-28 20:00:00
133.86,2291.66,2312,597,100,1,1715,597,365.79,2023-07-28 21:00:00
142.66,2459.52,2481,647,100,1,1834,647,370.44,2023-07-28 22:00:00
127.23,2178.2,2198,533,100,1,1665,533,365.67,2023-07-28 23:00:00
130.57,2251.08,2275,495,100,1,1780,495,371.84,2023-07-29 00:00:00
139.12,2381.8,2404,475,100,1,1929,475,370.14,2023-07-29 01:00:00
146.37,2523.38,2550,496,100,1,2054,496,373.83,2023-07-29 02:00:00
