TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2,EndTimeUTC
279.24,4780.57,4828,1503,100,1,3325,1503,390.1,2023-10-30 14:00:00
297.73,5132.94,5189,1541,100,1,3648,1541,393.49,2023-10-30 15:00:00
295.72,5062.8,5107,1549,100,1,3558,1549,390.55,2023-10-30 16:00:00
291.61,5027.44,5074,1581,93,1,3493,1581,395.78,2023-10-30 17:00:00
356.94,6110.85,6163,1826,100,1,4337,1826,393.96,2023-10-30 18:00:00
374.97,6464.46,6528,2167,100,1,4361,2167,395.23,2023-10-30 19:00:00
342.62,5865.63,5920,1412,100,1,4508,1412,393.36,2023-10-30 20:00:00
301.5,5197.87,5251,1262,100,1,3989,1262,395.85,2023-10-30 21:00:00
258.98,4433.8,4471,865,100,1,3606,865,393.9,2023-10-30 22:00:00
223.96,3861.03,3898,706,100,1,3192,706,392.11,2023-10-30 23:00:00
190.64,3263.81,3291,523,100,1,2768,523,387.21,2023-10-31 00:00:00
186.18,3209.69,3243,518,100,1,2725,518,387.23,2023-10-31 01:00:00
168.9,2891.56,2917,598,100,1,2319,598,384.28,2023-10-31 02:00:00
184.76,3185.32,3216,638,100,1,2578,638,385.71,2023-10-31 03:00:00
200.64,3434.87,3469,778,100,1,2691,778,385.38,2023-10-31 04:00:00
223.89,3859.82,3900,1273,100,1,2627,1273,390.9,2023-10-31 05:00:00
247.31,4233.94,4269,1731,100,1,2538,1731,393.98,2023-10-31 06:00:00
294.24,5072.75,5123,2172,100,1,2951,2172,401.5,2023-10-31 07:00:00
324.7,5558.84,5609,2767,93,1,2842,2767,399.27,2023-10-31 08:00:00
310.09,5345.99,5401,2409,100,1,2992,2409,399.47,2023-10-31 09:00:00
276.97,4741.73,4785,1702,100,1,3083,1702,389.69,2023-10-31 10:00:00
250.07,4311.19,4352,1425,100,1,2927,1425,390.98,2023-10-31 11:00:00
312.72,5353.74,5398,2401,100,1,2997,2401,388.45,2023-10-31 12:00:00
347.21,5985.97,6053,2824,100,1,3229,2824,393.42,2023-10-31 13:00:00
304.99,5221.5,5268,2018,100,1,3250,2018,389.38,2023-10-31 14:00:00
322.63,5562.08,5626,2450,100,1,3176,2450,397.36,2023-10-31 15:00:00
337.43,5776.88,5833,2627,100,1,3206,2627,395.51,2023-10-31 16:00:00
291.78,5030.24,5084,2102,93,1,2982,2102,396.92,2023-10-31 17:00:00
297.5,5093.21,5143,1918,100,1,3225,1918,393.16,2023-10-31 18:00:00
314.64,5424.47,5484,2081,100,1,3403,2081,399.95,2023-10-31 19:00:00
