TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2,EndTimeUTC
241.11,4127.85,4166,1250,100,1,2916,1250,383.3,2024-01-14 21:00:00
230.34,3971.09,4014,1096,100,1,2918,1096,386.88,2024-01-14 22:00:00
187.12,3203.49,3236,919,93,1,2317,919,383.39,2024-01-14 23:00:00
201.01,3465.33,3501,842,100,1,2659,842,384.54,2024-01-15 00:00:00
171.49,2935.94,2964,839,100,1,2125,839,380.93,2024-01-15 01:00:00
183.0,3154.94,3191,848,100,1,2343,848,384.46,2024-01-15 02:00:00
198.81,3403.64,3437,943,100,1,2494,943,382.37,2024-01-15 03:00:00
208.59,3596.03,3630,1024,100,1,2606,1024,385.41,2024-01-15 04:00:00
254.79,4361.97,4401,1312,100,1,3089,1312,382.48,2024-01-15 05:00:00
252.27,4349.18,4395,1400,100,1,2995,1400,386.94,2024-01-15 06:00:00
263.58,4512.47,4555,1354,100,1,3201,1354,385.01,2024-01-15 07:00:00
258.95,4464.28,4511,1293,100,1,3218,1293,388.19,2024-01-15 08:00:00
256.82,4396.75,4437,1257,100,1,3180,1257,386.16,2024-01-15 09:00:00
253.29,4366.67,4413,1263,100,1,3150,1263,387.61,2024-01-15 10:00:00
237.88,4072.5,4110,1235,100,1,2875,1235,382.68,2024-01-15 11:00:00
254.36,4385.2,4431,1164,100,1,3267,1164,384.27,2024-01-15 12:00:00
249.16,4265.55,4304,1217,100,1,3087,1217,381.34,2024-01-15 13:00:00
313.36,5402.26,5461,2205,93,1,3256,2205,384.52,2024-01-15 14:00:00
235.91,4038.75,4079,1091,100,1,2988,1091,382.89,2024-01-15 15:00:00
246.46,4248.91,4293,1117,100,1,3176,1117,386.41,2024-01-15 16:00:00
231.97,3971.31,4010,1056,100,1,2954,1056,382.21,2024-01-15 17:00:00
254.77,4392.24,4439,1191,100,1,3248,1191,385.22,2024-01-15 18:00:00
235.29,4028.13,4065,1074,100,1,2991,1074,382.64,2024-01-15 19:00:00
244.83,4220.86,4267,972,100,1,3295,972,383.6,2024-01-15 20:00:00
237.81,4071.35,4111,923,100,1,3188,923,380.22,2024-01-15 21:00:00
234.33,4039.81,4083,793,100,1,3290,793,382.72,2024-01-15 22:00:00
220.57,3776.21,3815,772,100,1,3043,772,378.22,2024-01-15 23:00:00
199.62,3441.38,3478,707,100,1,2771,707,380.68,2024-01-16 00:00:00
194.37,3327.58,3361,634,100,1,2727,634,377.04,2024-01-16 01:00:00
192.65,3321.27,3358,621,100,1,2737,621,379.5,2024-01-16 02:00:00
203.35,3481.39,3516,666,100,1,2850,666,376.36,2024-01-16 03:00:00
210.92,3636.26,3675,724,100,1,2951,724,378.18,2024-01-16 04:00:00
207.08,3545.26,3581,824,100,1,2757,824,377.19,2024-01-16 05:00:00
243.0,4189.26,4234,1049,100,1,3185,1049,378.97,2024-01-16 06:00:00
249.35,4268.87,4313,1182,100,1,3131,1182,378.12,2024-01-16 07:00:00
280.61,4837.65,4886,1249,95,1,3637,1249,381.23,2024-01-16 08:00:00
276.6,4735.47,4790,1196,100,1,3594,1196,380.74,2024-01-16 09:00:00
257.74,4443.5,4493,1130,100,1,3363,1130,383.55,2024-01-16 10:00:00
262.19,4488.77,4541,1275,100,1,3266,1275,377.61,2024-01-16 11:00:00
269.28,4642.42,4693,1213,100,1,3480,1213,379.76,2024-01-16 12:00:00
260.23,4455.18,4505,1251,100,1,3254,1251,373.88,2024-01-16 13:00:00
246.28,4245.89,4298,1084,100,1,3214,1084,376.56,2024-01-16 14:00:00
261.68,4479.92,4533,1217,100,1,3316,1217,374.23,2024-01-16 15:00:00
330.93,5705.18,5773,1616,100,1,4157,1616,379.32,2024-01-16 16:00:00
344.3,5894.4,5963,1715,100,1,4248,1715,375.88,2024-01-16 17:00:00
340.94,5877.84,5945,1642,100,1,4303,1642,378.74,2024-01-16 18:00:00
307.76,5268.82,5331,1223,100,1,4108,1223,375.0,2024-01-16 19:00:00
314.42,5420.55,5485,1229,100,1,4256,1229,378.32,2024-01-16 20:00:00
289.28,4952.49,5008,1152,93,1,3856,1152,374.04,2024-01-16 21:00:00
255.94,4412.44,4464,827,100,1,3637,827,378.92,2024-01-16 22:00:00
260.3,4456.3,4505,771,100,1,3734,771,375.08,2024-01-16 23:00:00
229.6,3958.35,4002,717,100,1,3285,717,376.59,2024-01-17 00:00:00
240.48,4117.03,4161,725,100,1,3436,725,373.83,2024-01-17 01:00:00
265.58,4578.65,4629,1028,100,1,3601,1028,379.28,2024-01-17 02:00:00
345.38,5912.85,5975,1099,100,1,4876,1099,375.35,2024-01-17 03:00:00
301.88,5204.44,5264,889,100,1,4375,889,378.97,2024-01-17 04:00:00
388.61,6653.06,6729,891,100,1,5838,891,374.41,2024-01-17 05:00:00
353.82,6099.84,6166,987,100,1,5179,987,377.59,2024-01-17 06:00:00
396.0,6779.6,6849,941,100,1,5908,941,372.7,2024-01-17 07:00:00
429.41,7403.04,7484,910,100,1,6574,910,374.03,2024-01-17 08:00:00
609.37,10432.5,10516,955,100,1,9561,955,346.08,2024-01-17 09:00:00
379.35,6540.0,6595,951,100,1,5644,951,362.27,2024-01-17 10:00:00
436.73,7476.86,7545,874,100,1,6671,874,377.99,2024-01-17 11:00:00
283.83,4893.3,4948,806,100,1,4142,806,379.89,2024-01-17 12:00:00
224.62,3845.41,3879,744,100,1,3135,744,375.02,2024-01-17 13:00:00
229.44,3955.5,3991,869,100,1,3122,869,377.86,2024-01-17 14:00:00
206.49,3535.07,3562,856,100,1,2706,856,375.89,2024-01-17 15:00:00
211.94,3653.79,3686,861,100,1,2825,861,379.73,2024-01-17 16:00:00
202.59,3468.32,3500,878,100,1,2622,878,378.2,2024-01-17 17:00:00
219.22,3779.39,3815,911,100,1,2904,911,381.05,2024-01-17 18:00:00
198.87,3404.7,3434,730,100,1,2704,730,377.77,2024-01-17 19:00:00
188.55,3250.6,3282,585,92,1,2697,585,379.58,2024-01-17 20:00:00
189.83,3249.91,3280,601,100,1,2679,601,376.81,2024-01-17 21:00:00
203.86,3514.51,3548,632,100,1,2916,632,378.74,2024-01-17 22:00:00
221.97,3800.18,3832,940,100,1,2892,940,376.72,2024-01-17 23:00:00
210.6,3630.67,3668,729,100,1,2939,729,381.08,2024-01-18 00:00:00
199.39,3413.49,3444,699,100,1,2745,699,378.99,2024-01-18 01:00:00
207.03,3569.27,3606,793,100,1,2813,793,380.72,2024-01-18 02:00:00
222.68,3812.21,3843,860,100,1,2983,860,378.83,2024-01-18 03:00:00
218.88,3773.53,3810,984,100,1,2826,984,383.25,2024-01-18 04:00:00
224.06,3835.99,3870,898,100,1,2972,898,382.0,2024-01-18 05:00:00
240.74,4150.42,4192,1332,100,1,2860,1332,386.17,2024-01-18 06:00:00
220.2,3769.85,3804,1252,100,1,2552,1252,383.71,2024-01-18 07:00:00
215.66,3718.02,3755,1043,100,1,2712,1043,383.54,2024-01-18 08:00:00
207.57,3553.6,3586,925,100,1,2661,925,377.37,2024-01-18 09:00:00
247.75,4271.28,4320,834,100,1,3486,834,379.83,2024-01-18 10:00:00
189.8,3249.34,3280,622,100,1,2658,622,375.63,2024-01-18 11:00:00
268.71,4632.55,4678,640,100,1,4038,640,378.13,2024-01-18 12:00:00
778.97,13335.89,13475,640,100,1,12835,640,374.32,2024-01-18 13:00:00
825.97,14239.78,14401,665,100,1,13736,665,378.55,2024-01-18 14:00:00
471.49,8071.9,8151,644,100,1,7507,644,375.4,2024-01-18 15:00:00
377.15,6501.98,6569,709,100,1,5860,709,378.54,2024-01-18 16:00:00
401.52,6874.07,6949,679,100,1,6270,679,379.63,2024-01-18 17:00:00
254.29,4383.91,4428,737,100,1,3691,737,385.5,2024-01-18 18:00:00
314.28,5380.46,5432,794,100,1,4638,794,383.61,2024-01-18 19:00:00
248.84,4290.06,4335,808,93,1,3527,808,387.84,2024-01-18 20:00:00
266.21,4557.53,4602,961,100,1,3641,961,385.25,2024-01-18 21:00:00
257.44,4438.19,4487,1015,100,1,3472,1015,388.36,2024-01-18 22:00:00
290.82,4978.84,5024,1493,100,1,3531,1493,388.38,2024-01-18 23:00:00
451.95,7791.58,7872,4343,100,1,3529,4343,393.51,2024-01-19 00:00:00
358.43,6136.25,6194,2655,100,1,3539,2655,392.32,2024-01-19 01:00:00
305.47,5266.37,5320,1826,100,1,3494,1826,395.16,2024-01-19 02:00:00
258.39,4423.68,4463,1207,100,1,3256,1207,390.49,2024-01-19 03:00:00
263.0,4534.03,4581,1434,100,1,3147,1434,391.48,2024-01-19 04:00:00
283.94,4860.99,4905,1811,100,1,3094,1811,388.66,2024-01-19 05:00:00
283.93,4894.99,4943,1605,100,1,3338,1605,393.21,2024-01-19 06:00:00
300.64,5146.93,5196,1816,93,1,3380,1816,391.38,2024-01-19 07:00:00
315.1,5432.34,5486,1904,100,1,3582,1904,394.7,2024-01-19 08:00:00
339.51,5812.5,5870,1932,100,1,3938,1932,389.75,2024-01-19 09:00:00
356.63,6148.23,6212,1973,100,1,4239,1973,395.27,2024-01-19 10:00:00
375.03,6420.49,6486,2151,100,1,4335,2151,392.6,2024-01-19 11:00:00
550.11,9483.96,9589,1790,100,1,7799,1790,381.91,2024-01-19 12:00:00
491.61,8416.29,8507,2014,100,1,6493,2014,389.49,2024-01-19 13:00:00
467.12,8053.11,8143,2516,100,1,5627,2516,394.12,2024-01-19 14:00:00
437.38,7487.87,7567,2412,100,1,5155,2412,387.37,2024-01-19 15:00:00
353.79,6099.38,6171,1579,100,1,4592,1579,390.16,2024-01-19 16:00:00
369.07,6318.43,6387,1988,93,1,4399,1988,385.85,2024-01-19 17:00:00
378.9,6532.27,6603,1879,100,1,4724,1879,388.11,2024-01-19 18:00:00
326.78,5594.55,5653,1410,100,1,4243,1410,380.9,2024-01-19 19:00:00
329.1,5673.7,5740,1293,100,1,4447,1293,384.23,2024-01-19 20:00:00
337.12,5771.48,5827,1526,100,1,4301,1526,379.9,2024-01-19 21:00:00
302.92,5222.29,5277,1235,100,1,4042,1235,382.32,2024-01-19 22:00:00
303.99,5204.31,5254,1194,100,1,4060,1194,378.29,2024-01-19 23:00:00
318.6,5492.63,5552,1166,100,1,4386,1166,382.26,2024-01-20 00:00:00
299.77,5132.07,5186,1084,100,1,4102,1084,378.92,2024-01-20 01:00:00
323.63,5579.42,5638,1340,100,1,4298,1340,383.63,2024-01-20 02:00:00
317.15,5429.61,5485,1443,100,1,4042,1443,380.23,2024-01-20 03:00:00
301.56,5198.94,5256,1261,100,1,3995,1261,383.9,2024-01-20 04:00:00
289.36,4953.81,5009,1056,100,1,3953,1056,377.32,2024-01-20 05:00:00
286.64,4941.73,4997,1072,93,1,3925,1072,380.47,2024-01-20 06:00:00
322.19,5515.96,5576,1727,100,1,3849,1727,379.45,2024-01-20 07:00:00
331.11,5708.39,5772,1674,100,1,4098,1674,385.27,2024-01-20 08:00:00
336.53,5761.36,5823,1669,100,1,4154,1669,381.3,2024-01-20 09:00:00
319.1,5501.31,5557,1484,100,1,4073,1484,381.94,2024-01-20 10:00:00
333.31,5706.33,5757,1633,100,1,4124,1633,383.0,2024-01-20 11:00:00
361.19,6226.86,6286,1808,100,1,4478,1808,389.35,2024-01-20 12:00:00
408.47,6992.95,7051,2403,100,1,4648,2403,387.13,2024-01-20 13:00:00
385.91,6653.03,6719,2009,100,1,4710,2009,388.35,2024-01-20 14:00:00
345.18,5909.51,5958,1751,100,1,4207,1751,385.39,2024-01-20 15:00:00
351.85,6065.85,6121,1724,95,1,4397,1724,388.28,2024-01-20 16:00:00
369.51,6325.95,6378,1906,100,1,4472,1906,387.08,2024-01-20 17:00:00
380.76,6564.38,6625,1929,100,1,4696,1929,389.25,2024-01-20 18:00:00
369.53,6326.36,6378,1888,100,1,4490,1888,387.57,2024-01-20 19:00:00
352.87,6083.53,6143,1625,100,1,4518,1625,387.84,2024-01-20 20:00:00
284.9,4877.53,4917,1171,100,1,3746,1171,382.04,2024-01-20 21:00:00
266.97,4602.57,4644,995,100,1,3649,995,381.15,2024-01-20 22:00:00
199.35,3412.8,3440,688,100,1,2752,688,378.58,2024-01-20 23:00:00
210.54,3629.7,3663,797,100,1,2866,797,382.49,2024-01-21 00:00:00
208.75,3573.79,3603,905,100,1,2698,905,382.2,2024-01-21 01:00:00
225.52,3887.95,3923,1057,100,1,2866,1057,386.55,2024-01-21 02:00:00
728.14,12465.79,12576,6241,93,1,6335,6241,385.75,2024-01-21 03:00:00
608.5,10490.56,10588,5703,100,1,4885,5703,393.52,2024-01-21 04:00:00
312.93,5357.28,5399,1971,100,1,3428,1971,393.92,2024-01-21 05:00:00
258.4,4454.73,4498,1439,100,1,3059,1439,398.42,2024-01-21 06:00:00
258.67,4428.36,4466,1398,100,1,3068,1398,399.03,2024-01-21 07:00:00
325.22,5606.73,5661,2235,100,1,3426,2235,408.53,2024-01-21 08:00:00
368.12,6302.27,6364,2639,100,1,3725,2639,408.83,2024-01-21 09:00:00
310.99,5361.46,5416,1986,100,1,3430,1986,410.8,2024-01-21 10:00:00
347.27,5945.29,5996,2338,98,1,3658,2338,406.47,2024-01-21 11:00:00
324.95,5602.22,5662,2045,97,1,3617,2045,403.65,2024-01-21 12:00:00
299.83,5133.04,5176,1692,100,1,3484,1692,395.19,2024-01-21 13:00:00
295.56,5095.39,5146,1507,100,1,3639,1507,394.07,2024-01-21 14:00:00
303.58,5197.36,5243,1534,100,1,3709,1534,390.75,2024-01-21 15:00:00
332.88,5738.9,5790,1730,100,1,4060,1730,393.19,2024-01-21 16:00:00
277.92,4757.99,4800,1320,100,1,3480,1320,386.74,2024-01-21 17:00:00
207.57,3578.45,3614,647,100,1,2967,647,386.33,2024-01-21 18:00:00
181.59,3108.78,3137,566,100,1,2571,566,381.45,2024-01-21 19:00:00
180.21,3106.9,3139,565,100,1,2574,565,382.81,2024-01-21 20:00:00
180.97,3098.2,3126,485,100,1,2641,485,379.8,2024-01-21 21:00:00
220.33,3798.44,3836,749,100,1,3087,749,383.0,2024-01-21 22:00:00
245.18,4197.52,4233,960,100,1,3273,960,382.2,2024-01-21 23:00:00
264.78,4564.86,4610,1034,100,1,3576,1034,385.31,2024-01-22 00:00:00
255.43,4372.98,4415,952,100,1,3463,952,383.14,2024-01-22 01:00:00
270.0,4654.86,4706,1023,98,1,3683,1023,386.99,2024-01-22 02:00:00
263.49,4510.96,4551,1142,97,1,3409,1142,387.43,2024-01-22 03:00:00
253.38,4368.23,4412,966,100,1,3446,966,390.25,2024-01-22 04:00:00
249.17,4265.77,4304,1062,100,1,3242,1062,386.51,2024-01-22 05:00:00
250.74,4322.7,4369,1225,100,1,3144,1225,390.04,2024-01-22 06:00:00
273.63,4684.54,4728,1276,100,1,3452,1276,388.21,2024-01-22 07:00:00
272.64,4700.39,4747,1380,100,1,3367,1380,392.23,2024-01-22 08:00:00
283.15,4847.52,4895,1318,100,1,3577,1318,386.14,2024-01-22 09:00:00
247.77,4271.51,4314,939,100,1,3375,939,387.05,2024-01-22 10:00:00
233.84,4003.41,4045,655,100,1,3390,655,380.28,2024-01-22 11:00:00
229.4,3954.81,3996,655,100,1,3341,655,380.77,2024-01-22 12:00:00
224.1,3836.54,3873,700,100,1,3173,700,373.49,2024-01-22 13:00:00
251.39,4334.01,4376,812,100,1,3564,812,376.27,2024-01-22 14:00:00
229.96,3936.99,3973,699,100,1,3274,699,371.56,2024-01-22 15:00:00
219.33,3781.21,3821,550,100,1,3271,550,374.71,2024-01-22 16:00:00
213.06,3647.66,3682,525,100,1,3157,525,370.56,2024-01-22 17:00:00
210.93,3636.46,3672,505,100,1,3167,505,374.82,2024-01-22 18:00:00
212.33,3635.04,3671,545,100,1,3126,545,370.41,2024-01-22 19:00:00
215.99,3723.72,3762,497,100,1,3265,497,374.75,2024-01-22 20:00:00
204.01,3492.73,3526,460,100,1,3066,460,370.13,2024-01-22 21:00:00
209.6,3613.58,3651,449,100,1,3202,449,374.46,2024-01-22 22:00:00
205.8,3523.25,3557,491,100,1,3066,491,369.98,2024-01-22 23:00:00
222.74,3840.09,3882,512,92,1,3370,512,374.71,2024-01-23 00:00:00
235.96,4039.59,4076,595,100,1,3481,595,370.36,2024-01-23 01:00:00
250.55,4319.49,4366,701,100,1,3665,701,375.44,2024-01-23 02:00:00
255.2,4368.99,4412,763,100,1,3649,763,371.81,2024-01-23 03:00:00
259.75,4478.06,4528,778,100,1,3750,778,377.07,2024-01-23 04:00:00
256.37,4389.08,4432,848,100,1,3584,848,373.59,2024-01-23 05:00:00
381.68,6580.21,6652,938,100,1,5714,938,378.09,2024-01-23 06:00:00
301.92,5168.86,5217,1102,100,1,4115,1102,374.29,2024-01-23 07:00:00
317.27,5469.73,5523,1309,100,1,4214,1309,374.25,2024-01-23 08:00:00
333.98,5717.7,5769,1413,100,1,4356,1413,373.39,2024-01-23 09:00:00
334.62,5768.83,5826,1412,100,1,4414,1412,376.24,2024-01-23 10:00:00
337.89,5784.75,5831,1444,100,1,4387,1444,373.22,2024-01-23 11:00:00
353.93,6101.78,6162,1578,100,1,4584,1578,376.4,2024-01-23 12:00:00
355.76,6090.6,6143,1665,100,1,4478,1665,374.03,2024-01-23 13:00:00
335.57,5785.2,5844,1591,100,1,4253,1591,377.67,2024-01-23 14:00:00
341.89,5853.15,5904,1579,100,1,4325,1579,376.43,2024-01-23 15:00:00
363.08,6259.56,6323,1491,93,1,4832,1491,380.91,2024-01-23 16:00:00
417.23,7142.98,7212,1438,100,1,5774,1438,376.68,2024-01-23 17:00:00
337.58,5819.85,5877,1294,100,1,4583,1294,377.98,2024-01-23 18:00:00
295.93,5066.28,5108,1275,100,1,3833,1275,375.24,2024-01-23 19:00:00
289.01,4982.61,5037,1084,100,1,3953,1084,378.35,2024-01-23 20:00:00
258.79,4430.56,4467,916,100,1,3551,916,374.6,2024-01-23 21:00:00
262.81,4530.85,4577,849,100,1,3728,849,377.74,2024-01-23 22:00:00
253.5,4339.94,4380,722,100,1,3658,722,374.12,2024-01-23 23:00:00
251.86,4342.14,4387,667,100,1,3720,667,377.31,2024-01-24 00:00:00
224.92,3850.69,3888,620,100,1,3268,620,373.82,2024-01-24 01:00:00
220.57,3802.68,3840,633,100,1,3207,633,377.12,2024-01-24 02:00:00
205.24,3513.74,3547,683,100,1,2864,683,374.14,2024-01-24 03:00:00
216.34,3729.77,3767,750,100,1,3017,750,377.53,2024-01-24 04:00:00
205.44,3517.09,3551,736,100,1,2815,736,375.03,2024-01-24 05:00:00
214.0,3689.38,3726,849,100,1,2877,849,379.42,2024-01-24 06:00:00
245.82,4208.43,4248,1024,100,1,3224,1024,380.01,2024-01-24 07:00:00
269.06,4638.6,4688,1140,100,1,3548,1140,382.61,2024-01-24 08:00:00
270.13,4624.67,4668,1202,100,1,3466,1202,378.06,2024-01-24 09:00:00
246.98,4257.86,4301,927,100,1,3374,927,379.93,2024-01-24 10:00:00
241.11,4127.78,4165,1010,92,1,3155,1010,376.7,2024-01-24 11:00:00
251.44,4334.9,4379,1104,100,1,3275,1104,378.86,2024-01-24 12:00:00
258.43,4424.35,4464,1029,100,1,3435,1029,376.16,2024-01-24 13:00:00
250.21,4313.55,4357,1122,100,1,3235,1122,378.95,2024-01-24 14:00:00
244.99,4194.15,4236,1141,100,1,3095,1141,376.68,2024-01-24 15:00:00
261.04,4500.33,4548,1003,100,1,3545,1003,379.4,2024-01-24 16:00:00
248.65,4256.87,4294,1014,100,1,3280,1014,376.37,2024-01-24 17:00:00
272.83,4703.64,4753,1024,100,1,3729,1024,378.76,2024-01-24 18:00:00
255.18,4368.72,4412,1072,100,1,3340,1072,375.69,2024-01-24 19:00:00
255.26,4400.74,4447,995,100,1,3452,995,377.71,2024-01-24 20:00:00
244.33,4183.01,4221,937,100,1,3284,937,374.43,2024-01-24 21:00:00
247.16,4261.12,4304,869,100,1,3435,869,376.13,2024-01-24 22:00:00
249.37,4269.13,4313,780,100,1,3533,780,372.98,2024-01-24 23:00:00
246.01,4241.13,4283,735,100,1,3548,735,375.07,2024-01-25 00:00:00
232.97,3988.45,4029,642,100,1,3387,642,372.07,2024-01-25 01:00:00
194.89,3359.84,3394,520,100,1,2874,520,374.0,2024-01-25 02:00:00
182.0,3115.77,3142,498,100,1,2644,498,371.47,2024-01-25 03:00:00
182.36,3143.94,3177,596,100,1,2581,596,374.16,2024-01-25 04:00:00
180.62,3092.23,3119,586,100,1,2533,586,371.96,2024-01-25 05:00:00
196.74,3391.74,3425,705,100,1,2720,705,375.52,2024-01-25 06:00:00
205.78,3522.91,3556,828,100,1,2728,828,375.67,2024-01-25 07:00:00
224.93,3877.8,3920,939,100,1,2981,939,380.38,2024-01-25 08:00:00
237.35,4063.39,4106,974,95,1,3132,974,376.47,2024-01-25 09:00:00
229.46,3955.96,4002,977,100,1,3025,977,378.3,2024-01-25 10:00:00
251.52,4305.99,4353,935,100,1,3418,935,375.09,2024-01-25 11:00:00
237.45,4093.7,4140,901,100,1,3239,901,378.61,2024-01-25 12:00:00
243.61,4170.57,4215,1149,100,1,3066,1149,376.97,2024-01-25 13:00:00
266.77,4599.15,4651,1423,100,1,3228,1423,380.04,2024-01-25 14:00:00
310.19,5310.41,5365,1388,100,1,3977,1388,377.15,2024-01-25 15:00:00
288.64,4976.19,5031,1439,100,1,3592,1439,380.25,2024-01-25 16:00:00
316.29,5414.97,5472,1571,100,1,3901,1571,378.01,2024-01-25 17:00:00
308.69,5321.74,5382,1572,100,1,3810,1572,381.15,2024-01-25 18:00:00
288.3,4935.65,4990,1534,100,1,3456,1534,378.5,2024-01-25 19:00:00
296.51,5111.77,5168,1576,100,1,3592,1576,380.52,2024-01-25 20:00:00
338.61,5797.06,5861,1914,100,1,3947,1914,376.6,2024-01-25 21:00:00
341.28,5883.61,5949,1882,100,1,4067,1882,379.3,2024-01-25 22:00:00
348.68,5969.48,6038,1987,93,1,4051,1987,376.47,2024-01-25 23:00:00
324.32,5591.32,5654,1707,100,1,3947,1707,379.22,2024-01-26 00:00:00
308.1,5274.64,5328,1561,100,1,3767,1561,377.23,2024-01-26 01:00:00
313.09,5397.73,5461,1518,100,1,3943,1518,380.42,2024-01-26 02:00:00
298.16,5104.53,5159,1510,100,1,3649,1510,377.92,2024-01-26 03:00:00
310.65,5355.54,5416,1822,100,1,3594,1822,382.35,2024-01-26 04:00:00
305.01,5221.75,5279,2090,100,1,3189,2090,381.63,2024-01-26 05:00:00
314.26,5417.77,5479,2173,100,1,3306,2173,387.46,2024-01-26 06:00:00
346.27,5928.1,5992,2666,100,1,3326,2666,386.09,2024-01-26 07:00:00
371.79,6409.71,6475,2733,100,1,3742,2733,389.55,2024-01-26 08:00:00
341.51,5846.64,5907,2579,95,1,3328,2579,387.4,2024-01-26 09:00:00
400.85,6910.69,6985,3207,100,1,3778,3207,394.26,2024-01-26 10:00:00
451.04,7721.76,7794,4111,100,1,3683,4111,395.35,2024-01-26 11:00:00
496.42,8558.35,8643,4607,100,1,4036,4607,401.3,2024-01-26 12:00:00
539.1,9229.35,9306,5106,100,1,4200,5106,403.5,2024-01-26 13:00:00
517.89,8928.46,9014,4672,95,1,4342,4672,406.04,2024-01-26 14:00:00
418.93,7172.16,7230,3023,100,1,4207,3023,397.05,2024-01-26 15:00:00
340.34,5867.38,5926,2198,100,1,3728,2198,396.86,2024-01-26 16:00:00
348.91,5973.41,6024,2167,100,1,3857,2167,392.94,2024-01-26 17:00:00
347.29,5987.19,6047,2156,100,1,3891,2156,393.4,2024-01-26 18:00:00
362.57,6207.26,6258,2386,100,1,3872,2386,392.13,2024-01-26 19:00:00
406.7,7011.47,7081,2815,100,1,4266,2815,398.76,2024-01-26 20:00:00
394.97,6761.81,6820,2971,95,1,3849,2971,398.07,2024-01-26 21:00:00
389.13,6708.58,6775,2909,100,1,3866,2909,400.44,2024-01-26 22:00:00
349.79,5988.46,6040,2551,100,1,3489,2551,395.17,2024-01-26 23:00:00
357.8,6168.47,6226,2437,100,1,3789,2437,395.75,2024-01-27 00:00:00
327.87,5613.11,5659,2022,100,1,3637,2022,391.24,2024-01-27 01:00:00
313.92,5412.04,5467,1775,100,1,3692,1775,393.04,2024-01-27 02:00:00
279.65,4787.66,4827,1479,100,1,3348,1479,387.3,2024-01-27 03:00:00
288.52,4974.0,5024,1407,100,1,3617,1407,389.81,2024-01-27 04:00:00
262.1,4487.13,4522,1274,100,1,3248,1274,385.97,2024-01-27 05:00:00
254.32,4384.46,4428,1238,92,1,3190,1238,386.62,2024-01-27 06:00:00
276.8,4738.75,4779,1608,100,1,3171,1608,385.74,2024-01-27 07:00:00
322.78,5564.77,5621,2055,100,1,3566,2055,390.91,2024-01-27 08:00:00
346.28,5928.28,5977,2339,100,1,3638,2339,391.84,2024-01-27 09:00:00
418.81,7220.22,7289,2861,100,1,4428,2861,397.37,2024-01-27 10:00:00
453.75,7768.26,7846,3500,100,1,4346,3500,397.96,2024-01-27 11:00:00
420.85,7255.53,7330,3040,100,1,4290,3040,401.87,2024-01-27 12:00:00
452.57,7747.98,7818,3271,93,1,4547,3271,398.87,2024-01-27 13:00:00
453.07,7810.87,7887,3303,100,1,4584,3303,399.25,2024-01-27 14:00:00
451.21,7724.66,7791,3147,100,1,4644,3147,393.52,2024-01-27 15:00:00
449.23,7744.73,7827,2957,100,1,4870,2957,396.39,2024-01-27 16:00:00
500.49,8568.47,8643,3313,100,1,5330,3313,396.31,2024-01-27 17:00:00
470.53,8111.88,8192,2998,100,1,5194,2998,399.5,2024-01-27 18:00:00
484.4,8292.85,8369,3209,93,1,5160,3209,396.2,2024-01-27 19:00:00
517.29,8918.04,9011,3344,100,1,5667,3344,401.61,2024-01-27 20:00:00
519.86,8899.93,8985,3834,100,1,5151,3834,401.16,2024-01-27 21:00:00
490.15,8450.25,8532,3442,100,1,5090,3442,403.98,2024-01-27 22:00:00
461.58,7902.29,7970,3029,100,1,4941,3029,399.62,2024-01-27 23:00:00
431.87,7445.38,7521,2721,100,1,4800,2721,399.86,2024-01-28 00:00:00
417.67,7150.47,7216,2674,93,1,4542,2674,394.93,2024-01-28 01:00:00
418.39,7212.97,7283,2665,100,1,4618,2665,397.27,2024-01-28 02:00:00
429.17,7347.43,7412,2871,100,1,4541,2871,396.08,2024-01-28 03:00:00
418.92,7222.23,7299,2659,100,1,4640,2659,401.58,2024-01-28 04:00:00
381.41,6529.77,6587,2317,100,1,4270,2317,399.08,2024-01-28 05:00:00
374.95,6464.16,6523,2189,100,1,4334,2189,401.38,2024-01-28 06:00:00
362.96,6213.9,6270,2129,100,1,4141,2129,401.17,2024-01-28 07:00:00
376.22,6486.12,6554,2463,93,1,4091,2463,409.03,2024-01-28 08:00:00
390.49,6685.17,6758,2648,100,1,4110,2648,405.55,2024-01-28 09:00:00
417.86,7203.83,7282,2660,100,1,4622,2660,410.25,2024-01-28 10:00:00
408.06,6985.93,7065,2401,100,1,4664,2401,403.7,2024-01-28 11:00:00
393.11,6777.23,6853,2318,100,1,4535,2318,403.05,2024-01-28 12:00:00
399.88,6845.97,6909,2149,100,1,4760,2149,397.47,2024-01-28 13:00:00
399.37,6885.14,6963,2055,100,1,4908,2055,399.39,2024-01-28 14:00:00
394.77,6758.38,6822,2085,100,1,4737,2085,394.68,2024-01-28 15:00:00
426.34,7350.06,7433,2426,92,1,5007,2426,397.23,2024-01-28 16:00:00
367.84,6297.48,6358,1784,100,1,4574,1784,388.07,2024-01-28 17:00:00
262.6,4527.25,4574,868,100,1,3706,868,385.57,2024-01-28 18:00:00
248.71,4257.99,4301,742,100,1,3559,742,377.89,2024-01-28 19:00:00
238.53,4112.26,4155,575,100,1,3580,575,377.36,2024-01-28 20:00:00
203.11,3477.19,3510,349,100,1,3161,349,370.96,2024-01-28 21:00:00
