TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2,EndTimeUTC
179.31,3091.26,3122,598,100,1,2524,598,380.14,2023-11-15 01:00:00
177.44,3037.74,3065,557,100,1,2508,557,376.56,2023-11-15 02:00:00
182.77,3151.03,3184,646,100,1,2538,646,381.01,2023-11-15 03:00:00
176.56,3022.74,3048,698,100,1,2350,698,377.78,2023-11-15 04:00:00
173.11,2984.45,3013,748,100,1,2265,748,382.06,2023-11-15 05:00:00
184.06,3151.04,3178,868,93,1,2310,868,380.19,2023-11-15 06:00:00
187.39,3230.63,3263,942,100,1,2321,942,384.62,2023-11-15 07:00:00
226.57,3878.85,3914,1359,100,1,2555,1359,384.68,2023-11-15 08:00:00
247.6,4268.54,4310,1720,100,1,2590,1720,391.19,2023-11-15 09:00:00
248.53,4254.8,4291,1810,100,1,2481,1810,388.96,2023-11-15 10:00:00
251.9,4342.71,4388,1834,100,1,2554,1834,389.5,2023-11-15 11:00:00
220.99,3783.37,3814,1258,100,1,2556,1258,382.83,2023-11-15 12:00:00
218.72,3770.78,3807,1346,100,1,2461,1346,385.52,2023-11-15 13:00:00
234.72,4018.35,4055,1346,100,1,2709,1346,381.61,2023-11-15 14:00:00
218.47,3766.35,3806,1310,100,1,2496,1310,387.14,2023-11-15 15:00:00
242.16,4145.74,4181,1444,100,1,2737,1444,386.65,2023-11-15 16:00:00
270.3,4659.97,4710,1871,100,1,2839,1871,392.62,2023-11-15 17:00:00
289.67,4959.09,5006,1822,100,1,3184,1822,389.72,2023-11-15 18:00:00
309.24,5331.24,5382,1513,93,1,3869,1513,393.35,2023-11-15 19:00:00
340.1,5822.59,5881,1469,100,1,4412,1469,387.81,2023-11-15 20:00:00
416.46,7179.75,7252,1606,100,1,5646,1606,393.16,2023-11-15 21:00:00
512.71,8777.52,8860,1745,100,1,7115,1745,390.62,2023-11-15 22:00:00
419.25,7227.82,7301,1538,100,1,5763,1538,395.39,2023-11-15 23:00:00
360.01,6163.45,6223,1353,100,1,4870,1353,391.89,2023-11-16 00:00:00
309.71,5339.41,5394,1270,100,1,4124,1270,396.26,2023-11-16 01:00:00
254.54,4357.65,4393,1362,100,1,3031,1362,393.02,2023-11-16 02:00:00
221.62,3820.65,3859,989,100,1,2870,989,397.07,2023-11-16 03:00:00
190.78,3266.09,3298,840,100,1,2458,840,392.39,2023-11-16 04:00:00
162.28,2797.75,2826,768,100,1,2058,768,396.75,2023-11-16 05:00:00
189.06,3236.67,3264,1080,93,1,2184,1080,394.43,2023-11-16 06:00:00
210.95,3636.74,3674,1491,100,1,2183,1491,400.97,2023-11-16 07:00:00
210.5,3603.7,3636,1639,100,1,1997,1639,398.69,2023-11-16 08:00:00
255.96,4412.82,4456,2155,100,1,2301,2155,405.5,2023-11-16 09:00:00
234.26,4010.61,4045,1764,100,1,2281,1764,402.12,2023-11-16 10:00:00
214.37,3695.67,3733,1501,100,1,2232,1501,401.85,2023-11-16 11:00:00
227.23,3890.1,3928,1453,100,1,2475,1453,396.51,2023-11-16 12:00:00
224.34,3867.55,3905,1358,100,1,2547,1358,398.83,2023-11-16 13:00:00
217.49,3723.45,3758,1288,100,1,2470,1288,394.11,2023-11-16 14:00:00
214.37,3695.65,3731,1136,100,1,2595,1136,397.48,2023-11-16 15:00:00
186.07,3185.47,3215,754,100,1,2461,754,390.47,2023-11-16 16:00:00
191.98,3309.75,3345,845,100,1,2500,845,393.03,2023-11-16 17:00:00
190.89,3268.02,3298,681,100,1,2617,681,386.81,2023-11-16 18:00:00
176.26,3038.72,3067,568,100,1,2499,568,389.39,2023-11-16 19:00:00
144.81,2479.16,2502,349,100,1,2153,349,381.65,2023-11-16 20:00:00
147.06,2535.29,2560,252,100,1,2308,252,382.61,2023-11-16 21:00:00
135.37,2317.61,2337,178,100,1,2159,178,376.68,2023-11-16 22:00:00
151.74,2615.92,2641,212,100,1,2429,212,380.0,2023-11-16 23:00:00
138.15,2365.12,2384,213,100,1,2171,213,375.06,2023-11-17 00:00:00
131.05,2259.32,2281,192,100,1,2089,192,378.48,2023-11-17 01:00:00
133.26,2281.49,2300,194,100,1,2106,194,373.5,2023-11-17 02:00:00
136.36,2350.92,2373,248,100,1,2125,248,376.58,2023-11-17 03:00:00
142.6,2441.39,2463,232,93,1,2231,232,372.15,2023-11-17 04:00:00
136.75,2357.57,2382,309,100,1,2073,309,377.27,2023-11-17 05:00:00
148.43,2541.13,2562,463,100,1,2099,463,373.78,2023-11-17 06:00:00
196.07,3380.2,3408,676,100,1,2732,676,366.22,2023-11-17 07:00:00
209.64,3589.01,3625,633,100,1,2992,633,379.89,2023-11-17 08:00:00
152.1,2622.18,2653,531,100,1,2122,531,382.53,2023-11-17 09:00:00
177.02,3030.53,3058,770,100,1,2288,770,375.77,2023-11-17 10:00:00
179.88,3101.07,3129,850,100,1,2279,850,379.41,2023-11-17 11:00:00
188.68,3230.17,3257,849,100,1,2408,849,374.05,2023-11-17 12:00:00
201.77,3478.53,3514,756,100,1,2758,756,376.46,2023-11-17 13:00:00
185.99,3184.22,3210,739,100,1,2471,739,374.74,2023-11-17 14:00:00
163.78,2823.56,2853,577,100,1,2276,577,379.32,2023-11-17 15:00:00
165.31,2830.09,2856,536,100,1,2320,536,376.08,2023-11-17 16:00:00
168.82,2910.53,2939,585,100,1,2354,585,379.86,2023-11-17 17:00:00
172.39,2951.38,2976,552,100,1,2424,552,376.54,2023-11-17 18:00:00
187.18,3226.95,3260,599,100,1,2661,599,381.8,2023-11-17 19:00:00
177.31,3035.57,3064,449,100,1,2615,449,377.01,2023-11-17 20:00:00
155.09,2673.74,2699,321,100,1,2378,321,381.14,2023-11-17 21:00:00
151.03,2585.71,2608,232,100,1,2376,232,375.71,2023-11-17 22:00:00
146.92,2532.96,2557,290,100,1,2267,290,378.18,2023-11-17 23:00:00
146.93,2515.36,2536,281,100,1,2255,281,373.7,2023-11-18 00:00:00
174.35,3005.76,3034,582,100,1,2452,582,379.78,2023-11-18 01:00:00
228.5,3911.87,3944,1200,100,1,2744,1200,380.81,2023-11-18 02:00:00
242.46,4180.03,4220,1541,100,1,2679,1541,387.62,2023-11-18 03:00:00
235.1,4024.94,4059,1029,100,1,3030,1029,384.92,2023-11-18 04:00:00
300.26,5176.56,5226,1374,100,1,3852,1374,389.67,2023-11-18 05:00:00
2404.21,41160.09,41523,1061,100,1,40462,1061,384.24,2023-11-18 06:00:00
1037.6,17888.23,18051,1115,100,1,16936,1115,397.78,2023-11-18 07:00:00
291.76,4994.93,5040,1404,93,1,3636,1404,393.95,2023-11-18 08:00:00
272.64,4700.31,4746,1461,100,1,3285,1461,396.71,2023-11-18 09:00:00
262.0,4485.42,4526,1359,100,1,3167,1359,390.57,2023-11-18 10:00:00
274.14,4726.22,4775,1539,100,1,3236,1539,399.38,2023-11-18 11:00:00
275.86,4722.76,4761,1778,100,1,2983,1778,398.06,2023-11-18 12:00:00
300.41,5179.11,5229,2234,100,1,2995,2234,405.39,2023-11-18 13:00:00
296.35,5073.56,5115,2238,100,1,2877,2238,402.63,2023-11-18 14:00:00
374.24,6451.98,6518,2678,100,1,3840,2678,412.07,2023-11-18 15:00:00
427.37,7316.66,7382,3620,100,1,3762,3620,411.88,2023-11-18 16:00:00
459.81,7927.06,8003,3636,93,1,4367,3636,419.25,2023-11-18 17:00:00
477.56,8175.74,8246,3664,100,1,4582,3664,415.32,2023-11-18 18:00:00
467.88,8066.28,8150,3463,100,1,4687,3463,420.98,2023-11-18 19:00:00
480.84,8232.01,8300,4325,100,1,3975,4325,417.3,2023-11-18 20:00:00
651.31,11228.55,11349,4916,93,1,6433,4916,422.07,2023-11-18 21:00:00
693.53,11873.18,11984,6062,100,1,5922,6062,413.15,2023-11-18 22:00:00
435.42,7506.63,7580,2809,100,1,4771,2809,406.58,2023-11-18 23:00:00
349.88,5989.9,6046,1706,100,1,4340,1706,394.76,2023-11-19 00:00:00
376.81,6496.27,6565,2050,100,1,4515,2050,398.26,2023-11-19 01:00:00
372.41,6375.63,6430,2178,100,1,4252,2178,394.99,2023-11-19 02:00:00
399.04,6879.45,6945,2346,93,1,4599,2346,402.78,2023-11-19 03:00:00
378.0,6471.31,6525,2135,100,1,4390,2135,400.41,2023-11-19 04:00:00
407.06,7017.68,7095,1781,100,1,5314,1781,404.12,2023-11-19 05:00:00
313.39,5365.2,5412,1523,100,1,3889,1523,397.26,2023-11-19 06:00:00
348.02,5999.91,6055,2099,100,1,3956,2099,412.04,2023-11-19 07:00:00
369.86,6331.95,6384,2432,100,1,3952,2432,411.29,2023-11-19 08:00:00
356.28,6142.25,6207,2246,100,1,3961,2246,416.85,2023-11-19 09:00:00
352.29,6031.28,6085,2084,100,1,4001,2084,407.13,2023-11-19 10:00:00
329.13,5674.24,5735,1832,100,1,3903,1832,406.24,2023-11-19 11:00:00
317.43,5434.43,5480,1601,93,1,3879,1601,398.59,2023-11-19 12:00:00
299.7,5166.9,5219,1602,100,1,3617,1602,400.93,2023-11-19 13:00:00
350.06,5993.02,6048,1858,100,1,4190,1858,394.28,2023-11-19 14:00:00
358.47,6179.96,6247,1921,100,1,4326,1921,397.13,2023-11-19 15:00:00
309.99,5306.95,5350,1560,100,1,3790,1560,389.79,2023-11-19 16:00:00
334.53,5767.33,5827,1657,100,1,4170,1657,392.26,2023-11-19 17:00:00
299.56,5128.46,5180,1486,100,1,3694,1486,385.64,2023-11-19 18:00:00
289.23,4986.25,5037,1333,100,1,3704,1333,390.18,2023-11-19 19:00:00
278.34,4765.13,4808,1519,100,1,3289,1519,385.35,2023-11-19 20:00:00
285.26,4917.94,4964,1650,100,1,3314,1650,389.09,2023-11-19 21:00:00
210.43,3602.58,3634,920,100,1,2714,920,382.61,2023-11-19 22:00:00
238.26,4107.64,4150,959,93,1,3191,959,389.03,2023-11-19 23:00:00
258.27,4421.54,4462,1192,100,1,3270,1192,386.14,2023-11-20 00:00:00
246.59,4251.2,4295,1029,100,1,3266,1029,390.7,2023-11-20 01:00:00
248.96,4262.2,4301,1085,100,1,3216,1085,384.79,2023-11-20 02:00:00
253.99,4378.76,4422,1396,100,1,3026,1396,389.09,2023-11-20 03:00:00
244.62,4187.87,4225,1080,100,1,3145,1080,385.32,2023-11-20 04:00:00
253.52,4370.69,4419,1193,100,1,3226,1193,391.37,2023-11-20 05:00:00
279.15,4779.03,4822,1585,100,1,3237,1585,389.24,2023-11-20 06:00:00
278.18,4795.85,4847,1396,100,1,3451,1396,398.03,2023-11-20 07:00:00
276.88,4740.22,4786,1376,100,1,3410,1376,393.07,2023-11-20 08:00:00
328.34,5660.53,5720,1506,100,1,4214,1506,397.09,2023-11-20 09:00:00
310.33,5312.91,5365,1461,100,1,3904,1461,391.53,2023-11-20 10:00:00
336.0,5792.6,5850,1704,100,1,4146,1704,396.09,2023-11-20 11:00:00
320.71,5490.5,5543,1514,93,1,4029,1514,390.54,2023-11-20 12:00:00
375.61,6475.44,6539,1749,100,1,4790,1749,394.42,2023-11-20 13:00:00
355.96,6094.05,6152,1682,100,1,4470,1682,389.99,2023-11-20 14:00:00
285.66,4924.77,4977,1296,100,1,3681,1296,393.94,2023-11-20 15:00:00
266.15,4556.52,4600,995,100,1,3605,995,385.95,2023-11-20 16:00:00
269.63,4648.44,4698,981,100,1,3717,981,390.14,2023-11-20 17:00:00
302.16,5173.01,5221,1094,100,1,4127,1094,385.57,2023-11-20 18:00:00
259.3,4470.38,4517,1007,100,1,3510,1007,388.03,2023-11-20 19:00:00
245.93,4210.31,4251,888,100,1,3363,888,381.29,2023-11-20 20:00:00
232.99,4016.67,4057,858,100,1,3199,858,384.86,2023-11-20 21:00:00
216.42,3705.12,3739,657,100,1,3082,657,378.81,2023-11-20 22:00:00
213.09,3673.66,3708,642,100,1,3066,642,384.3,2023-11-20 23:00:00
221.67,3794.93,3831,681,100,1,3150,681,379.63,2023-11-21 00:00:00
221.48,3818.38,3855,671,100,1,3184,671,385.21,2023-11-21 01:00:00
221.58,3793.39,3825,617,100,1,3208,617,382.43,2023-11-21 02:00:00
193.24,3331.5,3362,531,100,1,2831,531,390.07,2023-11-21 03:00:00
195.81,3352.21,3380,540,100,1,2840,540,386.77,2023-11-21 04:00:00
207.56,3578.42,3617,690,93,1,2927,690,392.16,2023-11-21 05:00:00
233.77,4002.2,4035,818,100,1,3217,818,386.68,2023-11-21 06:00:00
282.43,4869.07,4916,977,100,1,3939,977,395.12,2023-11-21 07:00:00
282.85,4842.46,4886,1049,100,1,3837,1049,387.7,2023-11-21 08:00:00
290.46,5007.48,5062,804,100,1,4258,804,390.84,2023-11-21 09:00:00
293.77,5029.34,5075,828,100,1,4247,828,382.47,2023-11-21 10:00:00
252.86,4359.26,4404,831,100,1,3573,831,385.17,2023-11-21 11:00:00
233.58,3998.85,4030,865,100,1,3165,865,379.17,2023-11-21 12:00:00
221.24,3814.1,3852,841,100,1,3011,841,384.06,2023-11-21 13:00:00
389.86,6674.46,6731,816,100,1,5915,816,378.18,2023-11-21 14:00:00
438.26,7555.64,7634,792,100,1,6842,792,384.03,2023-11-21 15:00:00
267.36,4577.19,4615,839,100,1,3776,839,379.55,2023-11-21 16:00:00
388.37,6695.56,6767,746,100,1,6021,746,385.84,2023-11-21 17:00:00
382.95,6556.09,6617,853,100,1,5764,853,380.88,2023-11-21 18:00:00
308.2,5313.3,5373,686,100,1,4687,686,386.07,2023-11-21 19:00:00
217.1,3716.72,3749,596,100,1,3153,596,379.9,2023-11-21 20:00:00
198.42,3420.79,3456,642,100,1,2814,642,385.86,2023-11-21 21:00:00
194.68,3332.87,3362,600,100,1,2762,600,382.53,2023-11-21 22:00:00
186.77,3219.91,3251,508,100,1,2743,508,390.07,2023-11-21 23:00:00
416.01,7122.17,7187,481,100,1,6706,481,384.24,2023-11-22 00:00:00
181.92,3136.23,3168,459,100,1,2709,459,388.15,2023-11-22 01:00:00
175.06,2996.97,3026,458,100,1,2568,458,380.41,2023-11-22 02:00:00
189.74,3271.08,3304,386,100,1,2918,386,384.79,2023-11-22 03:00:00
166.76,2854.92,2880,453,100,1,2427,453,378.03,2023-11-22 04:00:00
157.17,2709.53,2737,547,100,1,2190,547,383.65,2023-11-22 05:00:00
196.2,3358.99,3394,721,100,1,2673,721,380.16,2023-11-22 06:00:00
194.35,3350.53,3385,728,93,1,2657,728,389.09,2023-11-22 07:00:00
226.07,3870.36,3910,660,100,1,3250,660,383.77,2023-11-22 08:00:00
241.36,4161.01,4210,721,100,1,3489,721,388.05,2023-11-22 09:00:00
229.99,3937.4,3979,941,100,1,3038,941,382.86,2023-11-22 10:00:00
235.74,4064.24,4108,880,100,1,3228,880,386.27,2023-11-22 11:00:00
262.39,4492.11,4535,903,100,1,3632,903,381.19,2023-11-22 12:00:00
245.02,4224.07,4267,851,100,1,3416,851,384.12,2023-11-22 13:00:00
333.3,5706.1,5760,792,100,1,4968,792,378.18,2023-11-22 14:00:00
217.23,3745.12,3783,634,100,1,3149,634,381.09,2023-11-22 15:00:00
208.14,3563.3,3597,750,100,1,2847,750,378.51,2023-11-22 16:00:00
212.85,3669.62,3707,830,100,1,2877,830,384.93,2023-11-22 17:00:00
236.37,4046.65,4090,874,100,1,3216,874,381.76,2023-11-22 18:00:00
257.84,4445.15,4494,963,100,1,3531,963,386.65,2023-11-22 19:00:00
302.56,5179.82,5229,850,100,1,4379,850,380.14,2023-11-22 20:00:00
234.05,4035.1,4080,345,100,1,3735,345,380.82,2023-11-22 21:00:00
238.3,4079.72,4120,216,100,1,3904,216,374.03,2023-11-22 22:00:00
190.5,3284.29,3320,164,100,1,3156,164,376.27,2023-11-22 23:00:00
213.03,3647.03,3683,206,100,1,3477,206,372.26,2023-11-23 00:00:00
422.06,7276.29,7355,237,100,1,7118,237,375.24,2023-11-23 01:00:00
175.38,3002.48,3029,143,100,1,2886,143,369.81,2023-11-23 02:00:00
192.0,3310.11,3346,231,100,1,3115,231,373.78,2023-11-23 03:00:00
194.57,3330.96,3364,255,100,1,3109,255,369.84,2023-11-23 04:00:00
171.57,2957.91,2991,279,100,1,2712,279,374.21,2023-11-23 05:00:00
200.43,3431.41,3464,558,100,1,2906,558,370.94,2023-11-23 06:00:00
212.22,3658.7,3700,530,100,1,3170,530,376.33,2023-11-23 07:00:00
214.44,3671.26,3711,501,100,1,3210,501,372.27,2023-11-23 08:00:00
215.21,3710.21,3755,499,100,1,3256,499,375.75,2023-11-23 09:00:00
246.0,4211.45,4255,802,100,1,3453,802,370.8,2023-11-23 10:00:00
230.36,3971.41,4018,663,100,1,3355,663,374.45,2023-11-23 11:00:00
233.53,3998.03,4036,605,100,1,3431,605,371.12,2023-11-23 12:00:00
331.3,5711.66,5776,692,100,1,5084,692,375.34,2023-11-23 13:00:00
269.53,4614.33,4664,582,100,1,4082,582,371.81,2023-11-23 14:00:00
366.73,6322.47,6399,609,100,1,5790,609,376.95,2023-11-23 15:00:00
366.73,6322.47,6399,609,100,1,5790,609,376.95,2023-11-23 15:00:00
366.73,6322.47,6399,609,100,1,5790,609,376.95,2023-11-23 15:00:00
1403.8,24201.5,24504,733,100,1,23771,733,382.05,2023-11-23 18:00:00
186.57,3194.13,3232,673,100,1,2559,673,375.61,2023-11-23 19:00:00
255.5,4404.74,4460,601,100,1,3859,601,379.72,2023-11-23 20:00:00
219.86,3764.01,3810,802,100,1,3008,802,375.59,2023-11-23 21:00:00
204.83,3531.27,3575,822,100,1,2753,822,380.53,2023-11-23 22:00:00
211.99,3629.35,3671,766,100,1,2905,766,377.17,2023-11-23 23:00:00
202.8,3496.31,3538,927,100,1,2611,927,382.26,2023-11-24 00:00:00
192.36,3293.26,3331,829,100,1,2502,829,378.96,2023-11-24 01:00:00
277.7,4787.55,4843,886,100,1,3957,886,384.76,2023-11-24 02:00:00
224.05,3835.69,3877,1101,100,1,2776,1101,382.59,2023-11-24 03:00:00
234.33,4039.88,4085,1308,100,1,2777,1308,387.97,2023-11-24 04:00:00
247.71,4240.83,4286,1525,100,1,2761,1525,385.37,2023-11-24 05:00:00
259.15,4467.74,4518,1619,100,1,2899,1619,390.27,2023-11-24 06:00:00
297.0,5084.72,5138,2380,100,1,2758,2380,388.88,2023-11-24 07:00:00
317.12,5467.16,5528,2662,100,1,2866,2662,397.46,2023-11-24 08:00:00
335.07,5736.33,5795,2929,93,1,2866,2929,395.11,2023-11-24 09:00:00
353.51,6094.55,6163,2909,100,1,3254,2909,397.44,2023-11-24 10:00:00
359.48,6154.24,6220,2592,100,1,3628,2592,391.29,2023-11-24 11:00:00
351.68,6062.96,6127,2274,100,1,3853,2274,396.69,2023-11-24 12:00:00
351.41,6016.16,6080,2486,100,1,3594,2486,392.19,2023-11-24 13:00:00
370.44,6386.36,6456,2375,100,1,4081,2375,395.17,2023-11-24 14:00:00
318.71,5456.38,5514,2243,100,1,3271,2243,391.53,2023-11-24 15:00:00
326.99,5637.39,5702,2254,93,1,3448,2254,397.85,2023-11-24 16:00:00
311.24,5328.4,5387,2253,100,1,3134,2253,395.59,2023-11-24 17:00:00
351.03,6051.7,6122,2751,100,1,3371,2751,399.33,2023-11-24 18:00:00
358.64,6139.87,6203,2944,100,1,3259,2944,396.77,2023-11-24 19:00:00
367.69,6338.98,6414,2789,100,1,3625,2789,403.78,2023-11-24 20:00:00
369.69,6329.09,6395,2747,100,1,3648,2747,399.61,2023-11-24 21:00:00
350.43,6041.34,6107,2271,100,1,3836,2271,402.56,2023-11-24 22:00:00
359.99,6162.96,6226,2602,93,1,3624,2602,398.24,2023-11-24 23:00:00
326.56,5629.97,5694,2296,100,1,3398,2296,402.84,2023-11-25 00:00:00
293.13,5018.38,5070,1823,100,1,3247,1823,396.44,2023-11-25 01:00:00
294.55,5078.03,5132,1874,100,1,3258,1874,398.27,2023-11-25 02:00:00
288.9,4945.95,4997,1777,100,1,3220,1777,392.37,2023-11-25 03:00:00
335.82,5789.61,5851,2466,100,1,3385,2466,399.14,2023-11-25 04:00:00
324.75,5559.71,5614,2424,100,1,3190,2424,394.54,2023-11-25 05:00:00
299.49,5163.24,5220,1800,100,1,3420,1800,395.3,2023-11-25 06:00:00
327.44,5605.83,5666,2170,95,1,3496,2170,398.41,2023-11-25 07:00:00
351.48,6059.55,6129,2686,100,1,3443,2686,404.72,2023-11-25 08:00:00
329.18,5635.48,5695,2495,100,1,3200,2495,401.53,2023-11-25 09:00:00
346.22,5968.85,6035,2453,100,1,3582,2453,404.3,2023-11-25 10:00:00
350.48,6000.2,6061,2426,100,1,3635,2426,396.88,2023-11-25 11:00:00
366.01,6310.05,6381,2302,100,1,4079,2302,400.9,2023-11-25 12:00:00
319.26,5465.76,5515,2031,100,1,3484,2031,394.23,2023-11-25 13:00:00
320.8,5530.65,5594,1957,100,1,3637,1957,398.28,2023-11-25 14:00:00
316.2,5413.31,5465,1829,97,1,3636,1829,393.2,2023-11-25 15:00:00
305.9,5273.66,5328,1816,98,1,3512,1816,397.17,2023-11-25 16:00:00
354.61,6070.99,6128,2253,100,1,3875,2253,393.32,2023-11-25 17:00:00
414.55,7146.84,7226,2911,100,1,4315,2911,398.74,2023-11-25 18:00:00
352.53,6035.26,6090,2077,100,1,4013,2077,394.92,2023-11-25 19:00:00
337.09,5811.51,5872,2065,100,1,3807,2065,400.27,2023-11-25 20:00:00
313.24,5362.66,5413,1896,100,1,3517,1896,395.82,2023-11-25 21:00:00
278.54,4801.99,4853,1662,100,1,3191,1662,402.92,2023-11-25 22:00:00
309.34,5295.92,5345,2033,100,1,3312,2033,402.17,2023-11-25 23:00:00
383.02,6603.29,6674,2743,93,1,3931,2743,410.9,2023-11-26 00:00:00
421.95,7223.78,7294,3146,100,1,4148,3146,406.5,2023-11-26 01:00:00
374.33,6453.38,6518,2559,100,1,3959,2559,408.92,2023-11-26 02:00:00
328.15,5617.94,5667,1912,100,1,3755,1912,400.53,2023-11-26 03:00:00
297.03,5120.77,5174,1761,100,1,3413,1761,401.77,2023-11-26 04:00:00
280.2,4797.01,4841,1787,100,1,3054,1787,399.25,2023-11-26 05:00:00
271.27,4676.71,4724,1688,100,1,3036,1688,400.61,2023-11-26 06:00:00
264.66,4530.94,4572,1664,100,1,2908,1664,402.59,2023-11-26 07:00:00
368.09,6345.82,6412,2767,93,1,3645,2767,411.0,2023-11-26 08:00:00
421.02,7207.92,7279,3331,100,1,3948,3331,409.57,2023-11-26 09:00:00
415.79,7168.26,7246,3288,100,1,3958,3288,417.03,2023-11-26 10:00:00
430.37,7367.99,7435,3415,100,1,4020,3415,413.63,2023-11-26 11:00:00
417.06,7190.13,7269,3124,100,1,4145,3124,417.34,2023-11-26 12:00:00
376.37,6443.53,6504,2653,100,1,3851,2653,407.61,2023-11-26 13:00:00
410.34,7074.31,7151,2692,93,1,4459,2692,409.07,2023-11-26 14:00:00
379.27,6493.09,6564,2393,100,1,4171,2393,403.16,2023-11-26 15:00:00
331.75,5719.4,5784,2026,100,1,3758,2026,404.86,2023-11-26 16:00:00
312.19,5344.76,5399,1825,100,1,3574,1825,397.3,2023-11-26 17:00:00
274.5,4732.43,4789,1416,100,1,3373,1416,400.21,2023-11-26 18:00:00
240.87,4123.66,4168,1145,100,1,3023,1145,395.18,2023-11-26 19:00:00
233.53,4026.08,4073,1102,100,1,2971,1102,396.68,2023-11-26 20:00:00
203.35,3481.41,3517,956,100,1,2561,956,390.63,2023-11-26 21:00:00
261.25,4503.99,4553,1079,100,1,3474,1079,396.19,2023-11-26 22:00:00
209.34,3583.85,3623,997,100,1,2626,997,388.84,2023-11-26 23:00:00
243.19,4192.64,4241,1140,100,1,3101,1140,394.62,2023-11-27 00:00:00
353.25,6047.72,6113,1080,100,1,5033,1080,390.98,2023-11-27 01:00:00
228.57,3940.62,3986,1005,100,1,2981,1005,392.69,2023-11-27 02:00:00
224.95,3851.22,3898,1007,93,1,2891,1007,386.11,2023-11-27 03:00:00
220.96,3809.43,3850,977,100,1,2873,977,391.11,2023-11-27 04:00:00
178.77,3060.61,3094,908,100,1,2186,908,388.9,2023-11-27 05:00:00
169.43,2921.05,2953,1013,100,1,1940,1013,396.16,2023-11-27 06:00:00
204.83,3506.73,3543,1348,100,1,2195,1348,393.39,2023-11-27 07:00:00
236.81,4082.58,4128,1740,100,1,2388,1740,395.15,2023-11-27 08:00:00
174.23,2982.83,3014,1030,100,1,1984,1030,389.24,2023-11-27 09:00:00
231.08,3983.76,4027,1274,100,1,2753,1274,390.99,2023-11-27 10:00:00
167.15,2861.55,2893,1260,100,1,1633,1260,387.5,2023-11-27 11:00:00
252.68,4356.23,4404,2074,100,1,2330,2074,388.7,2023-11-27 12:00:00
169.1,2895.02,2927,979,100,1,1948,979,385.8,2023-11-27 13:00:00
150.73,2598.56,2628,805,100,1,1823,805,388.85,2023-11-27 14:00:00
139.47,2387.68,2414,756,100,1,1658,756,383.73,2023-11-27 15:00:00
146.68,2528.79,2556,559,100,1,1997,559,383.37,2023-11-27 16:00:00
125.0,2139.95,2162,426,100,1,1736,426,379.97,2023-11-27 17:00:00
135.65,2338.55,2364,405,100,1,1959,405,381.72,2023-11-27 18:00:00
129.07,2209.65,2230,333,100,1,1897,333,380.39,2023-11-27 19:00:00
132.38,2282.24,2307,331,100,1,1976,331,383.73,2023-11-27 20:00:00
125.2,2143.5,2164,391,100,1,1773,391,381.04,2023-11-27 21:00:00
147.87,2549.25,2575,540,100,1,2035,540,385.61,2023-11-27 22:00:00
147.35,2522.58,2547,514,100,1,2033,514,382.81,2023-11-27 23:00:00
151.43,2610.67,2638,428,100,1,2210,428,384.06,2023-11-28 00:00:00
138.6,2372.83,2393,399,100,1,1994,399,381.07,2023-11-28 01:00:00
133.49,2301.33,2323,438,93,1,1885,438,382.91,2023-11-28 02:00:00
136.27,2332.89,2351,436,100,1,1915,436,379.83,2023-11-28 03:00:00
165.06,2845.7,2873,494,100,1,2379,494,382.35,2023-11-28 04:00:00
171.36,2933.65,2958,607,100,1,2351,607,379.66,2023-11-28 05:00:00
160.66,2769.73,2795,737,100,1,2058,737,384.06,2023-11-28 06:00:00
172.05,2945.52,2969,866,100,1,2103,866,382.4,2023-11-28 07:00:00
246.16,4243.86,4284,973,100,1,3311,973,389.37,2023-11-28 08:00:00
235.02,4023.48,4059,1007,100,1,3052,1007,383.69,2023-11-28 09:00:00
204.54,3526.23,3560,995,100,1,2565,995,387.11,2023-11-28 10:00:00
170.59,2920.56,2944,1013,100,1,1931,1013,383.37,2023-11-28 11:00:00
288.19,4968.35,5014,1646,100,1,3368,1646,390.98,2023-11-28 12:00:00
203.17,3478.26,3512,1100,100,1,2412,1100,383.49,2023-11-28 13:00:00
213.52,3681.02,3716,1040,100,1,2676,1040,385.97,2023-11-28 14:00:00
200.84,3438.34,3469,939,100,1,2530,939,380.61,2023-11-28 15:00:00
189.55,3267.86,3297,900,100,1,2397,900,384.98,2023-11-28 16:00:00
191.1,3271.62,3300,901,100,1,2399,901,379.53,2023-11-28 17:00:00
214.61,3699.83,3734,833,100,1,2901,833,383.57,2023-11-28 18:00:00
176.6,3023.4,3049,718,100,1,2331,718,376.39,2023-11-28 19:00:00
177.73,3064.05,3092,838,100,1,2254,838,378.97,2023-11-28 20:00:00
172.31,2950.0,2975,676,100,1,2299,676,376.66,2023-11-28 21:00:00
167.4,2885.97,2913,714,93,1,2199,714,380.04,2023-11-28 22:00:00
180.76,3094.54,3121,999,100,1,2122,999,378.33,2023-11-28 23:00:00
162.04,2793.64,2820,804,100,1,2016,804,380.98,2023-11-29 00:00:00
142.94,2447.13,2468,518,100,1,1950,518,376.86,2023-11-29 01:00:00
141.62,2441.54,2467,482,100,1,1985,482,378.81,2023-11-29 02:00:00
143.18,2451.31,2472,566,100,1,1906,566,375.17,2023-11-29 03:00:00
